OBJECTID,index,cx,cy,dx,dy,newX,newY
1407,a-104.4x-36,-104.4,-36,2.643335,-0.7772942,-107.043335,-35.2227058
1408,a-100.8x-36,-100.8,-36,2.6523926,-0.732872,-103.4523926,-35.267128
1409,a-97.2x-36,-97.2,-36,2.6363113,-0.6863403,-99.8363113,-35.3136597
1410,a-93.6x-36,-93.6,-36,2.5871338,-0.639801,-96.1871338,-35.360199
1411,a-90x-36,-90,-36,2.5074387,-0.5951271,-92.5074387,-35.4048729
1412,a-86.4x-36,-86.4,-36,2.4030014,-0.556427,-88.8030014,-35.443573
1413,a-82.8x-36,-82.8,-36,2.3153488,-0.5391884,-85.1153488,-35.4608116
1414,a-79.2x-36,-79.2,-36,2.3630875,-0.577549,-81.5630875,-35.422451
1415,a-75.6x-36,-75.6,-36,2.7584824,-0.7216301,-78.3584824,-35.2783699
1416,a-72x-36,-72,-36,3.8394928,-1.0190239,-75.8394928,-34.9809761
1417,a-68.4x-36,-68.4,-36,5.5457779,-1.4130096,-73.9457779,-34.5869904
1418,a-64.8x-36,-64.8,-36,7.4657394,-1.7660828,-72.2657394,-34.2339172
1419,a-61.2x-36,-61.2,-36,9.2268723,-1.8948212,-70.4268723,-34.1051788
1420,a-57.6x-36,-57.6,-36,10.5984024,-1.6843491,-68.1984024,-34.3156509
1421,a-54x-36,-54,-36,11.4703293,-1.1051102,-65.4703293,-34.8948898
1422,a-50.4x-36,-50.4,-36,11.8005081,-0.2055588,-62.2005081,-35.7944412
1423,a-46.8x-36,-46.8,-36,11.6831772,0.8529358,-58.4831772,-36.8529358
1424,a-43.2x-36,-43.2,-36,11.3513916,1.8967705,-54.5513916,-37.8967705
1425,a-39.6x-36,-39.6,-36,10.8895554,2.88134,-50.4895554,-38.88134
1426,a-36x-36,-36,-36,10.3275452,3.7873039,-46.3275452,-39.7873039
1427,a-32.4x-36,-32.4,-36,9.6842476,4.6050873,-42.0842476,-40.6050873
1428,a-28.8x-36,-28.8,-36,8.974971,5.3307304,-37.774971,-41.3307304
1429,a-25.2x-36,-25.2,-36,8.2138412,5.9640617,-33.4138412,-41.9640617
1430,a-21.6x-36,-21.6,-36,7.4023632,6.4925156,-29.0023632,-42.4925156
1431,a-18x-36,-18,-36,6.5553131,6.9295883,-24.5553131,-42.9295883
1432,a-14.4x-36,-14.4,-36,5.6774879,7.2775116,-20.0774879,-43.2775116
1433,a-10.8x-36,-10.8,-36,4.774316,7.5336037,-15.574316,-43.5336037
1434,a-7.2x-36,-7.2,-36,3.8503445,7.6930733,-11.0503445,-43.6930733
1435,a-3.6x-36,-3.6,-36,2.9101852,7.7488823,-6.5101852,-43.7488823
1436,a0x-36,0,-36,1.9623916,7.6918526,-1.9623916,-43.6918526
1437,a3.6x-36,3.6,-36,1.0228022,7.4797516,2.5771978,-43.4797516
1438,a7.2x-36,7.2,-36,0.1482803,7.1238174,7.0517197,-43.1238174
1439,a10.8x-36,10.8,-36,-0.5158588,6.6405754,11.3158588,-42.6405754
1440,a14.4x-36,14.4,-36,-0.7984529,6.0986252,15.1984529,-42.0986252
1441,a18x-36,18,-36,-0.6417255,5.6012039,18.6417255,-41.6012039
1442,a21.6x-36,21.6,-36,-0.1705555,5.2611122,21.7705555,-41.2611122
1443,a25.2x-36,25.2,-36,0.3004353,5.1742249,24.8995647,-41.1742249
1444,a28.8x-36,28.8,-36,0.476342,5.2875328,28.323658,-41.2875328
1445,a32.4x-36,32.4,-36,0.3680634,5.4578094,32.0319366,-41.4578094
1446,a36x-36,36,-36,0.0520401,5.601326,35.9479599,-41.601326
1447,a39.6x-36,39.6,-36,-0.3822807,5.6726227,39.9822807,-41.6726227
1448,a43.2x-36,43.2,-36,-0.8609207,5.6583405,44.0609207,-41.6583405
1449,a46.8x-36,46.8,-36,-1.3402588,5.5664558,48.1402588,-41.5664558
1450,a50.4x-36,50.4,-36,-1.7983871,5.4070435,52.1983871,-41.4070435
1451,a54x-36,54,-36,-2.2198601,5.1932983,56.2198601,-41.1932983
1452,a57.6x-36,57.6,-36,-2.6035675,4.942955,60.2035675,-40.942955
1453,a61.2x-36,61.2,-36,-2.9466522,4.6643791,64.1466522,-40.6643791
1454,a64.8x-36,64.8,-36,-3.2480423,4.3649025,68.0480423,-40.3649025
1455,a68.4x-36,68.4,-36,-3.5077606,4.0509529,71.9077606,-40.0509529
1456,a72x-36,72,-36,-3.7262955,3.7281456,75.7262955,-39.7281456
1457,a75.6x-36,75.6,-36,-3.9011063,3.4013939,79.5011063,-39.4013939
1458,a79.2x-36,79.2,-36,-4.035054,3.0760765,83.235054,-39.0760765
1459,a82.8x-36,82.8,-36,-4.1343109,2.7555733,86.9343109,-38.7555733
1460,a86.4x-36,86.4,-36,-4.2010208,2.4426498,90.6010208,-38.4426498
1461,a90x-36,90,-36,-4.2376099,2.1396904,94.2376099,-38.1396904
1462,a93.6x-36,93.6,-36,-4.246611,1.8487396,97.846611,-37.8487396
1463,a97.2x-36,97.2,-36,-4.2303741,1.5715065,101.4303741,-37.5715065
1464,a100.8x-36,100.8,-36,-4.1887924,1.3117867,104.9887924,-37.3117867
1465,a104.4x-36,104.4,-36,-4.1270615,1.0693359,108.5270615,-37.0693359
1466,a108x-36,108,-36,-4.0490341,0.8437767,112.0490341,-36.8437767
1467,a111.6x-36,111.6,-36,-3.9569763,0.6353645,115.5569763,-36.6353645
1468,a115.2x-36,115.2,-36,-3.8531082,0.4441338,119.0531082,-36.4441338
1469,a118.8x-36,118.8,-36,-3.7396118,0.2699242,122.5396118,-36.2699242
1470,a122.4x-36,122.4,-36,-3.6183334,0.1124191,126.0183334,-36.1124191
1471,a126x-36,126,-36,-3.4905243,-0.0260048,129.4905243,-35.9739952
1472,a129.6x-36,129.6,-36,-3.3589996,-0.1489334,132.9589996,-35.8510666
1473,a133.2x-36,133.2,-36,-3.2252472,-0.2574692,136.4252472,-35.7425308
1474,a136.8x-36,136.8,-36,-3.0903961,-0.3524666,139.8903961,-35.6475334
1475,a140.4x-36,140.4,-36,-2.9554993,-0.4347916,143.3554993,-35.5652084
1476,a144x-36,144,-36,-2.8214569,-0.5053329,146.8214569,-35.4946671
1477,a147.6x-36,147.6,-36,-2.6890167,-0.5647736,150.2890167,-35.4352264
1478,a151.2x-36,151.2,-36,-2.5594299,-0.6125793,153.7594299,-35.3874207
1479,a154.8x-36,154.8,-36,-2.4327423,-0.6516762,157.2327423,-35.3483238
1480,a158.4x-36,158.4,-36,-2.3093353,-0.6828804,160.7093353,-35.3171196
1481,a162x-36,162,-36,-2.1894684,-0.706974,164.1894684,-35.293026
1482,a165.6x-36,165.6,-36,-2.0733246,-0.7247238,167.6733246,-35.2752762
1483,a169.2x-36,169.2,-36,-1.9610565,-0.7368431,171.1610565,-35.2631569
1484,a172.8x-36,172.8,-36,-1.8529236,-0.7437744,174.6529236,-35.2562256
1485,a176.4x-36,176.4,-36,-1.749353,-0.7459259,178.149353,-35.2540741
1486,a-176.4x-32.4,-176.4,-32.4,1.1219269,-0.6792988,-177.5219269,-31.7207012
1487,a-172.8x-32.4,-172.8,-32.4,1.1854736,-0.7119183,-173.9854736,-31.6880817
1488,a-169.2x-32.4,-169.2,-32.4,1.2521942,-0.7449001,-170.4521942,-31.6550999
1489,a-165.6x-32.4,-165.6,-32.4,1.3222412,-0.7778858,-166.9222412,-31.6221142
1490,a-162x-32.4,-162,-32.4,1.395401,-0.8105415,-163.395401,-31.5894585
1491,a-158.4x-32.4,-158.4,-32.4,1.4718567,-0.8424667,-159.8718567,-31.5575333
1492,a-154.8x-32.4,-154.8,-32.4,1.5516846,-0.8732018,-156.3516846,-31.5267982
1493,a-151.2x-32.4,-151.2,-32.4,1.6347778,-0.9022411,-152.8347778,-31.4977589
1494,a-147.6x-32.4,-147.6,-32.4,1.7213196,-0.9290318,-149.3213196,-31.4709682
1495,a-144x-32.4,-144,-32.4,1.8113251,-0.9522213,-145.8113251,-31.4477787
1496,a-140.4x-32.4,-140.4,-32.4,1.904245,-0.9713577,-142.304245,-31.4286423
1497,a-136.8x-32.4,-136.8,-32.4,1.9991638,-0.9856686,-138.7991638,-31.4143314
1498,a-133.2x-32.4,-133.2,-32.4,2.0954865,-0.9942974,-135.2954865,-31.4057026
1499,a-129.6x-32.4,-129.6,-32.4,2.1922211,-0.9963879,-131.7922211,-31.4036121
1500,a-126x-32.4,-126,-32.4,2.2879181,-0.9911026,-128.2879181,-31.4088974
1501,a-122.4x-32.4,-122.4,-32.4,2.3813263,-0.9774632,-124.7813263,-31.4225368
1502,a-118.8x-32.4,-118.8,-32.4,2.4684174,-0.9531063,-121.2684174,-31.4468937
1503,a-115.2x-32.4,-115.2,-32.4,2.5475967,-0.9192242,-117.7475967,-31.4807758
1504,a-111.6x-32.4,-111.6,-32.4,2.6154083,-0.8757919,-114.2154083,-31.5242081
1505,a-108x-32.4,-108,-32.4,2.6687927,-0.8231663,-110.6687927,-31.5768337
1506,a-104.4x-32.4,-104.4,-32.4,2.7042099,-0.762114,-107.1042099,-31.637886
1507,a-100.8x-32.4,-100.8,-32.4,2.7176315,-0.693808,-103.5176315,-31.706192
1508,a-97.2x-32.4,-97.2,-32.4,2.7044571,-0.6196808,-99.9044571,-31.7803192
1509,a-93.6x-32.4,-93.6,-32.4,2.6568436,-0.5422882,-96.2568436,-31.8577118
1510,a-90x-32.4,-90,-32.4,2.5783844,-0.4655708,-92.5783844,-31.9344292
1511,a-86.4x-32.4,-86.4,-32.4,2.4715744,-0.3951286,-88.8715744,-32.0048714
1512,a-82.8x-32.4,-82.8,-32.4,2.3671753,-0.3429817,-85.1671753,-32.0570183
1513,a-79.2x-32.4,-79.2,-32.4,2.3709763,-0.3325027,-81.5709763,-32.0674973
1514,a-75.6x-32.4,-75.6,-32.4,2.692366,-0.3968147,-78.292366,-32.0031853
1515,a-72x-32.4,-72,-32.4,3.7200851,-0.5662121,-75.7200851,-31.8337879
1516,a-68.4x-32.4,-68.4,-32.4,5.4232193,-0.7964882,-73.8232193,-31.6035118
1517,a-64.8x-32.4,-64.8,-32.4,7.4243652,-1.0641064,-72.2243652,-31.3358936
1518,a-61.2x-32.4,-61.2,-32.4,9.3732269,-1.226746,-70.5732269,-31.173254
1519,a-57.6x-32.4,-57.6,-32.4,11.0242447,-1.163607,-68.6242447,-31.236393
1520,a-54x-32.4,-54,-32.4,12.2127914,-0.7914909,-66.2127914,-31.6085091
1521,a-50.4x-32.4,-50.4,-32.4,12.8111397,-0.0653824,-63.2111397,-32.3346176
1522,a-46.8x-32.4,-46.8,-32.4,12.8142464,0.952993,-59.6142464,-33.352993
1523,a-43.2x-32.4,-43.2,-32.4,12.4903419,2.0609871,-55.6903419,-34.4609871
1524,a-39.6x-32.4,-39.6,-32.4,11.9655136,3.1523109,-51.5655136,-35.5523109
1525,a-36x-32.4,-36,-32.4,11.3002167,4.1712852,-47.3002167,-36.5712852
1526,a-32.4x-32.4,-32.4,-32.4,10.5372749,5.0886093,-42.9372749,-37.4886093
1527,a-28.8x-32.4,-28.8,-32.4,9.7071335,5.8947273,-38.5071335,-38.2947273
1528,a-25.2x-32.4,-25.2,-32.4,8.8300903,6.5920998,-34.0300903,-38.9920998
1529,a-21.6x-32.4,-21.6,-32.4,7.9070744,7.1713615,-29.5070744,-39.5713615
1530,a-18x-32.4,-18,-32.4,6.9496098,7.6508347,-24.9496098,-40.0508347
1531,a-14.4x-32.4,-14.4,-32.4,5.9589687,8.0337273,-20.3589687,-40.4337273
1532,a-10.8x-32.4,-10.8,-32.4,4.9373848,8.3179108,-15.7373848,-40.7179108
1533,a-7.2x-32.4,-7.2,-32.4,3.8857849,8.4987961,-11.0857849,-40.8987961
1534,a-3.6x-32.4,-3.6,-32.4,2.8047709,8.568277,-6.4047709,-40.968277
1535,a0x-32.4,0,-32.4,1.6989568,8.5134216,-1.6989568,-40.9134216
1536,a3.6x-32.4,3.6,-32.4,0.5776001,8.2807556,3.0223999,-40.6807556
1537,a7.2x-32.4,7.2,-32.4,-0.4766582,7.8881012,7.6766582,-40.2881012
1538,a10.8x-32.4,10.8,-32.4,-1.2629349,7.3687149,12.0629349,-39.7687149
1539,a14.4x-32.4,14.4,-32.4,-1.5555626,6.8015343,15.9555626,-39.2015343
1540,a18x-32.4,18,-32.4,-1.2680721,6.2786995,19.2680721,-38.6786995
1541,a21.6x-32.4,21.6,-32.4,-0.5384506,5.8894554,22.1384506,-38.2894554
1542,a25.2x-32.4,25.2,-32.4,0.2541668,5.7375923,24.9458332,-38.1375923
1543,a28.8x-32.4,28.8,-32.4,0.6578472,5.8000732,28.1421528,-38.2000732
1544,a32.4x-32.4,32.4,-32.4,0.6374115,5.9549194,31.7625885,-38.3549194
1545,a36x-32.4,36,-32.4,0.2906799,6.1032387,35.7093201,-38.5032387
1546,a39.6x-32.4,39.6,-32.4,-0.239222,6.1800285,39.839222,-38.5800285
1547,a43.2x-32.4,43.2,-32.4,-0.8267792,6.1587349,44.0267792,-38.5587349
1548,a46.8x-32.4,46.8,-32.4,-1.4015343,6.0453049,48.2015343,-38.4453049
1549,a50.4x-32.4,50.4,-32.4,-1.9365517,5.8528038,52.3365517,-38.2528038
1550,a54x-32.4,54,-32.4,-2.4178658,5.5991341,56.4178658,-37.9991341
1551,a57.6x-32.4,57.6,-32.4,-2.8483185,5.3059784,60.4483185,-37.7059784
1552,a61.2x-32.4,61.2,-32.4,-3.2268646,4.9835754,64.4268646,-37.3835754
1553,a64.8x-32.4,64.8,-32.4,-3.5541031,4.6405273,68.3541031,-37.0405273
1554,a68.4x-32.4,68.4,-32.4,-3.8315369,4.2840439,72.2315369,-36.6840439
1555,a72x-32.4,72,-32.4,-4.0609512,3.9201904,76.0609512,-36.3201904
1556,a75.6x-32.4,75.6,-32.4,-4.240126,3.5545441,79.840126,-35.9545441
1557,a79.2x-32.4,79.2,-32.4,-4.3733566,3.1928841,83.5733566,-35.5928841
1558,a82.8x-32.4,82.8,-32.4,-4.4678528,2.8386665,87.2678528,-35.2386665
1559,a86.4x-32.4,86.4,-32.4,-4.5263992,2.4947372,90.9263992,-34.8947372
1560,a90x-32.4,90,-32.4,-4.5519409,2.1634956,94.5519409,-34.5634956
1561,a93.6x-32.4,93.6,-32.4,-4.5474762,1.8469749,98.1474762,-34.2469749
1562,a97.2x-32.4,97.2,-32.4,-4.5158813,1.5468803,101.7158813,-33.9468803
1563,a100.8x-32.4,100.8,-32.4,-4.4571869,1.2674843,105.2571869,-33.6674843
1564,a104.4x-32.4,104.4,-32.4,-4.3773819,1.0082451,108.7773819,-33.4082451
1565,a108x-32.4,108,-32.4,-4.2806702,0.7685333,112.2806702,-33.1685333
1566,a111.6x-32.4,111.6,-32.4,-4.1696915,0.5484711,115.7696915,-32.9484711
1567,a115.2x-32.4,115.2,-32.4,-4.0469559,0.3479477,119.2469559,-32.7479477
1568,a118.8x-32.4,118.8,-32.4,-3.9148438,0.1666122,122.7148438,-32.5666122
1569,a122.4x-32.4,122.4,-32.4,-3.7754837,0.0039268,126.1754837,-32.4039268
1570,a126x-32.4,126,-32.4,-3.6304016,-0.1376671,129.6304016,-32.2623329
1571,a129.6x-32.4,129.6,-32.4,-3.4825043,-0.2622894,133.0825043,-32.1377106
1572,a133.2x-32.4,133.2,-32.4,-3.3332947,-0.3712448,136.5332947,-32.0287552
1573,a136.8x-32.4,136.8,-32.4,-3.1840088,-0.4655155,139.9840088,-31.9344845
1574,a140.4x-32.4,140.4,-32.4,-3.0356995,-0.5461239,143.4356995,-31.8538761
1575,a144x-32.4,144,-32.4,-2.8892822,-0.6141228,146.8892822,-31.7858772
1576,a147.6x-32.4,147.6,-32.4,-2.7455353,-0.6703857,150.3455353,-31.7296143
1577,a151.2x-32.4,151.2,-32.4,-2.6058472,-0.7144588,153.8058472,-31.6855412
1578,a154.8x-32.4,154.8,-32.4,-2.4700348,-0.7494701,157.2700348,-31.6505299
1579,a158.4x-32.4,158.4,-32.4,-2.3384491,-0.7763371,160.7384491,-31.6236629
1580,a162x-32.4,162,-32.4,-2.2112885,-0.7959274,164.2112885,-31.6040726
1581,a165.6x-32.4,165.6,-32.4,-2.0886902,-0.8090557,167.6886902,-31.5909443
1582,a169.2x-32.4,169.2,-32.4,-1.9707458,-0.8164963,171.1707458,-31.5835037
1583,a172.8x-32.4,172.8,-32.4,-1.8577301,-0.8187469,174.6577301,-31.5812531
1584,a176.4x-32.4,176.4,-32.4,-1.7500397,-0.8163094,178.1500397,-31.5836906
1585,a-176.4x-28.8,-176.4,-28.8,1.0895325,-0.7065208,-177.4895325,-28.0934792
1586,a-172.8x-28.8,-172.8,-28.8,1.1527435,-0.7422398,-173.9527435,-28.0577602
1587,a-169.2x-28.8,-169.2,-28.8,1.2193878,-0.7785748,-170.4193878,-28.0214252
1588,a-165.6x-28.8,-165.6,-28.8,1.289801,-0.8150871,-166.889801,-27.9849129
1589,a-162x-28.8,-162,-28.8,1.3636932,-0.8513935,-163.3636932,-27.9486065
1590,a-158.4x-28.8,-158.4,-28.8,1.4414154,-0.8870857,-159.8414154,-27.9129143
1591,a-154.8x-28.8,-154.8,-28.8,1.5230591,-0.9216908,-156.3230591,-27.8783092
1592,a-151.2x-28.8,-151.2,-28.8,1.6086243,-0.9546535,-152.8086243,-27.8453465
1593,a-147.6x-28.8,-147.6,-28.8,1.6984314,-0.9853065,-149.2984314,-27.8146935
1594,a-144x-28.8,-144,-28.8,1.7926636,-1.0120647,-145.7926636,-27.7879353
1595,a-140.4x-28.8,-140.4,-28.8,1.8908783,-1.0343159,-142.2908783,-27.7656841
1596,a-136.8x-28.8,-136.8,-28.8,1.992099,-1.0510948,-138.792099,-27.7489052
1597,a-133.2x-28.8,-133.2,-28.8,2.0958374,-1.0612782,-135.2958374,-27.7387218
1598,a-129.6x-28.8,-129.6,-28.8,2.2011169,-1.06367,-131.8011169,-27.73633
1599,a-126x-28.8,-126,-28.8,2.3063965,-1.0570381,-128.3063965,-27.7429619
1600,a-122.4x-28.8,-122.4,-28.8,2.410463,-1.039933,-124.810463,-27.760067
1601,a-118.8x-28.8,-118.8,-28.8,2.5089447,-1.0089233,-121.3089447,-27.7910767
1602,a-115.2x-28.8,-115.2,-28.8,2.5999115,-0.9651592,-117.7999115,-27.8348408
1603,a-111.6x-28.8,-111.6,-28.8,2.6792664,-0.9081791,-114.2792664,-27.8918209
1604,a-108x-28.8,-108,-28.8,2.7434387,-0.8379791,-110.7434387,-27.9620209
1605,a-104.4x-28.8,-104.4,-28.8,2.7882858,-0.755101,-107.1882858,-28.044899
1606,a-100.8x-28.8,-100.8,-28.8,2.8090012,-0.6607502,-103.6090012,-28.1392498
1607,a-97.2x-28.8,-97.2,-28.8,2.8004654,-0.5566547,-100.0004654,-28.2433453
1608,a-93.6x-28.8,-93.6,-28.8,2.7539352,-0.4465988,-96.3539352,-28.3534012
1609,a-90x-28.8,-90,-28.8,2.6740646,-0.3364132,-92.6740646,-28.4635868
1610,a-86.4x-28.8,-86.4,-28.8,2.5631729,-0.2307461,-88.9631729,-28.5692539
1611,a-82.8x-28.8,-82.8,-28.8,2.4505341,-0.1352566,-85.2505341,-28.6647434
1612,a-79.2x-28.8,-79.2,-28.8,2.4389236,-0.0605057,-81.6389236,-28.7394943
1613,a-75.6x-28.8,-75.6,-28.8,2.7356171,-0.0233829,-78.3356171,-28.7766171
1614,a-72x-28.8,-72,-28.8,3.7417145,-0.0469425,-75.7417145,-28.7530575
1615,a-68.4x-28.8,-68.4,-28.8,5.4451462,-0.112109,-73.8451462,-28.687891
1616,a-64.8x-28.8,-64.8,-28.8,7.4577133,-0.2314785,-72.2577133,-28.5685215
1617,a-61.2x-28.8,-61.2,-28.8,9.4883774,-0.3398426,-70.6883774,-28.4601574
1618,a-57.6x-28.8,-57.6,-28.8,11.3094238,-0.3485229,-68.9094238,-28.4514771
1619,a-54x-28.8,-54,-28.8,12.7443695,-0.1553696,-66.7443695,-28.6446304
1620,a-50.4x-28.8,-50.4,-28.8,13.6490189,0.3435833,-64.0490189,-29.1435833
1621,a-46.8x-28.8,-46.8,-28.8,13.916713,1.2208797,-60.716713,-30.0208797
1622,a-43.2x-28.8,-43.2,-28.8,13.7130821,2.3243153,-56.9130821,-31.1243153
1623,a-39.6x-28.8,-39.6,-28.8,13.1672653,3.4937126,-52.7672653,-32.2937126
1624,a-36x-28.8,-36,-28.8,12.3894463,4.621299,-48.3894463,-33.421299
1625,a-32.4x-28.8,-32.4,-28.8,11.4774261,5.6413528,-43.8774261,-34.4413528
1626,a-28.8x-28.8,-28.8,-28.8,10.5003616,6.5291473,-39.3003616,-35.3291473
1627,a-25.2x-28.8,-25.2,-28.8,9.4903229,7.2894775,-34.6903229,-36.0894775
1628,a-21.6x-28.8,-21.6,-28.8,8.4467224,7.9190666,-30.0467224,-36.7190666
1629,a-18x-28.8,-18,-28.8,7.3722172,8.4429657,-25.3722172,-37.2429657
1630,a-14.4x-28.8,-14.4,-28.8,6.2632252,8.8664238,-20.6632252,-37.6664238
1631,a-10.8x-28.8,-10.8,-28.8,5.116955,9.1873543,-15.916955,-37.9873543
1632,a-7.2x-28.8,-7.2,-28.8,3.9294022,9.3997795,-11.1294022,-38.1997795
1633,a-3.6x-28.8,-3.6,-28.8,2.6959042,9.4934265,-6.2959042,-38.2934265
1634,a0x-28.8,0,-28.8,1.4142239,9.4534523,-1.4142239,-38.2534523
1635,a3.6x-28.8,3.6,-28.8,0.0893451,9.2217972,3.5106549,-38.0217972
1636,a7.2x-28.8,7.2,-28.8,-1.1464603,8.8218681,8.3464603,-37.6218681
1637,a10.8x-28.8,10.8,-28.8,-2.021312,8.3087265,12.821312,-37.1087265
1638,a14.4x-28.8,14.4,-28.8,-2.2867809,7.7791206,16.6867809,-36.5791206
1639,a18x-28.8,18,-28.8,-1.8740406,7.3139832,19.8740406,-36.1139832
1640,a21.6x-28.8,21.6,-28.8,-0.9552444,6.956897,22.5552444,-35.756897
1641,a25.2x-28.8,25.2,-28.8,0.0920002,6.7446892,25.1079998,-35.5446892
1642,a28.8x-28.8,28.8,-28.8,0.7343147,6.6830475,28.0656853,-35.4830475
1643,a32.4x-28.8,32.4,-28.8,0.8594936,6.7238342,31.5405064,-35.5238342
1644,a36x-28.8,36,-28.8,0.5314941,6.7914764,35.4685059,-35.5914764
1645,a39.6x-28.8,39.6,-28.8,-0.0761436,6.8166077,39.6761436,-35.6166077
1646,a43.2x-28.8,43.2,-28.8,-0.7825821,6.7559044,43.9825821,-35.5559044
1647,a46.8x-28.8,46.8,-28.8,-1.4722893,6.6000168,48.2722893,-35.4000168
1648,a50.4x-28.8,50.4,-28.8,-2.0997787,6.357299,52.4997787,-35.157299
1649,a54x-28.8,54,-28.8,-2.6507607,6.0488464,56.6507607,-34.8488464
1650,a57.6x-28.8,57.6,-28.8,-3.1334862,5.7001755,60.7334862,-34.5001755
1651,a61.2x-28.8,61.2,-28.8,-3.5503738,5.323127,64.7503738,-34.123127
1652,a64.8x-28.8,64.8,-28.8,-3.904422,4.927356,68.704422,-33.727356
1653,a68.4x-28.8,68.4,-28.8,-4.1990982,4.5207245,72.5990982,-33.3207245
1654,a72x-28.8,72,-28.8,-4.4382324,4.109687,76.4382324,-32.909687
1655,a75.6x-28.8,75.6,-28.8,-4.6199097,3.7003624,80.2199097,-32.5003624
1656,a79.2x-28.8,79.2,-28.8,-4.7502792,3.2984192,83.9502792,-32.0984192
1657,a82.8x-28.8,82.8,-28.8,-4.8375046,2.9069721,87.6375046,-31.7069721
1658,a86.4x-28.8,86.4,-28.8,-4.8852173,2.5288994,91.2852173,-31.3288994
1659,a90x-28.8,90,-28.8,-4.8968735,2.1667206,94.8968735,-30.9667206
1660,a93.6x-28.8,93.6,-28.8,-4.8758911,1.8225815,98.4758911,-30.6225815
1661,a97.2x-28.8,97.2,-28.8,-4.8258484,1.4982273,102.0258484,-30.2982273
1662,a100.8x-28.8,100.8,-28.8,-4.746814,1.1983692,105.546814,-29.9983692
1663,a104.4x-28.8,104.4,-28.8,-4.6458679,0.9219753,109.0458679,-29.7219753
1664,a108x-28.8,108,-28.8,-4.5274658,0.6680977,112.5274658,-29.4680977
1665,a111.6x-28.8,111.6,-28.8,-4.3947357,0.4366772,115.9947357,-29.2366772
1666,a115.2x-28.8,115.2,-28.8,-4.2505081,0.2273914,119.4505081,-29.0273914
1667,a118.8x-28.8,118.8,-28.8,-4.0973389,0.0396912,122.8973389,-28.8396912
1668,a122.4x-28.8,122.4,-28.8,-3.9377533,-0.1271751,126.3377533,-28.6728249
1669,a126x-28.8,126,-28.8,-3.7734375,-0.2706764,129.7734375,-28.5293236
1670,a129.6x-28.8,129.6,-28.8,-3.6075043,-0.3955811,133.2075043,-28.4044189
1671,a133.2x-28.8,133.2,-28.8,-3.4414032,-0.5034569,136.6414032,-28.2965431
1672,a136.8x-28.8,136.8,-28.8,-3.2764313,-0.5955284,140.0764313,-28.2044716
1673,a140.4x-28.8,140.4,-28.8,-3.1136871,-0.6730297,143.5136871,-28.1269703
1674,a144x-28.8,144,-28.8,-2.95401,-0.7371719,146.95401,-28.0628281
1675,a147.6x-28.8,147.6,-28.8,-2.7983307,-0.7889336,150.3983307,-28.0110664
1676,a151.2x-28.8,151.2,-28.8,-2.6479767,-0.827956,153.8479767,-27.972044
1677,a154.8x-28.8,154.8,-28.8,-2.5026886,-0.8576191,157.3026886,-27.9423809
1678,a158.4x-28.8,158.4,-28.8,-2.3626343,-0.8789356,160.7626343,-27.9210644
1679,a162x-28.8,162,-28.8,-2.2279968,-0.8928593,164.2279968,-27.9071407
1680,a165.6x-28.8,165.6,-28.8,-2.0988678,-0.900296,167.6988678,-27.899704
1681,a169.2x-28.8,169.2,-28.8,-1.9752319,-0.9020947,171.1752319,-27.8979053
1682,a172.8x-28.8,172.8,-28.8,-1.8574249,-0.8988045,174.6574249,-27.9011955
1683,a176.4x-28.8,176.4,-28.8,-1.7456909,-0.890992,178.1456909,-27.909008
1684,a-176.4x-25.2,-176.4,-25.2,1.0541931,-0.7333042,-177.4541931,-24.4666958
1685,a-172.8x-25.2,-172.8,-25.2,1.1168243,-0.77234,-173.9168243,-24.42766
1686,a-169.2x-25.2,-169.2,-25.2,1.1832092,-0.8122799,-170.3832092,-24.3877201
1687,a-165.6x-25.2,-165.6,-25.2,1.253775,-0.852689,-166.853775,-24.347311
1688,a-162x-25.2,-162,-25.2,1.3282318,-0.8931667,-163.3282318,-24.3068333
1689,a-158.4x-25.2,-158.4,-25.2,1.4070831,-0.9332706,-159.8070831,-24.2667294
1690,a-154.8x-25.2,-154.8,-25.2,1.4904816,-0.9724667,-156.2904816,-24.2275333
1691,a-151.2x-25.2,-151.2,-25.2,1.5785187,-1.0101349,-152.7785187,-24.1898651
1692,a-147.6x-25.2,-147.6,-25.2,1.6716827,-1.0455505,-149.2716827,-24.1544495
1693,a-144x-25.2,-144,-25.2,1.7704773,-1.0769894,-145.7704773,-24.1230106
1694,a-140.4x-25.2,-140.4,-25.2,1.8744751,-1.103616,-142.2744751,-24.096384
1695,a-136.8x-25.2,-136.8,-25.2,1.9827911,-1.1242039,-138.7827911,-24.0757961
1696,a-133.2x-25.2,-133.2,-25.2,2.0950745,-1.1373169,-135.2950745,-24.0626831
1697,a-129.6x-25.2,-129.6,-25.2,2.210379,-1.1413967,-131.810379,-24.0586033
1698,a-126x-25.2,-126,-25.2,2.3272247,-1.1347839,-128.3272247,-24.0652161
1699,a-122.4x-25.2,-122.4,-25.2,2.4443451,-1.1154701,-124.8443451,-24.0845299
1700,a-118.8x-25.2,-118.8,-25.2,2.5573151,-1.0787727,-121.3573151,-24.1212273
1701,a-115.2x-25.2,-115.2,-25.2,2.6635406,-1.0255939,-117.8635406,-24.1744061
