index,cx,cy,newX,newY
a-61.2x-111.6,-61.2,-111.6,-64.8799973,-111.83
a-57.6x-111.6,-57.6,-111.6,-61.1899986,-112.03
a-54x-111.6,-54,-111.6,-57.4700012,-112.21
a-50.4x-111.6,-50.4,-111.6,-53.7200012,-112.36
a-46.8x-111.6,-46.8,-111.6,-49.9399986,-112.49
a-43.2x-111.6,-43.2,-111.6,-46.1500015,-112.59
a-39.6x-111.6,-39.6,-111.6,-42.3499985,-112.67
a-36x-111.6,-36,-111.6,-38.5499992,-112.74
a-32.4x-111.6,-32.4,-111.6,-34.7400017,-112.79
a-28.8x-111.6,-28.8,-111.6,-30.9400005,-112.82
a-25.2x-111.6,-25.2,-111.6,-27.1399994,-112.85
a-21.6x-111.6,-21.6,-111.6,-23.3400002,-112.87
a-18x-111.6,-18,-111.6,-19.5400009,-112.89
a-14.4x-111.6,-14.4,-111.6,-15.75,-112.9
a-10.8x-111.6,-10.8,-111.6,-11.9499998,-112.91
a-7.2x-111.6,-7.2,-111.6,-8.1499996,-112.92
a-3.6x-111.6,-3.6,-111.6,-4.3499999,-112.93
a0x-111.6,0,-111.6,-0.55,-112.93
a3.6x-111.6,3.6,-111.6,3.25,-112.93
a7.2x-111.6,7.2,-111.6,7.0599999,-112.92
a10.8x-111.6,10.8,-111.6,10.8699999,-112.9
a14.4x-111.6,14.4,-111.6,14.6800003,-112.88
a18x-111.6,18,-111.6,18.4899998,-112.84
a21.6x-111.6,21.6,-111.6,22.2900009,-112.8
a25.2x-111.6,25.2,-111.6,26.0900002,-112.75
a28.8x-111.6,28.8,-111.6,29.8799992,-112.68
a32.4x-111.6,32.4,-111.6,33.6599998,-112.6
a36x-111.6,36,-111.6,37.4300003,-112.5
a39.6x-111.6,39.6,-111.6,41.1800003,-112.4
a43.2x-111.6,43.2,-111.6,44.9099998,-112.29
a46.8x-111.6,46.8,-111.6,48.6300011,-112.17
a50.4x-111.6,50.4,-111.6,52.3199997,-112.04
a54x-111.6,54,-111.6,55.9900017,-111.91
a57.6x-111.6,57.6,-111.6,59.6399994,-111.76
a61.2x-111.6,61.2,-111.6,63.2700005,-111.61
a64.8x-111.6,64.8,-111.6,66.8799973,-111.46
a68.4x-111.6,68.4,-111.6,70.4700012,-111.3
a72x-111.6,72,-111.6,74.0299988,-111.14
a75.6x-111.6,75.6,-111.6,77.5699997,-110.97
a79.2x-111.6,79.2,-111.6,81.0800018,-110.8
a82.8x-111.6,82.8,-111.6,84.5599976,-110.63
a86.4x-111.6,86.4,-111.6,88.0199966,-110.46
a90x-111.6,90,-111.6,91.4599991,-110.29
a93.6x-111.6,93.6,-111.6,94.8600006,-110.12
a97.2x-111.6,97.2,-111.6,98.25,-109.95
a100.8x-111.6,100.8,-111.6,101.5999985,-109.79
a104.4x-111.6,104.4,-111.6,104.9300003,-109.64
a108x-111.6,108,-111.6,108.2300034,-109.5
a111.6x-111.6,111.6,-111.6,111.5100021,-109.38
a115.2x-111.6,115.2,-111.6,114.7699966,-109.26
a118.8x-111.6,118.8,-111.6,118.0100021,-109.17
a122.4x-111.6,122.4,-111.6,121.2399979,-109.09
a126x-111.6,126,-111.6,124.4400024,-109.05
a129.6x-111.6,129.6,-111.6,127.6399994,-109.02
a133.2x-111.6,133.2,-111.6,130.8300018,-109.03
a136.8x-111.6,136.8,-111.6,134.0200043,-109.07
a140.4x-111.6,140.4,-111.6,137.2100067,-109.14
a144x-111.6,144,-111.6,140.4100037,-109.25
a147.6x-111.6,147.6,-111.6,143.6300049,-109.39
a151.2x-111.6,151.2,-111.6,146.8699951,-109.58
a154.8x-111.6,154.8,-111.6,150.1499939,-109.8
a158.4x-111.6,158.4,-111.6,153.4700012,-110.04
a162x-111.6,162,-111.6,156.8399963,-110.31
a165.6x-111.6,165.6,-111.6,160.25,-110.6
a169.2x-111.6,169.2,-111.6,163.7200012,-110.91
a172.8x-111.6,172.8,-111.6,167.2400055,-111.22
a176.4x-111.6,176.4,-111.6,170.8399963,-111.52
a-180x-108,-180,-108,-176.6499939,-107.78
a-176.4x-108,-176.4,-108,-173.0899963,-107.53
a-172.8x-108,-172.8,-108,-169.5800018,-107.3
a-169.2x-108,-169.2,-108,-166.1100006,-107.09
a-165.6x-108,-165.6,-108,-162.6600037,-106.9
a-162x-108,-162,-108,-159.2299957,-106.72
a-158.4x-108,-158.4,-108,-155.8200073,-106.54
a-154.8x-108,-154.8,-108,-152.4299927,-106.38
a-151.2x-108,-151.2,-108,-149.0599976,-106.22
a-147.6x-108,-147.6,-108,-145.7100067,-106.07
a-144x-108,-144,-108,-142.3899994,-105.93
a-140.4x-108,-140.4,-108,-139.0899963,-105.82
a-136.8x-108,-136.8,-108,-135.8000031,-105.73
a-133.2x-108,-133.2,-108,-132.5200043,-105.66
a-129.6x-108,-129.6,-108,-129.25,-105.6
a-126x-108,-126,-108,-125.9899979,-105.57
a-122.4x-108,-122.4,-108,-122.7200012,-105.56
a-118.8x-108,-118.8,-108,-119.4599991,-105.57
a-115.2x-108,-115.2,-108,-116.1900024,-105.6
a-111.6x-108,-111.6,-108,-112.9199982,-105.64
a-108x-108,-108,-108,-109.6500015,-105.7
a-104.4x-108,-104.4,-108,-106.3700027,-105.78
a-100.8x-108,-100.8,-108,-103.0899963,-105.88
a-97.2x-108,-97.2,-108,-99.7900009,-106
a-93.6x-108,-93.6,-108,-96.4800034,-106.15
a-90x-108,-90,-108,-93.1500015,-106.32
a-86.4x-108,-86.4,-108,-89.8000031,-106.51
a-82.8x-108,-82.8,-108,-86.4100037,-106.73
a-79.2x-108,-79.2,-108,-82.9899979,-106.97
a-75.6x-108,-75.6,-108,-79.5299988,-107.23
a-72x-108,-72,-108,-76.0199966,-107.5
a-68.4x-108,-68.4,-108,-72.4499969,-107.78
a-64.8x-108,-64.8,-108,-68.8300018,-108.05
a-61.2x-108,-61.2,-108,-65.1600037,-108.3
a-57.6x-108,-57.6,-108,-61.4399986,-108.54
a-54x-108,-54,-108,-57.6899986,-108.75
a-50.4x-108,-50.4,-108,-53.9000015,-108.94
a-46.8x-108,-46.8,-108,-50.0800018,-109.08
a-43.2x-108,-43.2,-108,-46.25,-109.2
a-39.6x-108,-39.6,-108,-42.4199982,-109.29
a-36x-108,-36,-108,-38.5900002,-109.35
a-32.4x-108,-32.4,-108,-34.7700005,-109.4
a-28.8x-108,-28.8,-108,-30.9500008,-109.43
a-25.2x-108,-25.2,-108,-27.1399994,-109.45
a-21.6x-108,-21.6,-108,-23.3299999,-109.47
a-18x-108,-18,-108,-19.5300007,-109.49
a-14.4x-108,-14.4,-108,-15.7299995,-109.5
a-10.8x-108,-10.8,-108,-11.9300003,-109.51
a-7.2x-108,-7.2,-108,-8.1300001,-109.52
a-3.6x-108,-3.6,-108,-4.3299999,-109.53
a0x-108,0,-108,-0.53,-109.53
a3.6x-108,3.6,-108,3.29,-109.54
a7.2x-108,7.2,-108,7.0999999,-109.53
a10.8x-108,10.8,-108,10.9200001,-109.51
a14.4x-108,14.4,-108,14.75,-109.49
a18x-108,18,-108,18.5699997,-109.45
a21.6x-108,21.6,-108,22.3899994,-109.41
a25.2x-108,25.2,-108,26.2099991,-109.34
a28.8x-108,28.8,-108,30.0200005,-109.27
a32.4x-108,32.4,-108,33.8199997,-109.17
a36x-108,36,-108,37.5999985,-109.07
a39.6x-108,39.6,-108,41.3699989,-108.95
a43.2x-108,43.2,-108,45.1100006,-108.82
a46.8x-108,46.8,-108,48.8400002,-108.67
a50.4x-108,50.4,-108,52.5400009,-108.52
a54x-108,54,-108,56.2200012,-108.37
a57.6x-108,57.6,-108,59.8800011,-108.2
a61.2x-108,61.2,-108,63.5200005,-108.03
a64.8x-108,64.8,-108,67.1299973,-107.85
a68.4x-108,68.4,-108,70.7200012,-107.67
a72x-108,72,-108,74.2900009,-107.48
a75.6x-108,75.6,-108,77.8300018,-107.29
a79.2x-108,79.2,-108,81.3499985,-107.09
a82.8x-108,82.8,-108,84.8399963,-106.89
a86.4x-108,86.4,-108,88.3000031,-106.69
a90x-108,90,-108,91.7300034,-106.49
a93.6x-108,93.6,-108,95.1299973,-106.29
a97.2x-108,97.2,-108,98.5100021,-106.09
a100.8x-108,100.8,-108,101.8499985,-105.9
a104.4x-108,104.4,-108,105.1600037,-105.72
a108x-108,108,-108,108.4499969,-105.56
a111.6x-108,111.6,-108,111.7099991,-105.4
a115.2x-108,115.2,-108,114.9499969,-105.26
a118.8x-108,118.8,-108,118.1600037,-105.14
a122.4x-108,122.4,-108,121.3499985,-105.05
a126x-108,126,-108,124.5199966,-104.98
a129.6x-108,129.6,-108,127.6800003,-104.95
a133.2x-108,133.2,-108,130.8200073,-104.95
a136.8x-108,136.8,-108,133.9600067,-104.98
a140.4x-108,140.4,-108,137.1000061,-105.06
a144x-108,144,-108,140.25,-105.18
a147.6x-108,147.6,-108,143.4100037,-105.35
a151.2x-108,151.2,-108,146.6100006,-105.57
a154.8x-108,154.8,-108,149.8500061,-105.83
a158.4x-108,158.4,-108,153.1300049,-106.13
a162x-108,162,-108,156.4700012,-106.45
a165.6x-108,165.6,-108,159.8600006,-106.8
a169.2x-108,169.2,-108,163.3099976,-107.17
a172.8x-108,172.8,-108,166.8399963,-107.54
a176.4x-108,176.4,-108,170.4499969,-107.92
a-180x-104.4,-180,-104.4,-176.3300018,-104.15
a-176.4x-104.4,-176.4,-104.4,-172.7899933,-103.85
a-172.8x-104.4,-172.8,-104.4,-169.3000031,-103.58
a-169.2x-104.4,-169.2,-104.4,-165.8500061,-103.35
a-165.6x-104.4,-165.6,-104.4,-162.4199982,-103.14
a-162x-104.4,-162,-104.4,-159,-102.93
a-158.4x-104.4,-158.4,-104.4,-155.5899963,-102.74
a-154.8x-104.4,-154.8,-104.4,-152.2100067,-102.54
a-151.2x-104.4,-151.2,-104.4,-148.8500061,-102.36
a-147.6x-104.4,-147.6,-104.4,-145.5200043,-102.18
a-144x-104.4,-144,-104.4,-142.2200012,-102.02
a-140.4x-104.4,-140.4,-104.4,-138.9400024,-101.89
a-136.8x-104.4,-136.8,-104.4,-135.6900024,-101.78
a-133.2x-104.4,-133.2,-104.4,-132.4400024,-101.7
a-129.6x-104.4,-129.6,-104.4,-129.1999969,-101.64
a-126x-104.4,-126,-104.4,-125.9599991,-101.61
a-122.4x-104.4,-122.4,-104.4,-122.7200012,-101.6
a-118.8x-104.4,-118.8,-104.4,-119.4800034,-101.61
a-115.2x-104.4,-115.2,-104.4,-116.2399979,-101.64
a-111.6x-104.4,-111.6,-104.4,-113,-101.68
a-108x-104.4,-108,-104.4,-109.75,-101.75
a-104.4x-104.4,-104.4,-104.4,-106.5,-101.83
a-100.8x-104.4,-100.8,-104.4,-103.2399979,-101.94
a-97.2x-104.4,-97.2,-104.4,-99.9800034,-102.07
a-93.6x-104.4,-93.6,-104.4,-96.6999969,-102.24
a-90x-104.4,-90,-104.4,-93.4100037,-102.43
a-86.4x-104.4,-86.4,-104.4,-90.0899963,-102.65
a-82.8x-104.4,-82.8,-104.4,-86.7399979,-102.9
a-79.2x-104.4,-79.2,-104.4,-83.3499985,-103.19
a-75.6x-104.4,-75.6,-104.4,-79.9199982,-103.5
a-72x-104.4,-72,-104.4,-76.4100037,-103.83
a-68.4x-104.4,-68.4,-104.4,-72.8399963,-104.17
a-64.8x-104.4,-64.8,-104.4,-69.1999969,-104.49
a-61.2x-104.4,-61.2,-104.4,-65.5,-104.81
a-57.6x-104.4,-57.6,-104.4,-61.7400017,-105.09
a-54x-104.4,-54,-104.4,-57.9399986,-105.34
a-50.4x-104.4,-50.4,-104.4,-54.0999985,-105.56
a-46.8x-104.4,-46.8,-104.4,-50.2299995,-105.73
a-43.2x-104.4,-43.2,-104.4,-46.3499985,-105.85
a-39.6x-104.4,-39.6,-104.4,-42.4700012,-105.94
a-36x-104.4,-36,-104.4,-38.6100006,-105.99
a-32.4x-104.4,-32.4,-104.4,-34.7599983,-106.03
a-28.8x-104.4,-28.8,-104.4,-30.9200001,-106.05
a-25.2x-104.4,-25.2,-104.4,-27.1000004,-106.07
a-21.6x-104.4,-21.6,-104.4,-23.2900009,-106.08
a-18x-104.4,-18,-104.4,-19.4899998,-106.09
a-14.4x-104.4,-14.4,-104.4,-15.6899996,-106.1
a-10.8x-104.4,-10.8,-104.4,-11.8900003,-106.12
a-7.2x-104.4,-7.2,-104.4,-8.1000004,-106.13
a-3.6x-104.4,-3.6,-104.4,-4.29,-106.14
a0x-104.4,0,-104.4,-0.49,-106.15
a3.6x-104.4,3.6,-104.4,3.3299999,-106.15
a7.2x-104.4,7.2,-104.4,7.1500001,-106.15
a10.8x-104.4,10.8,-104.4,10.9899998,-106.14
a14.4x-104.4,14.4,-104.4,14.8199997,-106.12
a18x-104.4,18,-104.4,18.6700001,-106.08
a21.6x-104.4,21.6,-104.4,22.5100002,-106.03
a25.2x-104.4,25.2,-104.4,26.3500004,-105.96
a28.8x-104.4,28.8,-104.4,30.1800003,-105.87
a32.4x-104.4,32.4,-104.4,34,-105.77
a36x-104.4,36,-104.4,37.8100014,-105.64
a39.6x-104.4,39.6,-104.4,41.5900002,-105.5
a43.2x-104.4,43.2,-104.4,45.3499985,-105.35
a46.8x-104.4,46.8,-104.4,49.0900002,-105.19
a50.4x-104.4,50.4,-104.4,52.8100014,-105.02
a54x-104.4,54,-104.4,56.5,-104.84
a57.6x-104.4,57.6,-104.4,60.1599998,-104.65
a61.2x-104.4,61.2,-104.4,63.7999992,-104.46
a64.8x-104.4,64.8,-104.4,67.4199982,-104.26
a68.4x-104.4,68.4,-104.4,71.0199966,-104.05
a72x-104.4,72,-104.4,74.5999985,-103.84
a75.6x-104.4,75.6,-104.4,78.1500015,-103.61
a79.2x-104.4,79.2,-104.4,81.6699982,-103.39
a82.8x-104.4,82.8,-104.4,85.1600037,-103.16
a86.4x-104.4,86.4,-104.4,88.6200027,-102.92
a90x-104.4,90,-104.4,92.0500031,-102.69
a93.6x-104.4,93.6,-104.4,95.4499969,-102.46
a97.2x-104.4,97.2,-104.4,98.8199997,-102.23
a100.8x-104.4,100.8,-104.4,102.1500015,-102
a104.4x-104.4,104.4,-104.4,105.4499969,-101.79
a108x-104.4,108,-104.4,108.7200012,-101.59
a111.6x-104.4,111.6,-104.4,111.9499969,-101.4
a115.2x-104.4,115.2,-104.4,115.1600037,-101.23
a118.8x-104.4,118.8,-104.4,118.3399963,-101.09
a122.4x-104.4,122.4,-104.4,121.4899979,-100.96
a126x-104.4,126,-104.4,124.6200027,-100.87
a129.6x-104.4,129.6,-104.4,127.7200012,-100.82
a133.2x-104.4,133.2,-104.4,130.8099976,-100.8
a136.8x-104.4,136.8,-104.4,133.8899994,-100.83
a140.4x-104.4,140.4,-104.4,136.9600067,-100.91
a144x-104.4,144,-104.4,140.0399933,-101.05
a147.6x-104.4,147.6,-104.4,143.1300049,-101.24
a151.2x-104.4,151.2,-104.4,146.2700043,-101.5
a154.8x-104.4,154.8,-104.4,149.4499969,-101.81
a158.4x-104.4,158.4,-104.4,152.6900024,-102.17
a162x-104.4,162,-104.4,156,-102.56
a165.6x-104.4,165.6,-104.4,159.3699951,-102.97
a169.2x-104.4,169.2,-104.4,162.8099976,-103.41
a172.8x-104.4,172.8,-104.4,166.3300018,-103.86
a176.4x-104.4,176.4,-104.4,169.9499969,-104.33
a-180x-100.8,-180,-100.8,-175.8899994,-100.57
a-176.4x-100.8,-176.4,-100.8,-172.3899994,-100.21
a-172.8x-100.8,-172.8,-100.8,-168.9600067,-99.92
a-169.2x-100.8,-169.2,-100.8,-165.5500031,-99.68
a-165.6x-100.8,-165.6,-100.8,-162.1300049,-99.47
a-162x-100.8,-162,-100.8,-158.7100067,-99.25
a-158.4x-100.8,-158.4,-100.8,-155.3099976,-99.04
a-154.8x-100.8,-154.8,-100.8,-151.9199982,-98.81
a-151.2x-100.8,-151.2,-100.8,-148.5700073,-98.59
a-147.6x-100.8,-147.6,-100.8,-145.25,-98.37
a-144x-100.8,-144,-100.8,-141.9799957,-98.18
a-140.4x-100.8,-140.4,-100.8,-138.7400055,-98.02
a-136.8x-100.8,-136.8,-100.8,-135.5299988,-97.89
a-133.2x-100.8,-133.2,-100.8,-132.3200073,-97.8
a-129.6x-100.8,-129.6,-100.8,-129.1199951,-97.74
a-126x-100.8,-126,-100.8,-125.9199982,-97.71
a-122.4x-100.8,-122.4,-100.8,-122.7099991,-97.7
a-118.8x-100.8,-118.8,-100.8,-119.5,-97.72
a-115.2x-100.8,-115.2,-100.8,-116.2799988,-97.75
a-111.6x-100.8,-111.6,-100.8,-113.0699997,-97.8
a-108x-100.8,-108,-100.8,-109.8499985,-97.86
a-104.4x-100.8,-104.4,-100.8,-106.6299973,-97.95
a-100.8x-100.8,-100.8,-100.8,-103.4100037,-98.06
a-97.2x-100.8,-97.2,-100.8,-100.1900024,-98.2
a-93.6x-100.8,-93.6,-100.8,-96.9599991,-98.37
a-90x-100.8,-90,-100.8,-93.7099991,-98.58
a-86.4x-100.8,-86.4,-100.8,-90.4499969,-98.82
a-82.8x-100.8,-82.8,-100.8,-87.1600037,-99.11
a-79.2x-100.8,-79.2,-100.8,-83.8199997,-99.45
a-75.6x-100.8,-75.6,-100.8,-80.4199982,-99.82
a-72x-100.8,-72,-100.8,-76.9300003,-100.23
a-68.4x-100.8,-68.4,-100.8,-73.3499985,-100.65
a-64.8x-100.8,-64.8,-100.8,-69.6699982,-101.06
a-61.2x-100.8,-61.2,-100.8,-65.9199982,-101.45
a-57.6x-100.8,-57.6,-100.8,-62.0999985,-101.79
a-54x-100.8,-54,-100.8,-58.2299995,-102.09
a-50.4x-100.8,-50.4,-100.8,-54.3100014,-102.35
a-46.8x-100.8,-46.8,-100.8,-50.3499985,-102.53
a-43.2x-100.8,-43.2,-100.8,-46.3899994,-102.66
a-39.6x-100.8,-39.6,-100.8,-42.4500008,-102.73
a-36x-100.8,-36,-100.8,-38.5299988,-102.77
a-32.4x-100.8,-32.4,-100.8,-34.6500015,-102.78
a-28.8x-100.8,-28.8,-100.8,-30.7999992,-102.78
a-25.2x-100.8,-25.2,-100.8,-26.9699993,-102.78
a-21.6x-100.8,-21.6,-100.8,-23.1700001,-102.78
a-18x-100.8,-18,-100.8,-19.3799992,-102.79
a-14.4x-100.8,-14.4,-100.8,-15.5900002,-102.79
a-10.8x-100.8,-10.8,-100.8,-11.8000002,-102.8
a-7.2x-100.8,-7.2,-100.8,-8.0200005,-102.82
a-3.6x-100.8,-3.6,-100.8,-4.23,-102.83
a0x-100.8,0,-100.8,-0.43,-102.85
a3.6x-100.8,3.6,-100.8,3.3900001,-102.87
a7.2x-100.8,7.2,-100.8,7.2199998,-102.87
a10.8x-100.8,10.8,-100.8,11.0600004,-102.87
a14.4x-100.8,14.4,-100.8,14.9200001,-102.86
a18x-100.8,18,-100.8,18.7800007,-102.83
a21.6x-100.8,21.6,-100.8,22.6499996,-102.77
a25.2x-100.8,25.2,-100.8,26.5300007,-102.7
a28.8x-100.8,28.8,-100.8,30.3899994,-102.6
a32.4x-100.8,32.4,-100.8,34.2400017,-102.48
a36x-100.8,36,-100.8,38.0800018,-102.34
a39.6x-100.8,39.6,-100.8,41.8800011,-102.18
a43.2x-100.8,43.2,-100.8,45.6599998,-102
a46.8x-100.8,46.8,-100.8,49.4099998,-101.81
a50.4x-100.8,50.4,-100.8,53.1300011,-101.61
a54x-100.8,54,-100.8,56.8199997,-101.41
a57.6x-100.8,57.6,-100.8,60.4900017,-101.2
a61.2x-100.8,61.2,-100.8,64.1299973,-100.99
a64.8x-100.8,64.8,-100.8,67.7600021,-100.76
a68.4x-100.8,68.4,-100.8,71.3700027,-100.53
a72x-100.8,72,-100.8,74.9499969,-100.3
a75.6x-100.8,75.6,-100.8,78.5100021,-100.05
a79.2x-100.8,79.2,-100.8,82.0400009,-99.79
a82.8x-100.8,82.8,-100.8,85.5400009,-99.52
a86.4x-100.8,86.4,-100.8,89,-99.25
a90x-100.8,90,-100.8,92.4300003,-98.98
a93.6x-100.8,93.6,-100.8,95.8300018,-98.71
a97.2x-100.8,97.2,-100.8,99.1900024,-98.45
a100.8x-100.8,100.8,-100.8,102.5100021,-98.19
a104.4x-100.8,104.4,-100.8,105.7900009,-97.93
a108x-100.8,108,-100.8,109.0400009,-97.7
a111.6x-100.8,111.6,-100.8,112.25,-97.47
a115.2x-100.8,115.2,-100.8,115.4300003,-97.26
a118.8x-100.8,118.8,-100.8,118.5699997,-97.08
a122.4x-100.8,122.4,-100.8,121.6800003,-96.92
a126x-100.8,126,-100.8,124.75,-96.8
a129.6x-100.8,129.6,-100.8,127.7900009,-96.71
a133.2x-100.8,133.2,-100.8,130.8000031,-96.67
a136.8x-100.8,136.8,-100.8,133.7899933,-96.68
a140.4x-100.8,140.4,-100.8,136.7700043,-96.75
a144x-100.8,144,-100.8,139.75,-96.89
a147.6x-100.8,147.6,-100.8,142.75,-97.1
a151.2x-100.8,151.2,-100.8,145.7899933,-97.41
a154.8x-100.8,154.8,-100.8,148.8899994,-97.79
a158.4x-100.8,158.4,-100.8,152.0800018,-98.23
a162x-100.8,162,-100.8,155.3600006,-98.71
a165.6x-100.8,165.6,-100.8,158.7100067,-99.2
a169.2x-100.8,169.2,-100.8,162.1399994,-99.71
a172.8x-100.8,172.8,-100.8,165.6399994,-100.23
a176.4x-100.8,176.4,-100.8,169.2700043,-100.8
a-180x-97.2,-180,-97.2,-175.3800049,-97.26
a-176.4x-97.2,-176.4,-97.2,-171.9600067,-96.91
a-172.8x-97.2,-172.8,-97.2,-168.6300049,-96.65
a-169.2x-97.2,-169.2,-97.2,-165.2700043,-96.46
a-165.6x-97.2,-165.6,-97.2,-161.8500061,-96.27
a-162x-97.2,-162,-97.2,-158.4100037,-96.06
a-158.4x-97.2,-158.4,-97.2,-154.9700012,-95.82
a-154.8x-97.2,-154.8,-97.2,-151.5700073,-95.57
a-151.2x-97.2,-151.2,-97.2,-148.1999969,-95.3
a-147.6x-97.2,-147.6,-97.2,-144.8899994,-95.03
a-144x-97.2,-144,-97.2,-141.6499939,-94.79
a-140.4x-97.2,-140.4,-97.2,-138.4700012,-94.59
a-136.8x-97.2,-136.8,-97.2,-135.3200073,-94.44
a-133.2x-97.2,-133.2,-97.2,-132.1799927,-94.35
a-129.6x-97.2,-129.6,-97.2,-129.0299988,-94.3
a-126x-97.2,-126,-97.2,-125.8700027,-94.28
a-122.4x-97.2,-122.4,-97.2,-122.6900024,-94.28
a-118.8x-97.2,-118.8,-97.2,-119.5,-94.3
a-115.2x-97.2,-115.2,-97.2,-116.3099976,-94.33
a-111.6x-97.2,-111.6,-97.2,-113.1200027,-94.38
a-108x-97.2,-108,-97.2,-109.9300003,-94.44
a-104.4x-97.2,-104.4,-97.2,-106.75,-94.52
a-100.8x-97.2,-100.8,-97.2,-103.5699997,-94.63
a-97.2x-97.2,-97.2,-97.2,-100.3899994,-94.77
a-93.6x-97.2,-93.6,-97.2,-97.2099991,-94.94
a-90x-97.2,-90,-97.2,-94.0299988,-95.15
a-86.4x-97.2,-86.4,-97.2,-90.8499985,-95.41
a-82.8x-97.2,-82.8,-97.2,-87.6399994,-95.72
a-79.2x-97.2,-79.2,-97.2,-84.3799973,-96.11
a-75.6x-97.2,-75.6,-97.2,-81.0500031,-96.56
a-72x-97.2,-72,-97.2,-77.5800018,-97.07
a-68.4x-97.2,-68.4,-97.2,-73.9599991,-97.59
a-64.8x-97.2,-64.8,-97.2,-70.2300034,-98.09
a-61.2x-97.2,-61.2,-97.2,-66.4000015,-98.55
a-57.6x-97.2,-57.6,-97.2,-62.4900017,-98.96
a-54x-97.2,-54,-97.2,-58.5200005,-99.32
a-50.4x-97.2,-50.4,-97.2,-54.4900017,-99.61
a-46.8x-97.2,-46.8,-97.2,-50.4099998,-99.82
a-43.2x-97.2,-43.2,-97.2,-46.3199997,-99.95
a-39.6x-97.2,-39.6,-97.2,-42.2700005,-100
a-36x-97.2,-36,-97.2,-38.2799988,-100
a-32.4x-97.2,-32.4,-97.2,-34.3699989,-99.97
a-28.8x-97.2,-28.8,-97.2,-30.5200005,-99.93
a-25.2x-97.2,-25.2,-97.2,-26.7099991,-99.91
a-21.6x-97.2,-21.6,-97.2,-22.9300003,-99.9
a-18x-97.2,-18,-97.2,-19.1599998,-99.89
a-14.4x-97.2,-14.4,-97.2,-15.3900003,-99.9
a-10.8x-97.2,-10.8,-97.2,-11.6300001,-99.9
a-7.2x-97.2,-7.2,-97.2,-7.8699999,-99.92
a-3.6x-97.2,-3.6,-97.2,-4.1100001,-99.94
a0x-97.2,0,-97.2,-0.34,-99.97
a3.6x-97.2,3.6,-97.2,3.46,-100
a7.2x-97.2,7.2,-97.2,7.2800002,-100.02
a10.8x-97.2,10.8,-97.2,11.1300001,-100.04
a14.4x-97.2,14.4,-97.2,15.0100002,-100.03
a18x-97.2,18,-97.2,18.8999996,-100.01
a21.6x-97.2,21.6,-97.2,22.8099995,-99.96
a25.2x-97.2,25.2,-97.2,26.7199993,-99.89
a28.8x-97.2,28.8,-97.2,30.6399994,-99.78
a32.4x-97.2,32.4,-97.2,34.5400009,-99.64
a36x-97.2,36,-97.2,38.4099998,-99.47
a39.6x-97.2,39.6,-97.2,42.25,-99.28
a43.2x-97.2,43.2,-97.2,46.0400009,-99.07
a46.8x-97.2,46.8,-97.2,49.7900009,-98.86
a50.4x-97.2,50.4,-97.2,53.5,-98.63
a54x-97.2,54,-97.2,57.1699982,-98.41
a57.6x-97.2,57.6,-97.2,60.8199997,-98.18
a61.2x-97.2,61.2,-97.2,64.4599991,-97.95
a64.8x-97.2,64.8,-97.2,68.0800018,-97.72
a68.4x-97.2,68.4,-97.2,71.6999969,-97.47
a72x-97.2,72,-97.2,75.3000031,-97.21
a75.6x-97.2,75.6,-97.2,78.8799973,-96.94
a79.2x-97.2,79.2,-97.2,82.4199982,-96.65
a82.8x-97.2,82.8,-97.2,85.9300003,-96.35
a86.4x-97.2,86.4,-97.2,89.4000015,-96.05
a90x-97.2,90,-97.2,92.8300018,-95.74
a93.6x-97.2,93.6,-97.2,96.2200012,-95.43
a97.2x-97.2,97.2,-97.2,99.5699997,-95.13
a100.8x-97.2,100.8,-97.2,102.8799973,-94.83
a104.4x-97.2,104.4,-97.2,106.1500015,-94.54
a108x-97.2,108,-97.2,109.3799973,-94.27
a111.6x-97.2,111.6,-97.2,112.5699997,-94
a115.2x-97.2,115.2,-97.2,115.7200012,-93.76
a118.8x-97.2,118.8,-97.2,118.8199997,-93.53
a122.4x-97.2,122.4,-97.2,121.8899994,-93.33
a126x-97.2,126,-97.2,124.9000015,-93.17
a129.6x-97.2,129.6,-97.2,127.8700027,-93.04
a133.2x-97.2,133.2,-97.2,130.8000031,-92.97
a136.8x-97.2,136.8,-97.2,133.6900024,-92.94
a140.4x-97.2,140.4,-97.2,136.5399933,-92.99
a144x-97.2,144,-97.2,139.3800049,-93.11
a147.6x-97.2,147.6,-97.2,142.2200012,-93.33
a151.2x-97.2,151.2,-97.2,145.1199951,-93.69
a154.8x-97.2,154.8,-97.2,148.1300049,-94.16
a158.4x-97.2,158.4,-97.2,151.2799988,-94.71
a162x-97.2,162,-97.2,154.5599976,-95.29
a165.6x-97.2,165.6,-97.2,157.9400024,-95.87
a169.2x-97.2,169.2,-97.2,161.3800049,-96.42
a172.8x-97.2,172.8,-97.2,164.8500061,-96.97
a176.4x-97.2,176.4,-97.2,168.4600067,-97.56
a-180x-93.6,-180,-93.6,-174.9199982,-94.51
a-176.4x-93.6,-176.4,-93.6,-171.6100006,-94.28
a-172.8x-93.6,-172.8,-93.6,-168.3899994,-94.12
a-169.2x-93.6,-169.2,-93.6,-165.0599976,-93.99
a-165.6x-93.6,-165.6,-93.6,-161.6100006,-93.85
