index,cx,cy,dx,dy
a126x111.6,126,111.6,11.6399994,-2.51
a129.6x111.6,129.6,111.6,11.2099976,-2.55
a133.2x111.6,133.2,111.6,10.7700012,-2.57
a136.8x111.6,136.8,111.6,10.3399994,-2.58
a140.4x111.6,140.4,111.6,9.9099976,-2.58
a144x111.6,144,111.6,9.4799957,-2.56
a147.6x111.6,147.6,111.6,9.0499939,-2.53
a151.2x111.6,151.2,111.6,8.6399963,-2.49
a154.8x111.6,154.8,111.6,8.2299988,-2.44
a158.4x111.6,158.4,111.6,7.8299957,-2.39
a162x111.6,162,111.6,7.4400024,-2.32
a165.6x111.6,165.6,111.6,7.0600037,-2.26
a169.2x111.6,169.2,111.6,6.6999939,-2.18
a172.8x111.6,172.8,111.6,6.3499939,-2.11
a176.4x111.6,176.4,111.6,6.0100037,-2.04
a-180x115.2,-180,115.2,-4.1699982,-1.52
a-176.4x115.2,-176.4,115.2,-4.4800049,-1.62
a-172.8x115.2,-172.8,115.2,-4.8000061,-1.73
a-169.2x115.2,-169.2,115.2,-5.1500061,-1.85
a-165.6x115.2,-165.6,115.2,-5.5199951,-1.97
a-162x115.2,-162,115.2,-5.9100037,-2.09
a-158.4x115.2,-158.4,115.2,-6.3200012,-2.22
a-154.8x115.2,-154.8,115.2,-6.7500031,-2.35
a-151.2x115.2,-151.2,115.2,-7.2100037,-2.48
a-147.6x115.2,-147.6,115.2,-7.6899933,-2.61
a-144x115.2,-144,115.2,-8.1999969,-2.73
a-140.4x115.2,-140.4,115.2,-8.7199951,-2.86
a-136.8x115.2,-136.8,115.2,-9.2700073,-2.98
a-133.2x115.2,-133.2,115.2,-9.8399933,-3.09
a-129.6x115.2,-129.6,115.2,-10.4299988,-3.2
a-126x115.2,-126,115.2,-11.0299988,-3.29
a-122.4x115.2,-122.4,115.2,-11.6500031,-3.38
a-118.8x115.2,-118.8,115.2,-12.2899963,-3.44
a-115.2x115.2,-115.2,115.2,-12.9499939,-3.49
a-111.6x115.2,-111.6,115.2,-13.6099991,-3.52
a-108x115.2,-108,115.2,-14.2699966,-3.53
a-104.4x115.2,-104.4,115.2,-14.9399963,-3.51
a-100.8x115.2,-100.8,115.2,-15.6100037,-3.46
a-97.2x115.2,-97.2,115.2,-16.2700012,-3.38
a-93.6x115.2,-93.6,115.2,-16.9100021,-3.27
a-90x115.2,-90,115.2,-17.5400009,-3.13
a-86.4x115.2,-86.4,115.2,-18.1400009,-2.96
a-82.8x115.2,-82.8,115.2,-18.7100021,-2.76
a-79.2x115.2,-79.2,115.2,-19.2499969,-2.53
a-75.6x115.2,-75.6,115.2,-19.7499985,-2.28
a-72x115.2,-72,115.2,-20.1999969,-1.99
a-68.4x115.2,-68.4,115.2,-20.5899979,-1.69
a-64.8x115.2,-64.8,115.2,-20.9300034,-1.36
a-61.2x115.2,-61.2,115.2,-21.2000015,-1
a-57.6x115.2,-57.6,115.2,-21.4100021,-0.63
a-54x115.2,-54,115.2,-21.5400009,-0.24
a-50.4x115.2,-50.4,115.2,-21.5800034,0.17
a-46.8x115.2,-46.8,115.2,-21.5199997,0.6
a-43.2x115.2,-43.2,115.2,-21.3500031,1.05
a-39.6x115.2,-39.6,115.2,-21.0500015,1.51
a-36x115.2,-36,115.2,-20.6300011,1.97
a-32.4x115.2,-32.4,115.2,-20.0700012,2.44
a-28.8x115.2,-28.8,115.2,-19.3500015,2.9
a-25.2x115.2,-25.2,115.2,-18.4899986,3.35
a-21.6x115.2,-21.6,115.2,-17.4299988,3.76
a-18x115.2,-18,115.2,-16.2099991,4.15
a-14.4x115.2,-14.4,115.2,-14.85,4.49
a-10.8x115.2,-10.8,115.2,-13.3399994,4.79
a-7.2x115.2,-7.2,115.2,-11.7200001,5.03
a-3.6x115.2,-3.6,115.2,-9.9900002,5.23
a0x115.2,0,115.2,-8.1800003,5.37
a3.6x115.2,3.6,115.2,-6.31,5.45
a7.2x115.2,7.2,115.2,-4.42,5.48
a10.8x115.2,10.8,115.2,-2.5399998,5.45
a14.4x115.2,14.4,115.2,-0.69,5.38
a18x115.2,18,115.2,1.1100006,5.26
a21.6x115.2,21.6,115.2,2.8400005,5.1
a25.2x115.2,25.2,115.2,4.4800003,4.91
a28.8x115.2,28.8,115.2,5.9999992,4.67
a32.4x115.2,32.4,115.2,7.4100014,4.4
a36x115.2,36,115.2,8.7000008,4.11
a39.6x115.2,39.6,115.2,9.8599991,3.8
a43.2x115.2,43.2,115.2,10.9100006,3.48
a46.8x115.2,46.8,115.2,11.8300011,3.14
a50.4x115.2,50.4,115.2,12.6299988,2.79
a54x115.2,54,115.2,13.3000031,2.43
a57.6x115.2,57.6,115.2,13.8599991,2.08
a61.2x115.2,61.2,115.2,14.3199966,1.73
a64.8x115.2,64.8,115.2,14.6800034,1.38
a68.4x115.2,68.4,115.2,14.9499985,1.04
a72x115.2,72,115.2,15.1399994,0.71
a75.6x115.2,75.6,115.2,15.2399963,0.39
a79.2x115.2,79.2,115.2,15.2599991,0.09
a82.8x115.2,82.8,115.2,15.2100021,-0.2
a86.4x115.2,86.4,115.2,15.1100021,-0.47
a90x115.2,90,115.2,14.9499969,-0.72
a93.6x115.2,93.6,115.2,14.7499985,-0.94
a97.2x115.2,97.2,115.2,14.4999969,-1.15
a100.8x115.2,100.8,115.2,14.2100021,-1.33
a104.4x115.2,104.4,115.2,13.8900009,-1.49
a108x115.2,108,115.2,13.5500031,-1.62
a111.6x115.2,111.6,115.2,13.1900009,-1.74
a115.2x115.2,115.2,115.2,12.8,-1.84
a118.8x115.2,118.8,115.2,12.4100067,-1.92
a122.4x115.2,122.4,115.2,12.0100037,-1.98
a126x115.2,126,115.2,11.5899963,-2.03
a129.6x115.2,129.6,115.2,11.1799988,-2.06
a133.2x115.2,133.2,115.2,10.7600067,-2.09
a136.8x115.2,136.8,115.2,10.3300049,-2.1
a140.4x115.2,140.4,115.2,9.9099976,-2.1
a144x115.2,144,115.2,9.4900055,-2.08
a147.6x115.2,147.6,115.2,9.0799927,-2.06
a151.2x115.2,151.2,115.2,8.6699951,-2.03
a154.8x115.2,154.8,115.2,8.2700073,-2
a158.4x115.2,158.4,115.2,7.8799988,-1.95
a162x115.2,162,115.2,7.4900055,-1.9
a165.6x115.2,165.6,115.2,7.1200012,-1.85
a169.2x115.2,169.2,115.2,6.7600067,-1.79
a172.8x115.2,172.8,115.2,6.4100067,-1.73
a176.4x115.2,176.4,115.2,6.0700012,-1.67
a-180x118.8,-180,118.8,-4.25,-1.2
a-176.4x118.8,-176.4,118.8,-4.5600067,-1.28
a-172.8x118.8,-172.8,118.8,-4.8900024,-1.36
a-169.2x118.8,-169.2,118.8,-5.2400024,-1.45
a-165.6x118.8,-165.6,118.8,-5.6100067,-1.54
a-162x118.8,-162,118.8,-6,-1.64
a-158.4x118.8,-158.4,118.8,-6.4200073,-1.74
a-154.8x118.8,-154.8,118.8,-6.8499939,-1.84
a-151.2x118.8,-151.2,118.8,-7.3099945,-1.94
a-147.6x118.8,-147.6,118.8,-7.7899994,-2.04
a-144x118.8,-144,118.8,-8.2899933,-2.13
a-140.4x118.8,-140.4,118.8,-8.8100067,-2.23
a-136.8x118.8,-136.8,118.8,-9.3600037,-2.32
a-133.2x118.8,-133.2,118.8,-9.9199951,-2.41
a-129.6x118.8,-129.6,118.8,-10.5000061,-2.49
a-126x118.8,-126,118.8,-11.1000061,-2.56
a-122.4x118.8,-122.4,118.8,-11.7100006,-2.62
a-118.8x118.8,-118.8,118.8,-12.3300049,-2.67
a-115.2x118.8,-115.2,118.8,-12.9699982,-2.71
a-111.6x118.8,-111.6,118.8,-13.6099991,-2.73
a-108x118.8,-108,118.8,-14.2600021,-2.73
a-104.4x118.8,-104.4,118.8,-14.9099976,-2.71
a-100.8x118.8,-100.8,118.8,-15.5499985,-2.67
a-97.2x118.8,-97.2,118.8,-16.1799973,-2.61
a-93.6x118.8,-93.6,118.8,-16.8000015,-2.52
a-90x118.8,-90,118.8,-17.4000015,-2.4
a-86.4x118.8,-86.4,118.8,-17.9799973,-2.27
a-82.8x118.8,-82.8,118.8,-18.5300018,-2.11
a-79.2x118.8,-79.2,118.8,-19.0399979,-1.93
a-75.6x118.8,-75.6,118.8,-19.5200027,-1.73
a-72x118.8,-72,118.8,-19.9400024,-1.51
a-68.4x118.8,-68.4,118.8,-20.3099991,-1.27
a-64.8x118.8,-64.8,118.8,-20.6199982,-1.01
a-61.2x118.8,-61.2,118.8,-20.8699997,-0.73
a-57.6x118.8,-57.6,118.8,-21.0399994,-0.44
a-54x118.8,-54,118.8,-21.1500015,-0.13
a-50.4x118.8,-50.4,118.8,-21.1599976,0.19
a-46.8x118.8,-46.8,118.8,-21.0799973,0.52
a-43.2x118.8,-43.2,118.8,-20.8800018,0.87
a-39.6x118.8,-39.6,118.8,-20.5699982,1.23
a-36x118.8,-36,118.8,-20.1300011,1.58
a-32.4x118.8,-32.4,118.8,-19.5599991,1.94
a-28.8x118.8,-28.8,118.8,-18.8500015,2.29
a-25.2x118.8,-25.2,118.8,-17.9899986,2.63
a-21.6x118.8,-21.6,118.8,-16.9600014,2.95
a-18x118.8,-18,118.8,-15.7799988,3.24
a-14.4x118.8,-14.4,118.8,-14.4600006,3.5
a-10.8x118.8,-10.8,118.8,-13.0099995,3.72
a-7.2x118.8,-7.2,118.8,-11.4399994,3.91
a-3.6x118.8,-3.6,118.8,-9.7800001,4.06
a0x118.8,0,118.8,-8.0500002,4.17
a3.6x118.8,3.6,118.8,-6.2500001,4.23
a7.2x118.8,7.2,118.8,-4.43,4.25
a10.8x118.8,10.8,118.8,-2.6199997,4.24
a14.4x118.8,14.4,118.8,-0.8300003,4.18
a18x118.8,18,118.8,0.9200001,4.09
a21.6x118.8,21.6,118.8,2.6000008,3.98
a25.2x118.8,25.2,118.8,4.1899994,3.83
a28.8x118.8,28.8,118.8,5.6799995,3.65
a32.4x118.8,32.4,118.8,7.0599991,3.44
a36x118.8,36,118.8,8.3300018,3.22
a39.6x118.8,39.6,118.8,9.4800018,2.98
a43.2x118.8,43.2,118.8,10.5200012,2.73
a46.8x118.8,46.8,118.8,11.4400017,2.47
a50.4x118.8,50.4,118.8,12.2399994,2.2
a54x118.8,54,118.8,12.9100037,1.93
a57.6x118.8,57.6,118.8,13.4800018,1.65
a61.2x118.8,61.2,118.8,13.9500015,1.38
a64.8x118.8,64.8,118.8,14.3299973,1.11
a68.4x118.8,68.4,118.8,14.6199966,0.85
a72x118.8,72,118.8,14.8199997,0.59
a75.6x118.8,75.6,118.8,14.9299988,0.34
a79.2x118.8,79.2,118.8,14.9699982,0.1
a82.8x118.8,82.8,118.8,14.95,-0.12
a86.4x118.8,86.4,118.8,14.8699966,-0.33
a90x118.8,90,118.8,14.7300034,-0.53
a93.6x118.8,93.6,118.8,14.5500015,-0.7
a97.2x118.8,97.2,118.8,14.3299988,-0.87
a100.8x118.8,100.8,118.8,14.0600006,-1.01
a104.4x118.8,104.4,118.8,13.7600037,-1.13
a108x118.8,108,118.8,13.4400024,-1.24
a111.6x118.8,111.6,118.8,13.0900024,-1.34
a115.2x118.8,115.2,118.8,12.7300003,-1.42
a118.8x118.8,118.8,118.8,12.3499939,-1.48
a122.4x118.8,122.4,118.8,11.9600006,-1.53
a126x118.8,126,118.8,11.5599976,-1.57
a129.6x118.8,129.6,118.8,11.15,-1.6
a133.2x118.8,133.2,118.8,10.7400024,-1.62
a136.8x118.8,136.8,118.8,10.3300049,-1.63
a140.4x118.8,140.4,118.8,9.9200073,-1.63
a144x118.8,144,118.8,9.5099945,-1.62
a147.6x118.8,147.6,118.8,9.0999969,-1.61
a151.2x118.8,151.2,118.8,8.6999939,-1.58
a154.8x118.8,154.8,118.8,8.3000061,-1.55
a158.4x118.8,158.4,118.8,7.9099976,-1.52
a162x118.8,162,118.8,7.5299988,-1.48
a165.6x118.8,165.6,118.8,7.1599945,-1.44
a169.2x118.8,169.2,118.8,6.8,-1.4
a172.8x118.8,172.8,118.8,6.4599945,-1.35
a176.4x118.8,176.4,118.8,6.1200043,-1.31
a-180x122.4,-180,122.4,-4.3099976,-0.87
a-176.4x122.4,-176.4,122.4,-4.6299988,-0.93
a-172.8x122.4,-172.8,122.4,-4.9599945,-0.99
a-169.2x122.4,-169.2,122.4,-5.3099945,-1.05
a-165.6x122.4,-165.6,122.4,-5.6799988,-1.12
a-162x122.4,-162,122.4,-6.0800018,-1.19
a-158.4x122.4,-158.4,122.4,-6.4899994,-1.26
a-154.8x122.4,-154.8,122.4,-6.9299957,-1.33
a-151.2x122.4,-151.2,122.4,-7.3800018,-1.4
a-147.6x122.4,-147.6,122.4,-7.8600067,-1.47
a-144x122.4,-144,122.4,-8.3600006,-1.54
a-140.4x122.4,-140.4,122.4,-8.8799988,-1.61
a-136.8x122.4,-136.8,122.4,-9.4200012,-1.67
a-133.2x122.4,-133.2,122.4,-9.9799927,-1.74
a-129.6x122.4,-129.6,122.4,-10.5499939,-1.79
a-126x122.4,-126,122.4,-11.1399994,-1.84
a-122.4x122.4,-122.4,122.4,-11.7499939,-1.89
a-118.8x122.4,-118.8,122.4,-12.3600037,-1.92
a-115.2x122.4,-115.2,122.4,-12.9900024,-1.94
a-111.6x122.4,-111.6,122.4,-13.6200012,-1.96
a-108x122.4,-108,122.4,-14.25,-1.95
a-104.4x122.4,-104.4,122.4,-14.8799988,-1.94
a-100.8x122.4,-100.8,122.4,-15.5099976,-1.91
a-97.2x122.4,-97.2,122.4,-16.1199997,-1.86
a-93.6x122.4,-93.6,122.4,-16.7199997,-1.8
a-90x122.4,-90,122.4,-17.3099976,-1.72
a-86.4x122.4,-86.4,122.4,-17.8600021,-1.62
a-82.8x122.4,-82.8,122.4,-18.3900024,-1.5
a-79.2x122.4,-79.2,122.4,-18.8800018,-1.37
a-75.6x122.4,-75.6,122.4,-19.3400024,-1.23
a-72x122.4,-72,122.4,-19.75,-1.07
a-68.4x122.4,-68.4,122.4,-20.1,-0.89
a-64.8x122.4,-64.8,122.4,-20.3900024,-0.7
a-61.2x122.4,-61.2,122.4,-20.6099976,-0.5
a-57.6x122.4,-57.6,122.4,-20.7700027,-0.29
a-54x122.4,-54,122.4,-20.8600006,-0.07
a-50.4x122.4,-50.4,122.4,-20.8600021,0.16
a-46.8x122.4,-46.8,122.4,-20.7500031,0.41
a-43.2x122.4,-43.2,122.4,-20.5400017,0.66
a-39.6x122.4,-39.6,122.4,-20.2100014,0.91
a-36x122.4,-36,122.4,-19.7599983,1.17
a-32.4x122.4,-32.4,122.4,-19.1800018,1.42
a-28.8x122.4,-28.8,122.4,-18.4700005,1.67
a-25.2x122.4,-25.2,122.4,-17.6300018,1.91
a-21.6x122.4,-21.6,122.4,-16.6099991,2.13
a-18x122.4,-18,122.4,-15.4599991,2.34
a-14.4x122.4,-14.4,122.4,-14.1699997,2.52
a-10.8x122.4,-10.8,122.4,-12.7599995,2.68
a-7.2x122.4,-7.2,122.4,-11.2400005,2.81
a-3.6x122.4,-3.6,122.4,-9.6299995,2.92
a0x122.4,0,122.4,-7.9400001,3
a3.6x122.4,3.6,122.4,-6.1999999,3.04
a7.2x122.4,7.2,122.4,-4.43,3.06
a10.8x122.4,10.8,122.4,-2.6699999,3.04
a14.4x122.4,14.4,122.4,-0.9200005,3.01
a18x122.4,18,122.4,0.7800007,2.95
a21.6x122.4,21.6,122.4,2.4200005,2.86
a25.2x122.4,25.2,122.4,3.9900005,2.76
a28.8x122.4,28.8,122.4,5.45,2.63
a32.4x122.4,32.4,122.4,6.8000008,2.49
a36x122.4,36,122.4,8.0600014,2.33
a39.6x122.4,39.6,122.4,9.1999992,2.16
a43.2x122.4,43.2,122.4,10.2300003,1.98
a46.8x122.4,46.8,122.4,11.1500008,1.79
a50.4x122.4,50.4,122.4,11.9499985,1.6
a54x122.4,54,122.4,12.6299973,1.41
a57.6x122.4,57.6,122.4,13.2000031,1.21
a61.2x122.4,61.2,122.4,13.6799973,1.01
a64.8x122.4,64.8,122.4,14.0700027,0.82
a68.4x122.4,68.4,122.4,14.3600021,0.63
a72x122.4,72,122.4,14.5800018,0.44
a75.6x122.4,75.6,122.4,14.7099976,0.26
a79.2x122.4,79.2,122.4,14.7599991,0.09
a82.8x122.4,82.8,122.4,14.7599976,-0.07
a86.4x122.4,86.4,122.4,14.6899963,-0.22
a90x122.4,90,122.4,14.5699997,-0.36
a93.6x122.4,93.6,122.4,14.4,-0.49
a97.2x122.4,97.2,122.4,14.1899994,-0.61
a100.8x122.4,100.8,122.4,13.9399979,-0.71
a104.4x122.4,104.4,122.4,13.6599976,-0.81
a108x122.4,108,122.4,13.3499985,-0.88
a111.6x122.4,111.6,122.4,13.0200027,-0.95
a115.2x122.4,115.2,122.4,12.6700027,-1.01
a118.8x122.4,118.8,122.4,12.3000061,-1.06
a122.4x122.4,122.4,122.4,11.9200073,-1.1
a126x122.4,126,122.4,11.5299988,-1.13
a129.6x122.4,129.6,122.4,11.1299957,-1.15
a133.2x122.4,133.2,122.4,10.7299927,-1.16
a136.8x122.4,136.8,122.4,10.3199951,-1.17
a140.4x122.4,140.4,122.4,9.9200073,-1.17
a144x122.4,144,122.4,9.5099945,-1.17
a147.6x122.4,147.6,122.4,9.1100067,-1.16
a151.2x122.4,151.2,122.4,8.7100037,-1.14
a154.8x122.4,154.8,122.4,8.3199951,-1.12
a158.4x122.4,158.4,122.4,7.9399963,-1.1
a162x122.4,162,122.4,7.5599976,-1.07
a165.6x122.4,165.6,122.4,7.2000031,-1.04
a169.2x122.4,169.2,122.4,6.8399933,-1.01
a172.8x122.4,172.8,122.4,6.4899933,-0.98
a176.4x122.4,176.4,122.4,6.1500031,-0.95
a-180x126,-180,126,-4.3500061,-0.54
a-176.4x126,-176.4,126,-4.6700073,-0.57
a-172.8x126,-172.8,126,-5.0000031,-0.61
a-169.2x126,-169.2,126,-5.3500031,-0.65
a-165.6x126,-165.6,126,-5.7300018,-0.69
a-162x126,-162,126,-6.1199951,-0.73
a-158.4x126,-158.4,126,-6.5400024,-0.78
a-154.8x126,-154.8,126,-6.9799988,-0.82
a-151.2x126,-151.2,126,-7.4300049,-0.86
a-147.6x126,-147.6,126,-7.9099945,-0.91
a-144x126,-144,126,-8.4100037,-0.95
a-140.4x126,-140.4,126,-8.9300018,-0.99
a-136.8x126,-136.8,126,-9.4599945,-1.03
a-133.2x126,-133.2,126,-10.0200012,-1.07
a-129.6x126,-129.6,126,-10.5900024,-1.1
a-126x126,-126,126,-11.1699982,-1.13
a-122.4x126,-122.4,126,-11.7699982,-1.16
a-118.8x126,-118.8,126,-12.3799927,-1.18
a-115.2x126,-115.2,126,-12.9999969,-1.19
a-111.6x126,-111.6,126,-13.6200012,-1.2
a-108x126,-108,126,-14.2399979,-1.2
a-104.4x126,-104.4,126,-14.8600021,-1.19
a-100.8x126,-100.8,126,-15.4799988,-1.17
a-97.2x126,-97.2,126,-16.0799988,-1.14
a-93.6x126,-93.6,126,-16.6699966,-1.1
a-90x126,-90,126,-17.2399979,-1.05
a-86.4x126,-86.4,126,-17.7800003,-0.99
a-82.8x126,-82.8,126,-18.2999985,-0.92
a-79.2x126,-79.2,126,-18.7800034,-0.84
a-75.6x126,-75.6,126,-19.2199997,-0.75
a-72x126,-72,126,-19.6100006,-0.65
a-68.4x126,-68.4,126,-19.9499985,-0.54
a-64.8x126,-64.8,126,-20.2299988,-0.42
a-61.2x126,-61.2,126,-20.4399994,-0.3
a-57.6x126,-57.6,126,-20.5900024,-0.17
a-54x126,-54,126,-20.6600037,-0.03
a-50.4x126,-50.4,126,-20.6500031,0.11
a-46.8x126,-46.8,126,-20.5300018,0.26
a-43.2x126,-43.2,126,-20.3,0.42
a-39.6x126,-39.6,126,-19.9699997,0.57
a-36x126,-36,126,-19.5099983,0.73
a-32.4x126,-32.4,126,-18.9300018,0.88
a-28.8x126,-28.8,126,-18.2200005,1.03
a-25.2x126,-25.2,126,-17.3800018,1.18
a-21.6x126,-21.6,126,-16.3799995,1.32
a-18x126,-18,126,-15.2400017,1.44
a-14.4x126,-14.4,126,-13.9799992,1.55
a-10.8x126,-10.8,126,-12.5899994,1.65
a-7.2x126,-7.2,126,-11.0999992,1.73
a-3.6x126,-3.6,126,-9.5300001,1.79
a0x126,0,126,-7.8699999,1.84
a3.6x126,3.6,126,-6.1599999,1.87
a7.2x126,7.2,126,-4.43,1.88
a10.8x126,10.8,126,-2.6999996,1.87
a14.4x126,14.4,126,-0.9900002,1.85
a18x126,18,126,0.6800003,1.81
a21.6x126,21.6,126,2.2999996,1.76
a25.2x126,25.2,126,3.8400009,1.7
a28.8x126,28.8,126,5.2900002,1.62
a32.4x126,32.4,126,6.6299988,1.53
a36x126,36,126,7.8699989,1.44
a39.6x126,39.6,126,9.0100006,1.34
a43.2x126,43.2,126,10.0299995,1.23
a46.8x126,46.8,126,10.95,1.11
a50.4x126,50.4,126,11.7500015,0.99
a54x126,54,126,12.4300003,0.87
a57.6x126,57.6,126,13.0100006,0.75
a61.2x126,61.2,126,13.4999969,0.63
a64.8x126,64.8,126,13.8900024,0.51
a68.4x126,68.4,126,14.1899963,0.4
a72x126,72,126,14.4199982,0.28
a75.6x126,75.6,126,14.5600037,0.17
a79.2x126,79.2,126,14.6199997,0.07
a82.8x126,82.8,126,14.6199982,-0.03
a86.4x126,86.4,126,14.5700012,-0.13
a90x126,90,126,14.4599991,-0.22
a93.6x126,93.6,126,14.3000015,-0.3
a97.2x126,97.2,126,14.1000031,-0.37
a100.8x126,100.8,126,13.8600037,-0.43
a104.4x126,104.4,126,13.5899979,-0.49
a108x126,108,126,13.2900009,-0.54
a111.6x126,111.6,126,12.9699997,-0.58
a115.2x126,115.2,126,12.6199997,-0.62
a118.8x126,118.8,126,12.2599976,-0.65
a122.4x126,122.4,126,11.8899933,-0.67
a126x126,126,126,11.5099945,-0.69
a129.6x126,129.6,126,11.1200012,-0.71
a133.2x126,133.2,126,10.7199982,-0.71
a136.8x126,136.8,126,10.3199951,-0.72
a140.4x126,140.4,126,9.9200073,-0.72
a144x126,144,126,9.5200043,-0.72
a147.6x126,147.6,126,9.1200012,-0.71
a151.2x126,151.2,126,8.7299927,-0.7
a154.8x126,154.8,126,8.3399994,-0.69
a158.4x126,158.4,126,7.9600006,-0.68
a162x126,162,126,7.5800018,-0.66
a165.6x126,165.6,126,7.2200073,-0.64
a169.2x126,169.2,126,6.8599976,-0.62
a172.8x126,172.8,126,6.5099976,-0.6
a176.4x126,176.4,126,6.1800018,-0.58
a-180x129.6,-180,129.6,-4.3800049,-0.2
a-176.4x129.6,-176.4,129.6,-4.6899963,-0.22
a-172.8x129.6,-172.8,129.6,-5.0200073,-0.23
a-169.2x129.6,-169.2,129.6,-5.3800018,-0.25
a-165.6x129.6,-165.6,129.6,-5.7500061,-0.26
a-162x129.6,-162,129.6,-6.1499939,-0.28
a-158.4x129.6,-158.4,129.6,-6.5700012,-0.3
a-154.8x129.6,-154.8,129.6,-7.0000031,-0.31
a-151.2x129.6,-151.2,129.6,-7.4600037,-0.33
a-147.6x129.6,-147.6,129.6,-7.9299988,-0.34
a-144x129.6,-144,129.6,-8.4299927,-0.36
a-140.4x129.6,-140.4,129.6,-8.9500061,-0.38
a-136.8x129.6,-136.8,129.6,-9.4899933,-0.39
a-133.2x129.6,-133.2,129.6,-10.0400055,-0.41
a-129.6x129.6,-129.6,129.6,-10.6100067,-0.42
a-126x129.6,-126,129.6,-11.1900024,-0.43
a-122.4x129.6,-122.4,129.6,-11.7799927,-0.44
a-118.8x129.6,-118.8,129.6,-12.3900024,-0.45
a-115.2x129.6,-115.2,129.6,-12.9999969,-0.45
a-111.6x129.6,-111.6,129.6,-13.6200012,-0.46
a-108x129.6,-108,129.6,-14.2300034,-0.45
a-104.4x129.6,-104.4,129.6,-14.85,-0.45
a-100.8x129.6,-100.8,129.6,-15.4600021,-0.44
a-97.2x129.6,-97.2,129.6,-16.0600021,-0.43
a-93.6x129.6,-93.6,129.6,-16.6399979,-0.42
a-90x129.6,-90,129.6,-17.1999969,-0.4
a-86.4x129.6,-86.4,129.6,-17.7399994,-0.37
a-82.8x129.6,-82.8,129.6,-18.2400009,-0.35
a-79.2x129.6,-79.2,129.6,-18.7199982,-0.32
a-75.6x129.6,-75.6,129.6,-19.15,-0.28
a-72x129.6,-72,129.6,-19.5400009,-0.24
a-68.4x129.6,-68.4,129.6,-19.8699966,-0.2
a-64.8x129.6,-64.8,129.6,-20.1400024,-0.16
a-61.2x129.6,-61.2,129.6,-20.3500031,-0.11
a-57.6x129.6,-57.6,129.6,-20.4899963,-0.06
a-54x129.6,-54,129.6,-20.5500031,-0.01
a-50.4x129.6,-50.4,129.6,-20.5300003,0.05
a-46.8x129.6,-46.8,129.6,-20.4099991,0.1
a-43.2x129.6,-43.2,129.6,-20.1800011,0.16
a-39.6x129.6,-39.6,129.6,-19.8399986,0.22
a-36x129.6,-36,129.6,-19.3800011,0.28
a-32.4x129.6,-32.4,129.6,-18.8000008,0.34
a-28.8x129.6,-28.8,129.6,-18.0899994,0.39
a-25.2x129.6,-25.2,129.6,-17.2500008,0.45
a-21.6x129.6,-21.6,129.6,-16.2499985,0.5
a-18x129.6,-18,129.6,-15.1199989,0.55
a-14.4x129.6,-14.4,129.6,-13.8700005,0.59
a-10.8x129.6,-10.8,129.6,-12.4999992,0.63
a-7.2x129.6,-7.2,129.6,-11.0299995,0.66
a-3.6x129.6,-3.6,129.6,-9.4699997,0.68
a0x129.6,0,129.6,-7.8299999,0.7
a3.6x129.6,3.6,129.6,-6.14,0.71
a7.2x129.6,7.2,129.6,-4.43,0.71
a10.8x129.6,10.8,129.6,-2.7200001,0.71
a14.4x129.6,14.4,129.6,-1.0300001,0.7
a18x129.6,18,129.6,0.6299992,0.69
a21.6x129.6,21.6,129.6,2.2299999,0.67
a25.2x129.6,25.2,129.6,3.7699993,0.65
a28.8x129.6,28.8,129.6,5.2,0.62
a32.4x129.6,32.4,129.6,6.5399986,0.58
a36x129.6,36,129.6,7.7700005,0.55
a39.6x129.6,39.6,129.6,8.9,0.51
a43.2x129.6,43.2,129.6,9.9300011,0.47
a46.8x129.6,46.8,129.6,10.8399994,0.42
a50.4x129.6,50.4,129.6,11.6400009,0.38
a54x129.6,54,129.6,12.3300018,0.33
a57.6x129.6,57.6,129.6,12.9100021,0.29
a61.2x129.6,61.2,129.6,13.3999985,0.24
a64.8x129.6,64.8,129.6,13.7899963,0.2
a68.4x129.6,68.4,129.6,14.1,0.15
a72x129.6,72,129.6,14.3300018,0.11
a75.6x129.6,75.6,129.6,14.4800018,0.07
a79.2x129.6,79.2,129.6,14.5399979,0.03
a82.8x129.6,82.8,129.6,14.5499985,-0.01
a86.4x129.6,86.4,129.6,14.5000015,-0.05
a90x129.6,90,129.6,14.4000015,-0.08
a93.6x129.6,93.6,129.6,14.2499985,-0.11
a97.2x129.6,97.2,129.6,14.0600021,-0.14
a100.8x129.6,100.8,129.6,13.8200027,-0.16
a104.4x129.6,104.4,129.6,13.5499969,-0.19
a108x129.6,108,129.6,13.2600021,-0.2
a111.6x129.6,111.6,129.6,12.9400009,-0.22
a115.2x129.6,115.2,129.6,12.6000031,-0.23
a118.8x129.6,118.8,129.6,12.2500031,-0.25
a122.4x129.6,122.4,129.6,11.8799988,-0.26
a126x129.6,126,129.6,11.5,-0.26
a129.6x129.6,129.6,129.6,11.1100067,-0.27
a133.2x129.6,133.2,129.6,10.7100037,-0.27
a136.8x129.6,136.8,129.6,10.3199951,-0.27
a140.4x129.6,140.4,129.6,9.9200073,-0.27
a144x129.6,144,129.6,9.5200043,-0.27
a147.6x129.6,147.6,129.6,9.1200012,-0.27
a151.2x129.6,151.2,129.6,8.7299927,-0.27
a154.8x129.6,154.8,129.6,8.3499939,-0.26
