index,x,y,dx,dy
a-122.4x-97.2,-122.4,-97.2,-1.489385322,2.667640337
a-118.8x-97.2,-118.8,-97.2,-1.595196553,2.665234596
a-115.2x-97.2,-115.2,-97.2,-1.699766472,2.659725999
a-111.6x-97.2,-111.6,-97.2,-1.81422921,2.649701817
a-108x-97.2,-108,-97.2,-1.926829911,2.636858133
a-104.4x-97.2,-104.4,-97.2,-2.049987184,2.61996496
a-100.8x-97.2,-100.8,-97.2,-2.172277358,2.596379337
a-97.2x-97.2,-97.2,-97.2,-2.304585335,2.567587002
a-93.6x-97.2,-93.6,-97.2,-2.436521422,2.534495683
a-90x-97.2,-90,-97.2,-2.577321139,2.490301734
a-86.4x-97.2,-86.4,-97.2,-2.717968675,2.434955725
a-82.8x-97.2,-82.8,-97.2,-2.86516547,2.372543253
a-79.2x-97.2,-79.2,-97.2,-3.011722939,2.297334852
a-75.6x-97.2,-75.6,-97.2,-3.161198433,2.210352043
a-72x-97.2,-72,-97.2,-3.308323619,2.109979423
a-68.4x-97.2,-68.4,-97.2,-3.454126555,1.991684623
a-64.8x-97.2,-64.8,-97.2,-3.593677669,1.861235323
a-61.2x-97.2,-61.2,-97.2,-3.728915132,1.716543937
a-57.6x-97.2,-57.6,-97.2,-3.853323571,1.556994561
a-54x-97.2,-54,-97.2,-3.969815166,1.385263312
a-50.4x-97.2,-50.4,-97.2,-4.071578331,1.199931005
a-46.8x-97.2,-46.8,-97.2,-4.162704889,1.003333003
a-43.2x-97.2,-43.2,-97.2,-4.23644183,0.798033781
a-39.6x-97.2,-39.6,-97.2,-4.297415898,0.585648139
a-36x-97.2,-36,-97.2,-4.339811174,0.36521317
a-32.4x-97.2,-32.4,-97.2,-4.367161246,0.142478565
a-28.8x-97.2,-28.8,-97.2,-4.376314229,-0.083450204
a-25.2x-97.2,-25.2,-97.2,-4.368830404,-0.311416148
a-21.6x-97.2,-21.6,-97.2,-4.344124706,-0.538619113
a-18x-97.2,-18,-97.2,-4.301969078,-0.76523716
a-14.4x-97.2,-14.4,-97.2,-4.243158608,-0.991229368
a-10.8x-97.2,-10.8,-97.2,-4.167797171,-1.207443805
a-7.2x-97.2,-7.2,-97.2,-4.07735066,-1.418444424
a-3.6x-97.2,-3.6,-97.2,-3.970568633,-1.626207447
a0x-97.2,0,-97.2,-3.849661602,-1.821911239
a3.6x-97.2,3.6,-97.2,-3.713843708,-2.011926707
a7.2x-97.2,7.2,-97.2,-3.566015373,-2.181447027
a10.8x-97.2,10.8,-97.2,-3.405354325,-2.346931785
a14.4x-97.2,14.4,-97.2,-3.233980379,-2.500622832
a18x-97.2,18,-97.2,-3.053122451,-2.637741949
a21.6x-97.2,21.6,-97.2,-2.863253204,-2.761522803
a25.2x-97.2,25.2,-97.2,-2.665959729,-2.870230855
a28.8x-97.2,28.8,-97.2,-2.463477571,-2.959393317
a32.4x-97.2,32.4,-97.2,-2.255019555,-3.033795417
a36x-97.2,36,-97.2,-2.044099958,-3.099538808
a39.6x-97.2,39.6,-97.2,-1.831944267,-3.140390147
a43.2x-97.2,43.2,-97.2,-1.618927567,-3.168574054
a46.8x-97.2,46.8,-97.2,-1.408153113,-3.177305302
a50.4x-97.2,50.4,-97.2,-1.198514228,-3.176091981
a54x-97.2,54,-97.2,-0.992746004,-3.15498858
a57.6x-97.2,57.6,-97.2,-0.792567115,-3.121701468
a61.2x-97.2,61.2,-97.2,-0.596265294,-3.074942344
a64.8x-97.2,64.8,-97.2,-0.408105584,-3.01361043
a68.4x-97.2,68.4,-97.2,-0.227728038,-2.940624171
a72x-97.2,72,-97.2,-0.053843423,-2.857885348
a75.6x-97.2,75.6,-97.2,0.108836744,-2.763341404
a79.2x-97.2,79.2,-97.2,0.263158237,-2.657829328
a82.8x-97.2,82.8,-97.2,0.407464846,-2.544945768
a86.4x-97.2,86.4,-97.2,0.539561856,-2.423071097
a90x-97.2,90,-97.2,0.663033188,-2.297051388
a93.6x-97.2,93.6,-97.2,0.772931565,-2.159599801
a97.2x-97.2,97.2,-97.2,0.871968892,-2.019504654
a100.8x-97.2,100.8,-97.2,0.958739282,-1.875868965
a104.4x-97.2,104.4,-97.2,1.03131351,-1.729404291
a108x-97.2,108,-97.2,1.09450507,-1.580444779
a111.6x-97.2,111.6,-97.2,1.142287222,-1.431610554
a115.2x-97.2,115.2,-97.2,1.180080179,-1.283014991
a118.8x-97.2,118.8,-97.2,1.204736333,-1.136837571
a122.4x-97.2,122.4,-97.2,1.218371528,-0.990533081
a126x-97.2,126,-97.2,1.221993161,-0.851494014
a129.6x-97.2,129.6,-97.2,1.213577724,-0.719299246
a133.2x-97.2,133.2,-97.2,1.198879963,-0.588612789
a136.8x-97.2,136.8,-97.2,1.172834674,-0.468827839
a140.4x-97.2,140.4,-97.2,1.143800786,-0.354174331
a144x-97.2,144,-97.2,1.105256171,-0.247122467
a147.6x-97.2,147.6,-97.2,1.065768261,-0.147511644
a151.2x-97.2,151.2,-97.2,1.018880695,-0.055379068
a154.8x-97.2,154.8,-97.2,0.972901348,0.029054078
a158.4x-97.2,158.4,-97.2,0.922280935,0.107126803
a162x-97.2,162,-97.2,0.87368115,0.178131311
a165.6x-97.2,165.6,-97.2,0.821735854,0.242905015
a169.2x-97.2,169.2,-97.2,0.772355433,0.301835248
a172.8x-97.2,172.8,-97.2,0.723990564,0.355573051
a176.4x-97.2,176.4,-97.2,0.67415583,0.405418685
a-180x-93.6,-180,-93.6,-0.251493233,2.543218877
a-176.4x-93.6,-176.4,-93.6,-0.310334655,2.561806524
a-172.8x-93.6,-172.8,-93.6,-0.366767271,2.579355199
a-169.2x-93.6,-169.2,-93.6,-0.430938872,2.597735934
a-165.6x-93.6,-165.6,-93.6,-0.49201051,2.615507798
a-162x-93.6,-162,-93.6,-0.561979405,2.632823712
a-158.4x-93.6,-158.4,-93.6,-0.628248211,2.649809188
a-154.8x-93.6,-154.8,-93.6,-0.702358089,2.665438901
a-151.2x-93.6,-151.2,-93.6,-0.775635272,2.6802671
a-147.6x-93.6,-147.6,-93.6,-0.855378094,2.694690168
a-144x-93.6,-144,-93.6,-0.934938785,2.707617181
a-140.4x-93.6,-140.4,-93.6,-1.020090509,2.719633224
a-136.8x-93.6,-136.8,-93.6,-1.10630062,2.730420038
a-133.2x-93.6,-133.2,-93.6,-1.198518481,2.739765912
a-129.6x-93.6,-129.6,-93.6,-1.291202264,2.747109879
a-126x-93.6,-126,-93.6,-1.391373899,2.753817869
a-122.4x-93.6,-122.4,-93.6,-1.4911562,2.75689111
a-118.8x-93.6,-118.8,-93.6,-1.59961964,2.757900657
a-115.2x-93.6,-115.2,-93.6,-1.70736055,2.756335602
a-111.6x-93.6,-111.6,-93.6,-1.825427737,2.752685349
a-108x-93.6,-108,-93.6,-1.942214179,2.744761748
a-104.4x-93.6,-104.4,-93.6,-2.070427876,2.732162523
a-100.8x-93.6,-100.8,-93.6,-2.198116817,2.71571575
a-97.2x-93.6,-97.2,-93.6,-2.337548492,2.693218656
a-93.6x-93.6,-93.6,-93.6,-2.47667403,2.661038372
a-90x-93.6,-90,-93.6,-2.62698957,2.623437194
a-86.4x-93.6,-86.4,-93.6,-2.777734893,2.577416519
a-82.8x-93.6,-82.8,-93.6,-2.936874872,2.517126033
a-79.2x-93.6,-79.2,-93.6,-3.096360716,2.445853628
a-75.6x-93.6,-75.6,-93.6,-3.259985801,2.357110474
a-72x-93.6,-72,-93.6,-3.421996051,2.253393769
a-68.4x-93.6,-68.4,-93.6,-3.583543622,2.136193922
a-64.8x-93.6,-64.8,-93.6,-3.738507561,2.000401929
a-61.2x-93.6,-61.2,-93.6,-3.888546837,1.847083433
a-57.6x-93.6,-57.6,-93.6,-4.027157929,1.67889018
a-54x-93.6,-54,-93.6,-4.157115912,1.494116921
a-50.4x-93.6,-50.4,-93.6,-4.270891724,1.296848276
a-46.8x-93.6,-46.8,-93.6,-4.372234637,1.087694081
a-43.2x-93.6,-43.2,-93.6,-4.454380203,0.866417018
a-39.6x-93.6,-39.6,-93.6,-4.522355009,0.63778303
a-36x-93.6,-36,-93.6,-4.569515834,0.403033681
a-32.4x-93.6,-32.4,-93.6,-4.600737608,0.161074949
a-28.8x-93.6,-28.8,-93.6,-4.611289567,-0.084092545
a-25.2x-93.6,-25.2,-93.6,-4.604242335,-0.330090316
a-21.6x-93.6,-21.6,-93.6,-4.57780633,-0.576231897
a-18x-93.6,-18,-93.6,-4.532905916,-0.819806821
a-14.4x-93.6,-14.4,-93.6,-4.470164421,-1.056770265
a-10.8x-93.6,-10.8,-93.6,-4.388459883,-1.294928685
a-7.2x-93.6,-7.2,-93.6,-4.290522551,-1.52541923
a-3.6x-93.6,-3.6,-93.6,-4.175701568,-1.743498643
a0x-93.6,0,-93.6,-4.044370835,-1.955834348
a3.6x-93.6,3.6,-93.6,-3.898472756,-2.153985487
a7.2x-93.6,7.2,-93.6,-3.737865524,-2.350001137
a10.8x-93.6,10.8,-93.6,-3.564472149,-2.525337912
a14.4x-93.6,14.4,-93.6,-3.378901238,-2.685816594
a18x-93.6,18,-93.6,-3.183364327,-2.833417765
a21.6x-93.6,21.6,-93.6,-2.97806343,-2.963934104
a25.2x-93.6,25.2,-93.6,-2.764514893,-3.077857848
a28.8x-93.6,28.8,-93.6,-2.545282221,-3.178996271
a32.4x-93.6,32.4,-93.6,-2.320316312,-3.261560659
a36x-93.6,36,-93.6,-2.092844355,-3.316644668
a39.6x-93.6,39.6,-93.6,-1.863430671,-3.364995288
a43.2x-93.6,43.2,-93.6,-1.633823342,-3.39132977
a46.8x-93.6,46.8,-93.6,-1.406794384,-3.403955718
a50.4x-93.6,50.4,-93.6,-1.181409584,-3.394142907
a54x-93.6,54,-93.6,-0.960447335,-3.373006454
a57.6x-93.6,57.6,-93.6,-0.745706642,-3.333960997
a61.2x-93.6,61.2,-93.6,-0.536347944,-3.279962976
a64.8x-93.6,64.8,-93.6,-0.334038693,-3.213256181
a68.4x-93.6,68.4,-93.6,-0.142045673,-3.132677431
a72x-93.6,72,-93.6,0.042823342,-3.037483727
a75.6x-93.6,75.6,-93.6,0.216370519,-2.932876112
a79.2x-93.6,79.2,-93.6,0.379750445,-2.818966167
a82.8x-93.6,82.8,-93.6,0.533326935,-2.693880187
a86.4x-93.6,86.4,-93.6,0.672907237,-2.561180853
a90x-93.6,90,-93.6,0.803222408,-2.418093286
a93.6x-93.6,93.6,-93.6,0.918845509,-2.274058841
a97.2x-93.6,97.2,-93.6,1.022163861,-2.122116271
a100.8x-93.6,100.8,-93.6,1.113175127,-1.965787843
a104.4x-93.6,104.4,-93.6,1.187844827,-1.805882865
a108x-93.6,108,-93.6,1.251962914,-1.64550123
a111.6x-93.6,111.6,-93.6,1.300147528,-1.483371538
a115.2x-93.6,115.2,-93.6,1.335861488,-1.323221112
a118.8x-93.6,118.8,-93.6,1.358670088,-1.164529573
a122.4x-93.6,122.4,-93.6,1.36757487,-1.012928826
a126x-93.6,126,-93.6,1.366747385,-0.862205253
a129.6x-93.6,129.6,-93.6,1.352225569,-0.715983732
a133.2x-93.6,133.2,-93.6,1.330373863,-0.581176551
a136.8x-93.6,136.8,-93.6,1.29741583,-0.450511831
a140.4x-93.6,140.4,-93.6,1.259736013,-0.329584889
a144x-93.6,144,-93.6,1.213660621,-0.216387247
a147.6x-93.6,147.6,-93.6,1.165134622,-0.113025353
a151.2x-93.6,151.2,-93.6,1.110950384,-0.018655376
a154.8x-93.6,154.8,-93.6,1.056376286,0.067947955
a158.4x-93.6,158.4,-93.6,0.998670205,0.146094404
a162x-93.6,162,-93.6,0.942838252,0.217348953
a165.6x-93.6,165.6,-93.6,0.885288038,0.281354962
a169.2x-93.6,169.2,-93.6,0.829433334,0.339205182
a172.8x-93.6,172.8,-93.6,0.77632501,0.392104985
a176.4x-93.6,176.4,-93.6,0.721661713,0.439131735
a-180x-90,-180,-90,-0.232406653,2.579984816
a-176.4x-90,-176.4,-90,-0.2913803,2.600910546
a-172.8x-90,-172.8,-90,-0.347834917,2.622287023
a-169.2x-90,-169.2,-90,-0.41271931,2.64279443
a-165.6x-90,-165.6,-90,-0.474011979,2.663093979
a-162x-90,-162,-90,-0.54478294,2.683011089
a-158.4x-90,-158.4,-90,-0.611693723,2.702010849
a-154.8x-90,-154.8,-90,-0.686616511,2.720862189
a-151.2x-90,-151.2,-90,-0.760672281,2.739338531
a-147.6x-90,-147.6,-90,-0.841538758,2.756509382
a-144x-90,-144,-90,-0.922194261,2.773206056
a-140.4x-90,-140.4,-90,-1.00853027,2.788771383
a-136.8x-90,-136.8,-90,-1.096236368,2.803002191
a-133.2x-90,-133.2,-90,-1.189953026,2.81604492
a-129.6x-90,-129.6,-90,-1.284495983,2.827823981
a-126x-90,-126,-90,-1.386595538,2.837269926
a-122.4x-90,-122.4,-90,-1.48877607,2.8460255
a-118.8x-90,-118.8,-90,-1.599801789,2.851787087
a-115.2x-90,-115.2,-90,-1.710380524,2.855608543
a-111.6x-90,-111.6,-90,-1.831777678,2.856673745
a-108x-90,-108,-90,-1.952450858,2.854191144
a-104.4x-90,-104.4,-90,-2.085583419,2.848299801
a-100.8x-90,-100.8,-90,-2.218239298,2.837219743
a-97.2x-90,-97.2,-90,-2.364578313,2.821257228
a-93.6x-90,-93.6,-90,-2.511569543,2.79922664
a-90x-90,-90,-90,-2.671667719,2.767215256
a-86.4x-90,-86.4,-90,-2.832916955,2.724656396
a-82.8x-90,-82.8,-90,-3.005007155,2.672007609
a-79.2x-90,-79.2,-90,-3.17907122,2.603585253
a-75.6x-90,-75.6,-90,-3.358651881,2.521270259
a-72x-90,-72,-90,-3.538349851,2.420803832
a-68.4x-90,-68.4,-90,-3.717303682,2.298437576
a-64.8x-90,-64.8,-90,-3.890742313,2.157064759
a-61.2x-90,-61.2,-90,-4.057706246,1.99749127
a-57.6x-90,-57.6,-90,-4.21320957,1.817703016
a-54x-90,-54,-90,-4.357240259,1.621269165
a-50.4x-90,-50.4,-90,-4.485027181,1.409657132
a-46.8x-90,-46.8,-90,-4.597243583,1.183074567
a-43.2x-90,-43.2,-90,-4.689721543,0.947131927
a-39.6x-90,-39.6,-90,-4.764470096,0.698022569
a-36x-90,-36,-90,-4.817831551,0.44220016
a-32.4x-90,-32.4,-90,-4.852455007,0.182090867
a-28.8x-90,-28.8,-90,-4.864827283,-0.081422648
a-25.2x-90,-25.2,-90,-4.858056443,-0.346711188
a-21.6x-90,-21.6,-90,-4.829757062,-0.611647727
a-18x-90,-18,-90,-4.781762548,-0.875054718
a-14.4x-90,-14.4,-90,-4.713408932,-1.137621976
a-10.8x-90,-10.8,-90,-4.625848557,-1.388573598
a-7.2x-90,-7.2,-90,-4.520060591,-1.633746781
a-3.6x-90,-3.6,-90,-4.395210538,-1.87451243
a0x-90,0,-90,-4.253901889,-2.101357279
a3.6x-90,3.6,-90,-4.09562321,-2.319899364
a7.2x-90,7.2,-90,-3.922282091,-2.51779826
a10.8x-90,10.8,-90,-3.735351412,-2.707297536
a14.4x-90,14.4,-90,-3.534697081,-2.88378389
a18x-90,18,-90,-3.322016883,-3.041657993
a21.6x-90,21.6,-90,-3.099769033,-3.18327799
a25.2x-90,25.2,-90,-2.86915055,-3.307662468
a28.8x-90,28.8,-90,-2.631695251,-3.407712612
a32.4x-90,32.4,-90,-2.388622163,-3.48975074
a36x-90,36,-90,-2.142733763,-3.562423627
a39.6x-90,39.6,-90,-1.894551103,-3.605278181
a43.2x-90,43.2,-90,-1.646995196,-3.632381215
a46.8x-90,46.8,-90,-1.40238756,-3.63785145
a50.4x-90,50.4,-90,-1.160067105,-3.629822383
a54x-90,54,-90,-0.922584073,-3.600110331
a57.6x-90,57.6,-90,-0.692247222,-3.555565223
a61.2x-90,61.2,-90,-0.468070916,-3.494846141
a64.8x-90,64.8,-90,-0.252022703,-3.417578567
a68.4x-90,68.4,-90,-0.047253404,-3.327503454
a72x-90,72,-90,0.149245789,-3.227448046
a75.6x-90,75.6,-90,0.333916725,-3.113275194
a79.2x-90,79.2,-90,0.507430744,-2.986879302
a82.8x-90,82.8,-90,0.670470398,-2.852032833
a86.4x-90,86.4,-90,0.818067118,-2.707072218
a90x-90,90,-90,0.955197569,-2.556844145
a93.6x-90,93.6,-90,1.077460831,-2.395071344
a97.2x-90,97.2,-90,1.185126364,-2.229476578
a100.8x-90,100.8,-90,1.280629863,-2.059457416
a104.4x-90,104.4,-90,1.358101351,-1.886455588
a108x-90,108,-90,1.422631714,-1.710775206
a111.6x-90,111.6,-90,1.471424041,-1.535914701
a115.2x-90,115.2,-90,1.504578013,-1.360892017
a118.8x-90,118.8,-90,1.525212886,-1.18998044
a122.4x-90,122.4,-90,1.528657844,-1.019459165
a126x-90,126,-90,1.522352606,-0.858934453
a129.6x-90,129.6,-90,1.50064066,-0.707075839
a133.2x-90,133.2,-90,1.470679247,-0.559980032
a136.8x-90,136.8,-90,1.42931409,-0.423511559
a140.4x-90,140.4,-90,1.381570134,-0.296838236
a144x-90,144,-90,1.326734195,-0.180644955
a147.6x-90,147.6,-90,1.267979668,-0.073523514
a151.2x-90,151.2,-90,1.205081234,0.024110278
a154.8x-90,154.8,-90,1.141200177,0.111677668
a158.4x-90,158.4,-90,1.075510035,0.190594988
a162x-90,162,-90,1.011320069,0.26074112
a165.6x-90,165.6,-90,0.947481741,0.323712258
a169.2x-90,169.2,-90,0.885031333,0.379682293
a172.8x-90,172.8,-90,0.826473674,0.429529666
a176.4x-90,176.4,-90,0.766934309,0.475557412
a-180x-86.4,-180,-86.4,-0.210772512,2.619988418
a-176.4x-86.4,-176.4,-86.4,-0.270007429,2.643672127
a-172.8x-86.4,-172.8,-86.4,-0.326515373,2.666606656
a-169.2x-86.4,-169.2,-86.4,-0.392094831,2.689870176
a-165.6x-86.4,-165.6,-86.4,-0.453189614,2.713263878
a-162x-86.4,-162,-86.4,-0.524426099,2.736331113
a-158.4x-86.4,-158.4,-86.4,-0.592233013,2.758992052
a-154.8x-86.4,-154.8,-86.4,-0.668012638,2.780773776
a-151.2x-86.4,-151.2,-86.4,-0.742557259,2.801836286
a-147.6x-86.4,-147.6,-86.4,-0.824491994,2.82267255
a-144x-86.4,-144,-86.4,-0.906093608,2.842435067
a-140.4x-86.4,-140.4,-86.4,-0.993634912,2.861296806
a-136.8x-86.4,-136.8,-86.4,-1.082603051,2.879312929
a-133.2x-86.4,-133.2,-86.4,-1.17781524,2.896118452
a-129.6x-86.4,-129.6,-86.4,-1.273962115,2.911621927
a-126x-86.4,-126,-86.4,-1.377658026,2.925969858
a-122.4x-86.4,-122.4,-86.4,-1.481898052,2.938481117
a-118.8x-86.4,-118.8,-86.4,-1.595239448,2.950168208
a-115.2x-86.4,-115.2,-86.4,-1.708328363,2.959424051
a-111.6x-86.4,-111.6,-86.4,-1.832630062,2.965708124
a-108x-86.4,-108,-86.4,-1.956859505,2.970561427
a-104.4x-86.4,-104.4,-86.4,-2.094451209,2.97211489
a-100.8x-86.4,-100.8,-86.4,-2.231961876,2.968878577
a-97.2x-86.4,-97.2,-86.4,-2.38474803,2.960392705
a-93.6x-86.4,-93.6,-86.4,-2.539479537,2.946427934
a-90x-86.4,-90,-86.4,-2.709114961,2.924138509
a-86.4x-86.4,-86.4,-86.4,-2.882392304,2.890581854
a-82.8x-86.4,-82.8,-86.4,-3.067875797,2.844861357
a-79.2x-86.4,-79.2,-86.4,-3.258393949,2.784107446
a-75.6x-86.4,-75.6,-86.4,-3.45602189,2.704895381
a-72x-86.4,-72,-86.4,-3.655890825,2.603531036
a-68.4x-86.4,-68.4,-86.4,-3.855683937,2.482220679
a-64.8x-86.4,-64.8,-86.4,-4.050325844,2.336848735
a-61.2x-86.4,-61.2,-86.4,-4.237397577,2.167670488
a-57.6x-86.4,-57.6,-86.4,-4.412437257,1.977149212
a-54x-86.4,-54,-86.4,-4.57274844,1.767047085
a-50.4x-86.4,-50.4,-86.4,-4.716149858,1.537762185
a-46.8x-86.4,-46.8,-86.4,-4.840555392,1.293765004
a-43.2x-86.4,-43.2,-86.4,-4.943899736,1.034126567
a-39.6x-86.4,-39.6,-86.4,-5.026364294,0.7689022
a-36x-86.4,-36,-86.4,-5.08618143,0.492966346
a-32.4x-86.4,-32.4,-86.4,-5.124291169,0.211392142
a-28.8x-86.4,-28.8,-86.4,-5.138850132,-0.074234257
a-25.2x-86.4,-25.2,-86.4,-5.131779788,-0.361480786
a-21.6x-86.4,-21.6,-86.4,-5.101478743,-0.648029115
a-18x-86.4,-18,-86.4,-5.049927459,-0.931771462
a-14.4x-86.4,-14.4,-86.4,-4.976443398,-1.208346202
a-10.8x-86.4,-10.8,-86.4,-4.881635755,-1.485042966
a-7.2x-86.4,-7.2,-86.4,-4.766746132,-1.752471559
a-3.6x-86.4,-3.6,-86.4,-4.632590575,-2.005964667
a0x-86.4,0,-86.4,-4.478902303,-2.252251161
a3.6x-86.4,3.6,-86.4,-4.308636806,-2.48361529
a7.2x-86.4,7.2,-86.4,-4.120904881,-2.707115392
a10.8x-86.4,10.8,-86.4,-3.917655363,-2.91098267
a14.4x-86.4,14.4,-86.4,-3.700895409,-3.096909063
a18x-86.4,18,-86.4,-3.470724241,-3.2662423
a21.6x-86.4,21.6,-86.4,-3.229880241,-3.415375696
a25.2x-86.4,25.2,-86.4,-2.979917735,-3.544172144
a28.8x-86.4,28.8,-86.4,-2.723226528,-3.65895178
a32.4x-86.4,32.4,-86.4,-2.459744118,-3.749880617
a36x-86.4,36,-86.4,-2.193500895,-3.813416058
a39.6x-86.4,39.6,-86.4,-1.925269863,-3.862316873
a43.2x-86.4,43.2,-86.4,-1.658178955,-3.887795307
a46.8x-86.4,46.8,-86.4,-1.394346305,-3.894711807
a50.4x-86.4,50.4,-86.4,-1.133538056,-3.87841197
a54x-86.4,54,-86.4,-0.878431135,-3.846053062
a57.6x-86.4,57.6,-86.4,-0.631166842,-3.794341177
a61.2x-86.4,61.2,-86.4,-0.390875171,-3.724946409
a64.8x-86.4,64.8,-86.4,-0.161027755,-3.641538167
a68.4x-86.4,68.4,-86.4,0.057478961,-3.542760984
a72x-86.4,72,-86.4,0.266551711,-3.426772535
a75.6x-86.4,75.6,-86.4,0.463086907,-3.300899895
a79.2x-86.4,79.2,-86.4,0.646547331,-3.164451297
a82.8x-86.4,82.8,-86.4,0.819738811,-3.01547161
a86.4x-86.4,86.4,-86.4,0.976555249,-2.858589479
a90x-86.4,90,-86.4,1.120445179,-2.690511534
a93.6x-86.4,93.6,-86.4,1.25111834,-2.518620819
a97.2x-86.4,97.2,-86.4,1.362970429,-2.338524855
a100.8x-86.4,100.8,-86.4,1.462540207,-2.153613151
a104.4x-86.4,104.4,-86.4,1.543796467,-1.964501558
a108x-86.4,108,-86.4,1.608492863,-1.774132363
a111.6x-86.4,111.6,-86.4,1.657997436,-1.582714762
a115.2x-86.4,115.2,-86.4,1.687986616,-1.393803744
a118.8x-86.4,118.8,-86.4,1.705609394,-1.207173596
a122.4x-86.4,122.4,-86.4,1.703094398,-1.029053722
a126x-86.4,126,-86.4,1.689528557,-0.854173776
a129.6x-86.4,129.6,-86.4,1.660453928,-0.686332706
a133.2x-86.4,133.2,-86.4,1.619919744,-0.530614037
a136.8x-86.4,136.8,-86.4,1.56909138,-0.385830914
a140.4x-86.4,140.4,-86.4,1.510022072,-0.251191452
a144x-86.4,144,-86.4,1.444570151,-0.127746651
a147.6x-86.4,147.6,-86.4,1.374196423,-0.017769026
a151.2x-86.4,151.2,-86.4,1.30095531,0.080132448
a154.8x-86.4,154.8,-86.4,1.226476473,0.167976715
a158.4x-86.4,158.4,-86.4,1.152047444,0.245538334
a162x-86.4,162,-86.4,1.078948968,0.314463067
a165.6x-86.4,165.6,-86.4,1.007860038,0.375071754
a169.2x-86.4,169.2,-86.4,0.938604614,0.428828937
a172.8x-86.4,172.8,-86.4,0.874318808,0.476129624
a176.4x-86.4,176.4,-86.4,0.809760967,0.518079063
a-180x-82.8,-180,-82.8,-0.186669568,2.657386601
a-176.4x-82.8,-176.4,-82.8,-0.246193264,2.683785343
a-172.8x-82.8,-172.8,-82.8,-0.302388949,2.710231502
a-169.2x-82.8,-169.2,-82.8,-0.368658497,2.736411052
a-165.6x-82.8,-165.6,-82.8,-0.429421574,2.762512746
a-162x-82.8,-162,-82.8,-0.501357208,2.788398252
a-158.4x-82.8,-158.4,-82.8,-0.569678852,2.81398801
a-154.8x-82.8,-154.8,-82.8,-0.646275348,2.83916206
a-151.2x-82.8,-151.2,-82.8,-0.721232643,2.863817528
a-147.6x-82.8,-147.6,-82.8,-0.804182128,2.887919984
a-144x-82.8,-144,-82.8,-0.886655005,2.911461487
a-140.4x-82.8,-140.4,-82.8,-0.975130434,2.934253838
a-136.8x-82.8,-136.8,-82.8,-1.065250315,2.956095885
a-133.2x-82.8,-133.2,-82.8,-1.161707804,2.977047345
a-129.6x-82.8,-129.6,-82.8,-1.259456303,2.996607214
a-126x-82.8,-126,-82.8,-1.364310591,3.015833882
a-122.4x-82.8,-122.4,-82.8,-1.470303869,3.033510413
a-118.8x-82.8,-118.8,-82.8,-1.585357832,3.049207907
a-115.2x-82.8,-115.2,-82.8,-1.700781963,3.063978758
a-111.6x-82.8,-111.6,-82.8,-1.827523381,3.07853401
a-108x-82.8,-108,-82.8,-1.954596028,3.089322003
a-104.4x-82.8,-104.4,-82.8,-2.095841825,3.097508772
a-100.8x-82.8,-100.8,-82.8,-2.238061689,3.104186502
a-97.2x-82.8,-97.2,-82.8,-2.396614633,3.106528066
a-93.6x-82.8,-93.6,-82.8,-2.558732066,3.100324706
a-90x-82.8,-90,-82.8,-2.737558502,3.089268079
a-86.4x-82.8,-86.4,-82.8,-2.923414159,3.070291135
a-82.8x-82.8,-82.8,-82.8,-3.123376834,3.034907932
a-79.2x-82.8,-79.2,-82.8,-3.332056712,2.984018772
a-75.6x-82.8,-75.6,-82.8,-3.550630838,2.910911682
a-72x-82.8,-72,-82.8,-3.773921648,2.815693644
a-68.4x-82.8,-68.4,-82.8,-3.998317855,2.692074508
a-64.8x-82.8,-64.8,-82.8,-4.218673577,2.541707514
a-61.2x-82.8,-61.2,-82.8,-4.429038432,2.363205175
a-57.6x-82.8,-57.6,-82.8,-4.626398979,2.159239603
a-54x-82.8,-54,-82.8,-4.805539419,1.930890287
a-50.4x-82.8,-50.4,-82.8,-4.966048374,1.684077752
a-46.8x-82.8,-46.8,-82.8,-5.104142769,1.419905248
a-43.2x-82.8,-43.2,-82.8,-5.219666231,1.142792606
a-39.6x-82.8,-39.6,-82.8,-5.310489098,0.849885831
a-36x-82.8,-36,-82.8,-5.37691332,0.551152769
a-32.4x-82.8,-32.4,-82.8,-5.41853745,0.24493571
a-28.8x-82.8,-28.8,-82.8,-5.435190231,-0.064220386
a-25.2x-82.8,-25.2,-82.8,-5.427362661,-0.374142387
a-21.6x-82.8,-21.6,-82.8,-5.394953491,-0.684002037
a-18x-82.8,-18,-82.8,-5.338860632,-0.99078679
a-14.4x-82.8,-14.4,-82.8,-5.258773479,-1.294729177
a-10.8x-82.8,-10.8,-82.8,-5.156964473,-1.587671249
a-7.2x-82.8,-7.2,-82.8,-5.032666543,-1.873472661
a-3.6x-82.8,-3.6,-82.8,-4.886985759,-2.152304628
a0x-82.8,0,-82.8,-4.721108839,-2.416362234
a3.6x-82.8,3.6,-82.8,-4.535702593,-2.667457826
a7.2x-82.8,7.2,-82.8,-4.334139669,-2.900501553
a10.8x-82.8,10.8,-82.8,-4.113621521,-3.120230248
a14.4x-82.8,14.4,-82.8,-3.878909688,-3.321353392
a18x-82.8,18,-82.8,-3.629603404,-3.50334778
a21.6x-82.8,21.6,-82.8,-3.368748932,-3.666729261
a25.2x-82.8,25.2,-82.8,-3.097855024,-3.808728271
