index,cx,cy,dx,dy
a158.4x126,166.3560836,125.3239863,7.956083559,-0.676013741
a162x126,169.5819388,125.3400492,7.581938834,-0.659950809
a165.6x126,172.8161958,125.3576055,7.216195831,-0.642394535
a169.2x126,176.0594649,125.3763011,6.859464887,-0.623698897
a172.8x126,179.312784,125.395811,6.512783962,-0.604189032
a176.4x126,182.5775988,125.4157431,6.177598759,-0.584256882
a-180x129.6,-184.3761258,129.3955244,-4.376125762,-0.204475609
a-176.4x129.6,-181.0909948,129.3818694,-4.690994752,-0.218130552
a-172.8x129.6,-177.8241306,129.3675323,-5.024130605,-0.232467743
a-169.2x129.6,-174.5791281,129.3524944,-5.37912813,-0.247505632
a-165.6x129.6,-171.3548116,129.336914,-5.754811608,-0.263086039
a-162x129.6,-168.1504193,129.3209185,-6.150419255,-0.279081533
a-158.4x129.6,-164.9661559,129.304611,-6.566155898,-0.295389008
a-154.8x129.6,-161.8020756,129.2881058,-7.00207565,-0.311894166
a-151.2x129.6,-158.6580932,129.2715289,-7.458093207,-0.328471146
a-147.6x129.6,-155.5340234,129.2550176,-7.934023444,-0.34498243
a-144x129.6,-152.4330522,129.2388093,-8.433052155,-0.361190699
a-140.4x129.6,-149.3510339,129.2230833,-8.951033866,-0.376916701
a-136.8x129.6,-146.2867463,129.2080352,-9.48674631,-0.391964785
a-133.2x129.6,-143.2391218,129.1938862,-10.03912176,-0.406113841
a-129.6x129.6,-140.2069014,129.1808781,-10.60690145,-0.41912189
a-126x129.6,-137.1886348,129.1692723,-11.18863479,-0.430727674
a-122.4x129.6,-134.1828431,129.1593847,-11.78284311,-0.440615311
a-118.8x129.6,-131.188423,129.1519417,-12.38842299,-0.448058312
a-115.2x129.6,-128.2008331,129.1469281,-13.00083311,-0.453071928
a-111.6x129.6,-125.217145,129.1446314,-13.61714497,-0.455368556
a-108x129.6,-122.2343191,129.1453195,-14.23431907,-0.454680481
a-104.4x129.6,-119.2491403,129.1492365,-14.8491403,-0.450763461
a-100.8x129.6,-116.2581571,129.1565992,-15.45815713,-0.443400765
a-97.2x129.6,-113.2568013,129.1678068,-16.0568013,-0.432193208
a-93.6x129.6,-110.2382151,129.1833714,-16.63821509,-0.416628591
a-90x129.6,-107.1998309,129.202773,-17.19983095,-0.397227049
a-86.4x129.6,-104.1368208,129.2259896,-17.73682078,-0.374010396
a-82.8x129.6,-101.0446584,129.2529504,-18.24465836,-0.347049619
a-79.2x129.6,-97.91876142,129.283551,-18.71876142,-0.31644898
a-75.6x129.6,-94.75412397,129.3176684,-19.15412397,-0.28233157
a-72x129.6,-91.54040514,129.3554661,-19.54040514,-0.244533936
a-68.4x129.6,-88.27020401,129.3968107,-19.87020401,-0.20318932
a-64.8x129.6,-84.94281866,129.4411668,-20.14281866,-0.158833196
a-61.2x129.6,-81.55162844,129.4883673,-20.35162844,-0.111632656
a-57.6x129.6,-78.0905011,129.5382476,-20.4905011,-0.06175239
a-54x129.6,-74.5533198,129.5906278,-20.5533198,-0.009372184
a-50.4x129.6,-70.9332506,129.6452875,-20.5332506,0.045287505
a-46.8x129.6,-67.20960482,129.7021272,-20.40960482,0.1021272
a-43.2x129.6,-63.37724273,129.7604787,-20.17724273,0.160478691
a-39.6x129.6,-59.43556493,129.8196404,-19.83556493,0.219640396
a-36x129.6,-55.37756139,129.8789534,-19.37756139,0.278953403
a-32.4x129.6,-51.1969932,129.937675,-18.7969932,0.337675027
a-28.8x129.6,-46.88865607,129.9949969,-18.08865607,0.394996894
a-25.2x129.6,-42.44868704,130.0500661,-17.24868704,0.450066137
a-21.6x129.6,-37.85365397,130.1013016,-16.25365397,0.501301581
a-18x129.6,-33.12331686,130.1481016,-15.12331686,0.548101557
a-14.4x129.6,-28.26910052,130.1899125,-13.86910052,0.589912487
a-10.8x129.6,-23.29997243,130.2262178,-12.49997243,0.626217843
a-7.2x129.6,-18.22776341,130.2566659,-11.02776341,0.656665888
a-3.6x129.6,-13.06704784,130.281028,-9.467047838,0.681028028
a0x129.6,-7.834723461,130.2991164,-7.834723461,0.699116414
a3.6x129.6,-2.544849622,130.3094387,-6.144849622,0.709438726
a7.2x129.6,2.767133798,130.3134068,-4.432866202,0.713406814
a10.8x129.6,8.080125853,130.3110733,-2.719874147,0.711073286
a14.4x129.6,13.37412546,130.3027812,-1.025874536,0.702781223
a18x129.6,18.63078695,130.2889285,0.630786953,0.688928479
a21.6x129.6,23.83372436,130.2698673,2.233724365,0.669867253
a25.2x129.6,28.96536085,130.2458137,3.765360848,0.645813659
a28.8x129.6,33.99785899,130.216711,5.197858985,0.616711028
a32.4x129.6,38.93528697,130.1838108,6.535286968,0.583810804
a36x129.6,43.77177963,130.1475994,7.771779627,0.54759941
a39.6x129.6,48.50309643,130.108573,8.903096426,0.508573004
a43.2x129.6,53.1269046,130.0672202,9.926904603,0.467220186
a46.8x129.6,57.6427628,130.0240112,10.8427628,0.424011221
a50.4x129.6,62.04341733,129.9793351,11.64341733,0.37933507
a54x129.6,66.32642637,129.9337478,12.32642637,0.333747805
a57.6x129.6,70.50933229,129.887837,12.90933229,0.287836965
a61.2x129.6,74.59644068,129.8419889,13.39644068,0.241988942
a64.8x129.6,78.59241579,129.796571,13.79241579,0.196570998
a68.4x129.6,82.50210277,129.7519277,14.10210277,0.151927667
a72x129.6,86.3304695,129.7083788,14.3304695,0.108378798
a75.6x129.6,90.07514122,129.6664313,14.47514122,0.06643129
a79.2x129.6,93.7448745,129.6264371,14.5448745,0.026437085
a82.8x129.6,97.35192168,129.5884986,14.55192168,-0.01150137
a86.4x129.6,100.9015916,129.5528341,14.50159163,-0.047165858
a90x129.6,104.398916,129.5196328,14.39891605,-0.080367177
a93.6x129.6,107.8488335,129.4890474,14.24883348,-0.11095265
a97.2x129.6,111.256455,129.4611866,14.05645501,-0.138813444
a100.8x129.6,114.621539,129.4365245,13.82153902,-0.163475527
a104.4x129.6,117.9534189,129.4147841,13.55341892,-0.185215929
a108x129.6,121.2582445,129.3957508,13.25824452,-0.204249193
a111.6x129.6,124.5397513,129.3793273,12.93975129,-0.220672732
a115.2x129.6,127.8013788,129.3653865,12.60137883,-0.234613477
a118.8x129.6,131.0462955,129.3537833,12.24629547,-0.246216678
a122.4x129.6,134.2774338,129.3443667,11.87743382,-0.255633338
a126x129.6,137.4964374,129.3373329,11.49643736,-0.262667084
a129.6x129.6,140.7077374,129.3321654,11.10773735,-0.26783461
a133.2x129.6,143.9139324,129.3287015,10.7139324,-0.271298514
a136.8x129.6,147.1168948,129.326825,10.31689478,-0.273174964
a140.4x129.6,150.3184032,129.3264223,9.918403223,-0.273577667
a144x129.6,153.5202436,129.3273814,9.520243614,-0.272618579
a147.6x129.6,156.7240718,129.3296181,9.124071773,-0.270381881
a151.2x129.6,159.9321512,129.3331755,8.732151184,-0.266824471
a154.8x129.6,163.1455495,129.3376945,8.345549509,-0.262305474
a158.4x129.6,166.3652051,129.3430444,7.965205056,-0.256955567
a162x129.6,169.5921434,129.3490951,7.592143415,-0.250904886
a165.6x129.6,172.8272458,129.3557148,7.227245776,-0.244285157
a169.2x129.6,176.0711341,129.3627703,6.871134082,-0.237229663
a172.8x129.6,179.3248335,129.3701389,6.524833492,-0.229861076
a176.4x129.6,182.5898003,129.3776744,6.189800303,-0.222325594
a-180x133.2,-180,133.2,9.99876E-11,9.90212E-11
a-176.4x133.2,-176.4,133.2,1.00016E-10,9.90212E-11
a-172.8x133.2,-172.8,133.2,1.00016E-10,9.90212E-11
a-169.2x133.2,-169.2,133.2,9.99876E-11,9.90212E-11
a-165.6x133.2,-165.6,133.2,9.99876E-11,9.90212E-11
a-162x133.2,-162,133.2,9.99876E-11,9.90212E-11
a-158.4x133.2,-158.4,133.2,1.00016E-10,9.90212E-11
a-154.8x133.2,-154.8,133.2,1.00016E-10,9.90212E-11
a-151.2x133.2,-151.2,133.2,9.99876E-11,9.90212E-11
a-147.6x133.2,-147.6,133.2,9.99876E-11,9.90212E-11
a-144x133.2,-144,133.2,9.99876E-11,9.90212E-11
a-140.4x133.2,-140.4,133.2,1.00016E-10,9.90212E-11
a-136.8x133.2,-136.8,133.2,1.00016E-10,9.90212E-11
a-133.2x133.2,-133.2,133.2,9.99876E-11,9.90212E-11
a-129.6x133.2,-129.6,133.2,9.99876E-11,9.90212E-11
a-126x133.2,-126,133.2,1.00002E-10,9.90212E-11
a-122.4x133.2,-122.4,133.2,1.00002E-10,9.90212E-11
a-118.8x133.2,-118.8,133.2,1.00002E-10,9.90212E-11
a-115.2x133.2,-115.2,133.2,1.00002E-10,9.90212E-11
a-111.6x133.2,-111.6,133.2,9.99876E-11,9.90212E-11
a-108x133.2,-108,133.2,1.00002E-10,9.90212E-11
a-104.4x133.2,-104.4,133.2,1.00002E-10,9.90212E-11
a-100.8x133.2,-100.8,133.2,1.00002E-10,9.90212E-11
a-97.2x133.2,-97.2,133.2,1.00002E-10,9.90212E-11
a-93.6x133.2,-93.6,133.2,9.99876E-11,9.90212E-11
a-90x133.2,-90,133.2,1.00002E-10,9.90212E-11
a-86.4x133.2,-86.4,133.2,1.00002E-10,9.90212E-11
a-82.8x133.2,-82.8,133.2,1.00002E-10,9.90212E-11
a-79.2x133.2,-79.2,133.2,1.00002E-10,9.90212E-11
a-75.6x133.2,-75.6,133.2,9.99876E-11,9.90212E-11
a-72x133.2,-72,133.2,1.00002E-10,9.90212E-11
a-68.4x133.2,-68.4,133.2,1.00002E-10,9.90212E-11
a-64.8x133.2,-64.8,133.2,1.00002E-10,9.90212E-11
a-61.2x133.2,-61.2,133.2,1.00002E-10,9.90212E-11
a-57.6x133.2,-57.6,133.2,1.00002E-10,9.90212E-11
a-54x133.2,-54,133.2,1.00002E-10,9.90212E-11
a-50.4x133.2,-50.4,133.2,1.00002E-10,9.90212E-11
a-46.8x133.2,-46.8,133.2,9.99947E-11,9.90212E-11
a-43.2x133.2,-43.2,133.2,1.00002E-10,9.90212E-11
a-39.6x133.2,-39.6,133.2,1.00002E-10,9.90212E-11
a-36x133.2,-36,133.2,1.00002E-10,9.90212E-11
a-32.4x133.2,-32.4,133.2,1.00002E-10,9.90212E-11
a-28.8x133.2,-28.8,133.2,1.00002E-10,9.90212E-11
a-25.2x133.2,-25.2,133.2,9.99982E-11,9.90212E-11
a-21.6x133.2,-21.6,133.2,1.00002E-10,9.90212E-11
a-18x133.2,-18,133.2,9.99982E-11,9.90212E-11
a-14.4x133.2,-14.4,133.2,1E-10,9.90212E-11
a-10.8x133.2,-10.8,133.2,1E-10,9.90212E-11
a-7.2x133.2,-7.2,133.2,1E-10,9.90212E-11
a-3.6x133.2,-3.6,133.2,9.99703E-11,9.90212E-11
a0x133.2,9.9988E-11,133.2,9.9988E-11,9.90212E-11
a3.6x133.2,3.6,133.2,9.99498E-11,9.90212E-11
a7.2x133.2,7.2,133.2,9.99698E-11,9.90212E-11
a10.8x133.2,10.8,133.2,9.98988E-11,9.90212E-11
a14.4x133.2,14.4,133.2,9.99005E-11,9.90212E-11
a18x133.2,18,133.2,9.98988E-11,9.90212E-11
a21.6x133.2,21.6,133.2,9.98988E-11,9.90212E-11
a25.2x133.2,25.2,133.2,9.99023E-11,9.90212E-11
a28.8x133.2,28.8,133.2,9.98988E-11,9.90212E-11
a32.4x133.2,32.4,133.2,9.99023E-11,9.90212E-11
a36x133.2,36,133.2,9.99023E-11,9.90212E-11
a39.6x133.2,39.6,133.2,9.98952E-11,9.90212E-11
a43.2x133.2,43.2,133.2,9.98952E-11,9.90212E-11
a46.8x133.2,46.8,133.2,9.99023E-11,9.90212E-11
a50.4x133.2,50.4,133.2,9.99023E-11,9.90212E-11
a54x133.2,54,133.2,9.99023E-11,9.90212E-11
a57.6x133.2,57.6,133.2,9.98952E-11,9.90212E-11
a61.2x133.2,61.2,133.2,9.98952E-11,9.90212E-11
a64.8x133.2,64.8,133.2,9.99023E-11,9.90212E-11
a68.4x133.2,68.4,133.2,9.98881E-11,9.90212E-11
a72x133.2,72,133.2,9.99023E-11,9.90212E-11
a75.6x133.2,75.6,133.2,9.99023E-11,9.90212E-11
a79.2x133.2,79.2,133.2,9.99023E-11,9.90212E-11
a82.8x133.2,82.8,133.2,9.99023E-11,9.90212E-11
a86.4x133.2,86.4,133.2,9.98881E-11,9.90212E-11
a90x133.2,90,133.2,9.99023E-11,9.90212E-11
a93.6x133.2,93.6,133.2,1.00002E-10,9.90212E-11
a97.2x133.2,97.2,133.2,9.99023E-11,9.90212E-11
a100.8x133.2,100.8,133.2,1.00002E-10,9.90212E-11
a104.4x133.2,104.4,133.2,9.89928E-11,9.90212E-11
a108x133.2,108,133.2,9.9007E-11,9.90212E-11
a111.6x133.2,111.6,133.2,1.00002E-10,9.90212E-11
a115.2x133.2,115.2,133.2,9.89928E-11,9.90212E-11
a118.8x133.2,118.8,133.2,1.00002E-10,9.90212E-11
a122.4x133.2,122.4,133.2,9.99876E-11,9.90212E-11
a126x133.2,126,133.2,9.9007E-11,9.90212E-11
a129.6x133.2,129.6,133.2,9.89928E-11,9.90212E-11
a133.2x133.2,133.2,133.2,9.90212E-11,9.90212E-11
a136.8x133.2,136.8,133.2,9.99876E-11,9.90212E-11
a140.4x133.2,140.4,133.2,9.99876E-11,9.90212E-11
a144x133.2,144,133.2,9.99876E-11,9.90212E-11
a147.6x133.2,147.6,133.2,9.89928E-11,9.90212E-11
a151.2x133.2,151.2,133.2,9.90212E-11,9.90212E-11
a154.8x133.2,154.8,133.2,9.99876E-11,9.90212E-11
a158.4x133.2,158.4,133.2,9.99876E-11,9.90212E-11
a162x133.2,162,133.2,9.99876E-11,9.90212E-11
a165.6x133.2,165.6,133.2,9.89928E-11,9.90212E-11
a169.2x133.2,169.2,133.2,9.90212E-11,9.90212E-11
a172.8x133.2,172.8,133.2,9.99876E-11,9.90212E-11
a176.4x133.2,176.4,133.2,9.99876E-11,9.90212E-11
a-180x136.8,-180,136.8,9.99876E-11,9.99876E-11
a-176.4x136.8,-176.4,136.8,1.00016E-10,9.99876E-11
a-172.8x136.8,-172.8,136.8,1.00016E-10,9.99876E-11
a-169.2x136.8,-169.2,136.8,9.99876E-11,9.99876E-11
a-165.6x136.8,-165.6,136.8,9.99876E-11,9.99876E-11
a-162x136.8,-162,136.8,9.99876E-11,9.99876E-11
a-158.4x136.8,-158.4,136.8,1.00016E-10,9.99876E-11
a-154.8x136.8,-154.8,136.8,1.00016E-10,9.99876E-11
a-151.2x136.8,-151.2,136.8,9.99876E-11,9.99876E-11
a-147.6x136.8,-147.6,136.8,9.99876E-11,9.99876E-11
a-144x136.8,-144,136.8,9.99876E-11,9.99876E-11
a-140.4x136.8,-140.4,136.8,1.00016E-10,9.99876E-11
a-136.8x136.8,-136.8,136.8,1.00016E-10,9.99876E-11
a-133.2x136.8,-133.2,136.8,9.99876E-11,9.99876E-11
a-129.6x136.8,-129.6,136.8,9.99876E-11,9.99876E-11
a-126x136.8,-126,136.8,1.00002E-10,9.99876E-11
a-122.4x136.8,-122.4,136.8,1.00002E-10,9.99876E-11
a-118.8x136.8,-118.8,136.8,1.00002E-10,9.99876E-11
a-115.2x136.8,-115.2,136.8,1.00002E-10,9.99876E-11
a-111.6x136.8,-111.6,136.8,9.99876E-11,9.99876E-11
a-108x136.8,-108,136.8,1.00002E-10,9.99876E-11
a-104.4x136.8,-104.4,136.8,1.00002E-10,9.99876E-11
a-100.8x136.8,-100.8,136.8,1.00002E-10,9.99876E-11
a-97.2x136.8,-97.2,136.8,1.00002E-10,9.99876E-11
a-93.6x136.8,-93.6,136.8,9.99876E-11,9.99876E-11
a-90x136.8,-90,136.8,1.00002E-10,9.99876E-11
a-86.4x136.8,-86.4,136.8,1.00002E-10,9.99876E-11
a-82.8x136.8,-82.8,136.8,1.00002E-10,9.99876E-11
a-79.2x136.8,-79.2,136.8,1.00002E-10,9.99876E-11
a-75.6x136.8,-75.6,136.8,9.99876E-11,9.99876E-11
a-72x136.8,-72,136.8,1.00002E-10,9.99876E-11
a-68.4x136.8,-68.4,136.8,1.00002E-10,9.99876E-11
a-64.8x136.8,-64.8,136.8,1.00002E-10,9.99876E-11
a-61.2x136.8,-61.2,136.8,1.00002E-10,9.99876E-11
a-57.6x136.8,-57.6,136.8,1.00002E-10,9.99876E-11
a-54x136.8,-54,136.8,1.00002E-10,9.99876E-11
a-50.4x136.8,-50.4,136.8,1.00002E-10,9.99876E-11
a-46.8x136.8,-46.8,136.8,9.99947E-11,9.99876E-11
a-43.2x136.8,-43.2,136.8,1.00002E-10,9.99876E-11
a-39.6x136.8,-39.6,136.8,1.00002E-10,9.99876E-11
a-36x136.8,-36,136.8,1.00002E-10,9.99876E-11
a-32.4x136.8,-32.4,136.8,1.00002E-10,9.99876E-11
a-28.8x136.8,-28.8,136.8,1.00002E-10,9.99876E-11
a-25.2x136.8,-25.2,136.8,9.99982E-11,9.99876E-11
a-21.6x136.8,-21.6,136.8,1.00002E-10,9.99876E-11
a-18x136.8,-18,136.8,9.99982E-11,9.99876E-11
a-14.4x136.8,-14.4,136.8,1E-10,9.99876E-11
a-10.8x136.8,-10.8,136.8,1E-10,9.99876E-11
a-7.2x136.8,-7.2,136.8,1E-10,9.99876E-11
a-3.6x136.8,-3.6,136.8,9.99703E-11,9.99876E-11
a0x136.8,9.9988E-11,136.8,9.9988E-11,9.99876E-11
a3.6x136.8,3.6,136.8,9.99498E-11,9.99876E-11
a7.2x136.8,7.2,136.8,9.99698E-11,9.99876E-11
a10.8x136.8,10.8,136.8,9.98988E-11,9.99876E-11
a14.4x136.8,14.4,136.8,9.99005E-11,9.99876E-11
a18x136.8,18,136.8,9.98988E-11,9.99876E-11
a21.6x136.8,21.6,136.8,9.98988E-11,9.99876E-11
a25.2x136.8,25.2,136.8,9.99023E-11,9.99876E-11
a28.8x136.8,28.8,136.8,9.98988E-11,9.99876E-11
a32.4x136.8,32.4,136.8,9.99023E-11,9.99876E-11
a36x136.8,36,136.8,9.99023E-11,9.99876E-11
a39.6x136.8,39.6,136.8,9.98952E-11,9.99876E-11
a43.2x136.8,43.2,136.8,9.98952E-11,9.99876E-11
a46.8x136.8,46.8,136.8,9.99023E-11,9.99876E-11
a50.4x136.8,50.4,136.8,9.99023E-11,9.99876E-11
a54x136.8,54,136.8,9.99023E-11,9.99876E-11
a57.6x136.8,57.6,136.8,9.98952E-11,9.99876E-11
a61.2x136.8,61.2,136.8,9.98952E-11,9.99876E-11
a64.8x136.8,64.8,136.8,9.99023E-11,9.99876E-11
a68.4x136.8,68.4,136.8,9.98881E-11,9.99876E-11
a72x136.8,72,136.8,9.99023E-11,9.99876E-11
a75.6x136.8,75.6,136.8,9.99023E-11,9.99876E-11
a79.2x136.8,79.2,136.8,9.99023E-11,9.99876E-11
a82.8x136.8,82.8,136.8,9.99023E-11,9.99876E-11
a86.4x136.8,86.4,136.8,9.98881E-11,9.99876E-11
a90x136.8,90,136.8,9.99023E-11,9.99876E-11
a93.6x136.8,93.6,136.8,1.00002E-10,9.99876E-11
a97.2x136.8,97.2,136.8,9.99023E-11,9.99876E-11
a100.8x136.8,100.8,136.8,1.00002E-10,9.99876E-11
a104.4x136.8,104.4,136.8,9.89928E-11,9.99876E-11
a108x136.8,108,136.8,9.9007E-11,9.99876E-11
a111.6x136.8,111.6,136.8,1.00002E-10,9.99876E-11
a115.2x136.8,115.2,136.8,9.89928E-11,9.99876E-11
a118.8x136.8,118.8,136.8,1.00002E-10,9.99876E-11
a122.4x136.8,122.4,136.8,9.99876E-11,9.99876E-11
a126x136.8,126,136.8,9.9007E-11,9.99876E-11
a129.6x136.8,129.6,136.8,9.89928E-11,9.99876E-11
a133.2x136.8,133.2,136.8,9.90212E-11,9.99876E-11
a136.8x136.8,136.8,136.8,9.99876E-11,9.99876E-11
a140.4x136.8,140.4,136.8,9.99876E-11,9.99876E-11
a144x136.8,144,136.8,9.99876E-11,9.99876E-11
a147.6x136.8,147.6,136.8,9.89928E-11,9.99876E-11
a151.2x136.8,151.2,136.8,9.90212E-11,9.99876E-11
a154.8x136.8,154.8,136.8,9.99876E-11,9.99876E-11
a158.4x136.8,158.4,136.8,9.99876E-11,9.99876E-11
a162x136.8,162,136.8,9.99876E-11,9.99876E-11
a165.6x136.8,165.6,136.8,9.89928E-11,9.99876E-11
a169.2x136.8,169.2,136.8,9.90212E-11,9.99876E-11
a172.8x136.8,172.8,136.8,9.99876E-11,9.99876E-11
a176.4x136.8,176.4,136.8,9.99876E-11,9.99876E-11
a-180x140.4,-180,140.4,9.99876E-11,9.99876E-11
a-176.4x140.4,-176.4,140.4,1.00016E-10,9.99876E-11
a-172.8x140.4,-172.8,140.4,1.00016E-10,9.99876E-11
a-169.2x140.4,-169.2,140.4,9.99876E-11,9.99876E-11
a-165.6x140.4,-165.6,140.4,9.99876E-11,9.99876E-11
a-162x140.4,-162,140.4,9.99876E-11,9.99876E-11
a-158.4x140.4,-158.4,140.4,1.00016E-10,9.99876E-11
a-154.8x140.4,-154.8,140.4,1.00016E-10,9.99876E-11
a-151.2x140.4,-151.2,140.4,9.99876E-11,9.99876E-11
a-147.6x140.4,-147.6,140.4,9.99876E-11,9.99876E-11
a-144x140.4,-144,140.4,9.99876E-11,9.99876E-11
a-140.4x140.4,-140.4,140.4,1.00016E-10,9.99876E-11
a-136.8x140.4,-136.8,140.4,1.00016E-10,9.99876E-11
a-133.2x140.4,-133.2,140.4,9.99876E-11,9.99876E-11
a-129.6x140.4,-129.6,140.4,9.99876E-11,9.99876E-11
a-126x140.4,-126,140.4,1.00002E-10,9.99876E-11
a-122.4x140.4,-122.4,140.4,1.00002E-10,9.99876E-11
a-118.8x140.4,-118.8,140.4,1.00002E-10,9.99876E-11
a-115.2x140.4,-115.2,140.4,1.00002E-10,9.99876E-11
a-111.6x140.4,-111.6,140.4,9.99876E-11,9.99876E-11
a-108x140.4,-108,140.4,1.00002E-10,9.99876E-11
a-104.4x140.4,-104.4,140.4,1.00002E-10,9.99876E-11
a-100.8x140.4,-100.8,140.4,1.00002E-10,9.99876E-11
a-97.2x140.4,-97.2,140.4,1.00002E-10,9.99876E-11
a-93.6x140.4,-93.6,140.4,9.99876E-11,9.99876E-11
a-90x140.4,-90,140.4,1.00002E-10,9.99876E-11
a-86.4x140.4,-86.4,140.4,1.00002E-10,9.99876E-11
a-82.8x140.4,-82.8,140.4,1.00002E-10,9.99876E-11
a-79.2x140.4,-79.2,140.4,1.00002E-10,9.99876E-11
a-75.6x140.4,-75.6,140.4,9.99876E-11,9.99876E-11
a-72x140.4,-72,140.4,1.00002E-10,9.99876E-11
a-68.4x140.4,-68.4,140.4,1.00002E-10,9.99876E-11
a-64.8x140.4,-64.8,140.4,1.00002E-10,9.99876E-11
a-61.2x140.4,-61.2,140.4,1.00002E-10,9.99876E-11
a-57.6x140.4,-57.6,140.4,1.00002E-10,9.99876E-11
a-54x140.4,-54,140.4,1.00002E-10,9.99876E-11
a-50.4x140.4,-50.4,140.4,1.00002E-10,9.99876E-11
a-46.8x140.4,-46.8,140.4,9.99947E-11,9.99876E-11
a-43.2x140.4,-43.2,140.4,1.00002E-10,9.99876E-11
a-39.6x140.4,-39.6,140.4,1.00002E-10,9.99876E-11
a-36x140.4,-36,140.4,1.00002E-10,9.99876E-11
a-32.4x140.4,-32.4,140.4,1.00002E-10,9.99876E-11
a-28.8x140.4,-28.8,140.4,1.00002E-10,9.99876E-11
a-25.2x140.4,-25.2,140.4,9.99982E-11,9.99876E-11
a-21.6x140.4,-21.6,140.4,1.00002E-10,9.99876E-11
a-18x140.4,-18,140.4,9.99982E-11,9.99876E-11
a-14.4x140.4,-14.4,140.4,1E-10,9.99876E-11
a-10.8x140.4,-10.8,140.4,1E-10,9.99876E-11
a-7.2x140.4,-7.2,140.4,1E-10,9.99876E-11
a-3.6x140.4,-3.6,140.4,9.99703E-11,9.99876E-11
a0x140.4,9.9988E-11,140.4,9.9988E-11,9.99876E-11
a3.6x140.4,3.6,140.4,9.99498E-11,9.99876E-11
a7.2x140.4,7.2,140.4,9.99698E-11,9.99876E-11
a10.8x140.4,10.8,140.4,9.98988E-11,9.99876E-11
a14.4x140.4,14.4,140.4,9.99005E-11,9.99876E-11
a18x140.4,18,140.4,9.98988E-11,9.99876E-11
a21.6x140.4,21.6,140.4,9.98988E-11,9.99876E-11
a25.2x140.4,25.2,140.4,9.99023E-11,9.99876E-11
a28.8x140.4,28.8,140.4,9.98988E-11,9.99876E-11
a32.4x140.4,32.4,140.4,9.99023E-11,9.99876E-11
a36x140.4,36,140.4,9.99023E-11,9.99876E-11
a39.6x140.4,39.6,140.4,9.98952E-11,9.99876E-11
a43.2x140.4,43.2,140.4,9.98952E-11,9.99876E-11
a46.8x140.4,46.8,140.4,9.99023E-11,9.99876E-11
a50.4x140.4,50.4,140.4,9.99023E-11,9.99876E-11
a54x140.4,54,140.4,9.99023E-11,9.99876E-11
a57.6x140.4,57.6,140.4,9.98952E-11,9.99876E-11
a61.2x140.4,61.2,140.4,9.98952E-11,9.99876E-11
a64.8x140.4,64.8,140.4,9.99023E-11,9.99876E-11
a68.4x140.4,68.4,140.4,9.98881E-11,9.99876E-11
a72x140.4,72,140.4,9.99023E-11,9.99876E-11
a75.6x140.4,75.6,140.4,9.99023E-11,9.99876E-11
a79.2x140.4,79.2,140.4,9.99023E-11,9.99876E-11
a82.8x140.4,82.8,140.4,9.99023E-11,9.99876E-11
a86.4x140.4,86.4,140.4,9.98881E-11,9.99876E-11
a90x140.4,90,140.4,9.99023E-11,9.99876E-11
a93.6x140.4,93.6,140.4,1.00002E-10,9.99876E-11
a97.2x140.4,97.2,140.4,9.99023E-11,9.99876E-11
a100.8x140.4,100.8,140.4,1.00002E-10,9.99876E-11
a104.4x140.4,104.4,140.4,9.89928E-11,9.99876E-11
a108x140.4,108,140.4,9.9007E-11,9.99876E-11
a111.6x140.4,111.6,140.4,1.00002E-10,9.99876E-11
a115.2x140.4,115.2,140.4,9.89928E-11,9.99876E-11
a118.8x140.4,118.8,140.4,1.00002E-10,9.99876E-11
a122.4x140.4,122.4,140.4,9.99876E-11,9.99876E-11
a126x140.4,126,140.4,9.9007E-11,9.99876E-11
a129.6x140.4,129.6,140.4,9.89928E-11,9.99876E-11
a133.2x140.4,133.2,140.4,9.90212E-11,9.99876E-11
a136.8x140.4,136.8,140.4,9.99876E-11,9.99876E-11
a140.4x140.4,140.4,140.4,9.99876E-11,9.99876E-11
a144x140.4,144,140.4,9.99876E-11,9.99876E-11
a147.6x140.4,147.6,140.4,9.89928E-11,9.99876E-11
a151.2x140.4,151.2,140.4,9.90212E-11,9.99876E-11
a154.8x140.4,154.8,140.4,9.99876E-11,9.99876E-11
a158.4x140.4,158.4,140.4,9.99876E-11,9.99876E-11
a162x140.4,162,140.4,9.99876E-11,9.99876E-11
a165.6x140.4,165.6,140.4,9.89928E-11,9.99876E-11
a169.2x140.4,169.2,140.4,9.90212E-11,9.99876E-11
a172.8x140.4,172.8,140.4,9.99876E-11,9.99876E-11
a176.4x140.4,176.4,140.4,9.99876E-11,9.99876E-11
a-180x144,-180,144,9.99876E-11,9.99876E-11
a-176.4x144,-176.4,144,1.00016E-10,9.99876E-11
a-172.8x144,-172.8,144,1.00016E-10,9.99876E-11
a-169.2x144,-169.2,144,9.99876E-11,9.99876E-11
a-165.6x144,-165.6,144,9.99876E-11,9.99876E-11
a-162x144,-162,144,9.99876E-11,9.99876E-11
a-158.4x144,-158.4,144,1.00016E-10,9.99876E-11
a-154.8x144,-154.8,144,1.00016E-10,9.99876E-11
a-151.2x144,-151.2,144,9.99876E-11,9.99876E-11
a-147.6x144,-147.6,144,9.99876E-11,9.99876E-11
a-144x144,-144,144,9.99876E-11,9.99876E-11
a-140.4x144,-140.4,144,1.00016E-10,9.99876E-11
