OBJECTID,index,x,y,newX,newY
7912,a-140.4x104.4,-140.400000000000010,104.400000000000010,-162.1650543,94.289109886839128
7913,a-136.8x104.4,-136.800000000000010,104.400000000000010,-159.6956024,93.795049111548735
7914,a-133.2x104.4,-133.199999999999990,104.400000000000010,-157.2650452,93.307932354989077
7915,a-129.6x104.4,-129.599999999999990,104.400000000000010,-154.8770752,92.832288989819631
7916,a-126x104.4,-126.000000000000000,104.400000000000010,-152.5360718,92.374741196059858
7917,a-122.4x104.4,-122.400000000000010,104.400000000000010,-150.2343597,91.941153657369284
7918,a-118.8x104.4,-118.800000000000000,104.400000000000010,-147.9748840,91.545098286726557
7919,a-115.2x104.4,-115.200000000000000,104.400000000000010,-145.7645874,91.196797817897561
7920,a-111.6x104.4,-111.599999999999990,104.400000000000010,-143.5877075,90.900775204601075
7921,a-108x104.4,-108.000000000000000,104.400000000000010,-141.4407196,90.663595959240240
7922,a-104.4x104.4,-104.400000000000010,104.400000000000010,-139.3342590,90.508613365726262
7923,a-100.8x104.4,-100.800000000000000,104.400000000000010,-137.2486877,90.433791320601983
7924,a-97.2x104.4,-97.200000000000003,104.400000000000010,-135.1780243,90.448020036602088
7925,a-93.6x104.4,-93.599999999999994,104.400000000000010,-133.1236267,90.590129525569807
7926,a-90x104.4,-90.000000000000000,104.400000000000010,-131.0642853,90.837915618658428
7927,a-86.4x104.4,-86.400000000000006,104.400000000000010,-128.9910278,91.191002343211096
7928,a-82.8x104.4,-82.799999999999997,104.400000000000010,-126.8962708,91.675114374725979
7929,a-79.2x104.4,-79.200000000000003,104.400000000000010,-124.7640991,92.269333343995413
7930,a-75.6x104.4,-75.599999999999994,104.400000000000010,-122.5855103,92.963948634578003
7931,a-72x104.4,-72.000000000000000,104.400000000000010,-120.3454056,93.772096752538914
7932,a-68.4x104.4,-68.400000000000006,104.400000000000010,-118.0283661,94.688570965611405
7933,a-64.8x104.4,-64.799999999999997,104.400000000000010,-115.6324692,95.689074306953842
7934,a-61.2x104.4,-61.200000000000003,104.400000000000010,-113.1483994,96.771331274117017
7935,a-57.6x104.4,-57.600000000000001,104.400000000000010,-110.5685272,97.920469424628379
7936,a-54x104.4,-54.000000000000000,104.400000000000010,-107.8717880,99.147518463580525
7937,a-50.4x104.4,-50.399999999999999,104.400000000000010,-105.0512390,100.446136946078010
7938,a-46.8x104.4,-46.799999999999997,104.400000000000010,-102.0760956,101.827351977843880
7939,a-43.2x104.4,-43.200000000000003,104.400000000000010,-98.9200287,103.292083008146450
7940,a-39.6x104.4,-39.600000000000001,104.400000000000010,-95.5524826,104.835821417227750
7941,a-36x104.4,-36.000000000000000,104.400000000000010,-91.9530563,106.428125046461620
7942,a-32.4x104.4,-32.399999999999999,104.400000000000010,-88.0560150,108.077527312825960
7943,a-28.8x104.4,-28.800000000000001,104.400000000000010,-83.8078156,109.768292102229790
7944,a-25.2x104.4,-25.199999999999999,104.400000000000010,-79.1374969,111.480367213262070
7945,a-21.6x104.4,-21.600000000000001,104.400000000000010,-73.9376526,113.179056084397870
7946,a-18x104.4,-18.000000000000000,104.400000000000010,-68.2105942,114.799151586773750
7947,a-14.4x104.4,-14.400000000000000,104.400000000000010,-61.8869400,116.324623929453650
7948,a-10.8x104.4,-10.800000000000001,104.400000000000010,-54.9142952,117.725709460352850
7949,a-7.2x104.4,-7.200000000000000,104.400000000000010,-47.1971855,118.961659191061130
7950,a-3.6x104.4,-3.600000000000000,104.400000000000010,-38.7553291,120.006710721272730
7951,a0x104.4,0.000000000000000,104.400000000000010,-29.6658936,120.851826919085280
7952,a3.6x104.4,3.600000000000000,104.400000000000010,-19.9326305,121.458624822240270
7953,a7.2x104.4,7.200000000000000,104.400000000000010,-9.7775536,121.856870213055460
7954,a10.8x104.4,10.800000000000001,104.400000000000010,0.6238398,122.054187386259970
7955,a14.4x104.4,14.400000000000000,104.400000000000010,11.0999575,122.036476361179890
7956,a18x104.4,18.000000000000000,104.400000000000010,21.4320908,121.834652764066500
7957,a21.6x104.4,21.600000000000001,104.400000000000010,31.4501514,121.453034144885350
7958,a25.2x104.4,25.199999999999999,104.400000000000010,40.9691887,120.886095973410760
7959,a28.8x104.4,28.800000000000001,104.400000000000010,49.8959732,120.158121242031600
7960,a32.4x104.4,32.399999999999999,104.400000000000010,58.2186279,119.284488975331670
7961,a36x104.4,36.000000000000000,104.400000000000010,65.9184647,118.278714663070790
7962,a39.6x104.4,39.600000000000001,104.400000000000010,72.9727859,117.148393816404000
7963,a43.2x104.4,43.200000000000003,104.400000000000010,79.4842911,115.918671372870680
7964,a46.8x104.4,46.799999999999997,104.400000000000010,85.4702301,114.611109270812220
7965,a50.4x104.4,50.399999999999999,104.400000000000010,90.9652557,113.249380028116660
7966,a54x104.4,54.000000000000000,104.400000000000010,96.0142670,111.856152657322810
7967,a57.6x104.4,57.600000000000001,104.400000000000010,100.6860886,110.447101228801670
7968,a61.2x104.4,61.200000000000003,104.400000000000010,105.0232086,109.038707794940190
7969,a64.8x104.4,64.799999999999997,104.400000000000010,109.0676651,107.642958708607920
7970,a68.4x104.4,68.400000000000006,104.400000000000010,112.8674469,106.262060782439850
7971,a72x104.4,72.000000000000000,104.400000000000010,116.4319916,104.927596294892790
7972,a75.6x104.4,75.599999999999994,104.400000000000010,119.7635193,103.668578246702000
7973,a79.2x104.4,79.200000000000003,104.400000000000010,122.9122314,102.488597782060710
7974,a82.8x104.4,82.799999999999997,104.400000000000010,125.9102325,101.392303731726320
7975,a86.4x104.4,86.400000000000006,104.400000000000010,128.7794189,100.386045436762120
7976,a90x104.4,90.000000000000000,104.400000000000010,131.5402832,99.474530294012538
7977,a93.6x104.4,93.599999999999994,104.400000000000010,134.2067566,98.670975175551860
7978,a97.2x104.4,97.200000000000003,104.400000000000010,136.8022003,97.970699035402220
7979,a100.8x104.4,100.800000000000000,104.400000000000010,139.3421021,97.367666903542613
7980,a104.4x104.4,104.400000000000010,104.400000000000010,141.8421631,96.859343880733263
7981,a108x104.4,108.000000000000000,104.400000000000010,144.3146820,96.439841401102967
7982,a111.6x104.4,111.599999999999990,104.400000000000010,146.7687836,96.106377509852791
7983,a115.2x104.4,115.200000000000000,104.400000000000010,149.2120209,95.840032284502740
7984,a118.8x104.4,118.800000000000000,104.400000000000010,151.6488800,95.634890029217615
7985,a122.4x104.4,122.400000000000010,104.400000000000010,154.0838318,95.490620313718182
7986,a126x104.4,126.000000000000000,104.400000000000010,156.5215912,95.410130112306490
7987,a129.6x104.4,129.599999999999990,104.400000000000010,158.9643860,95.377358452059468
7988,a133.2x104.4,133.199999999999990,104.400000000000010,161.4145813,95.389991407679702
7989,a136.8x104.4,136.800000000000010,104.400000000000010,163.8777924,95.451579243084041
7990,a140.4x104.4,140.400000000000010,104.400000000000010,166.3588867,95.559229238473165
7991,a144x104.4,144.000000000000000,104.400000000000010,168.8581848,95.704343447589679
7992,a147.6x104.4,147.599999999999990,104.400000000000010,171.3787231,95.884706105231658
7993,a151.2x104.4,151.199999999999990,104.400000000000010,173.9298706,96.102251242549471
7994,a154.8x104.4,154.800000000000010,104.400000000000010,176.5124359,96.345514179180384
7995,a158.4x104.4,158.400000000000010,104.400000000000010,179.1240845,96.607152838111858
7996,a162x104.4,162.000000000000000,104.400000000000010,181.7658844,96.882653571606795
7997,a165.6x104.4,165.599999999999990,104.400000000000010,184.4418030,97.167128975737853
7998,a169.2x104.4,169.199999999999990,104.400000000000010,187.1524200,97.454404761753551
7999,a172.8x104.4,172.800000000000010,104.400000000000010,189.8934631,97.740460731734913
8000,a176.4x104.4,176.400000000000010,104.400000000000010,192.6651764,98.021322547448847
8001,a-180x108,-180.000000000000000,108.000000000000000,-192.3963318,103.493782723234860
8002,a-176.4x108,-176.400000000000010,108.000000000000000,-189.4970245,103.187004792723430
8003,a-172.8x108,-172.800000000000010,108.000000000000000,-186.6290131,102.859230910865900
8004,a-169.2x108,-169.199999999999990,108.000000000000000,-183.8017578,102.508266605502110
8005,a-165.6x108,-165.599999999999990,108.000000000000000,-181.0106201,102.140171709633930
8006,a-162x108,-162.000000000000000,108.000000000000000,-178.2554016,101.757395103208980
8007,a-158.4x108,-158.400000000000010,108.000000000000000,-175.5367279,101.362018538067450
8008,a-154.8x108,-154.800000000000010,108.000000000000000,-172.8631592,100.954953761184870
8009,a-151.2x108,-151.199999999999990,108.000000000000000,-170.2280579,100.541190604940540
8010,a-147.6x108,-147.599999999999990,108.000000000000000,-167.6302795,100.123029673474210
8011,a-144x108,-144.000000000000000,108.000000000000000,-165.0736389,99.703472123970471
8012,a-140.4x108,-140.400000000000010,108.000000000000000,-162.5633087,99.285816610192228
8013,a-136.8x108,-136.800000000000010,108.000000000000000,-160.0892639,98.873268014783434
8014,a-133.2x108,-133.199999999999990,108.000000000000000,-157.6510162,98.468988880205075
8015,a-129.6x108,-129.599999999999990,108.000000000000000,-155.2528839,98.077748779891635
8016,a-126x108,-126.000000000000000,108.000000000000000,-152.8952179,97.705460668605383
8017,a-122.4x108,-122.400000000000010,108.000000000000000,-150.5717773,97.356774504962004
8018,a-118.8x108,-118.800000000000000,108.000000000000000,-148.2852020,97.043608829471225
8019,a-115.2x108,-115.200000000000000,108.000000000000000,-146.0384064,96.774625049099200
8020,a-111.6x108,-111.599999999999990,108.000000000000000,-143.8184204,96.552130350089726
8021,a-108x108,-108.000000000000000,108.000000000000000,-141.6219940,96.381535799922403
8022,a-104.4x108,-104.400000000000010,108.000000000000000,-139.4558868,96.282913650349656
8023,a-100.8x108,-100.800000000000000,108.000000000000000,-137.3042297,96.253306840425239
8024,a-97.2x108,-97.200000000000003,108.000000000000000,-135.1613312,96.299851585103454
8025,a-93.6x108,-93.599999999999994,108.000000000000000,-133.0250092,96.450985355373462
8026,a-90x108,-90.000000000000000,108.000000000000000,-130.8804779,96.691536982587593
8027,a-86.4x108,-86.400000000000006,108.000000000000000,-128.7193909,97.019084801147415
8028,a-82.8x108,-82.799999999999997,108.000000000000000,-126.5339584,97.448583321563206
8029,a-79.2x108,-79.200000000000003,108.000000000000000,-124.3118362,97.974763019195620
8030,a-75.6x108,-75.599999999999994,108.000000000000000,-122.0443192,98.585618130464695
8031,a-72x108,-72.000000000000000,108.000000000000000,-119.7187119,99.284192657049402
8032,a-68.4x108,-68.400000000000006,108.000000000000000,-117.3162537,100.083776659698460
8033,a-64.8x108,-64.799999999999997,108.000000000000000,-114.8353271,100.956450228527440
8034,a-61.2x108,-61.200000000000003,108.000000000000000,-112.2668076,101.899758257981320
8035,a-57.6x108,-57.600000000000001,108.000000000000000,-109.6059875,102.901809729643900
8036,a-54x108,-54.000000000000000,108.000000000000000,-106.8273849,103.972735024400780
8037,a-50.4x108,-50.399999999999999,108.000000000000000,-103.9193497,105.107432747420660
8038,a-46.8x108,-46.799999999999997,108.000000000000000,-100.8539352,106.310230602219750
8039,a-43.2x108,-43.200000000000003,108.000000000000000,-97.6061325,107.577291361251130
8040,a-39.6x108,-39.600000000000001,108.000000000000000,-94.1499100,108.901310006890300
8041,a-36x108,-36.000000000000000,108.000000000000000,-90.4467239,110.275612949034950
8042,a-32.4x108,-32.399999999999999,108.000000000000000,-86.4761047,111.670083425961480
8043,a-28.8x108,-28.800000000000001,108.000000000000000,-82.1749954,113.083713730766820
8044,a-25.2x108,-25.199999999999999,108.000000000000000,-77.4832382,114.501231169346280
8045,a-21.6x108,-21.600000000000001,108.000000000000000,-72.3053436,115.897148104028360
8046,a-18x108,-18.000000000000000,108.000000000000000,-66.6099243,117.240761039932980
8047,a-14.4x108,-14.400000000000000,108.000000000000000,-60.3532829,118.504477362820010
8048,a-10.8x108,-10.800000000000001,108.000000000000000,-53.4859390,119.658237215560920
8049,a-7.2x108,-7.200000000000000,108.000000000000000,-45.9342766,120.668656321910020
8050,a-3.6x108,-3.600000000000000,108.000000000000000,-37.7364349,121.529889117737300
8051,a0x108,0.000000000000000,108.000000000000000,-28.9264183,122.230757438652400
8052,a3.6x108,3.600000000000000,108.000000000000000,-19.4939327,122.735444247483090
8053,a7.2x108,7.200000000000000,108.000000000000000,-9.6669445,123.072423843083020
8054,a10.8x108,10.800000000000001,108.000000000000000,0.4024113,123.245871217895230
8055,a14.4x108,14.400000000000000,108.000000000000000,10.5612698,123.238793348740840
8056,a18x108,18.000000000000000,108.000000000000000,20.6002445,123.076800383911630
8057,a21.6x108,21.600000000000001,108.000000000000000,30.3699093,122.767999259688740
8058,a25.2x108,25.199999999999999,108.000000000000000,39.6849289,122.306683962282140
8059,a28.8x108,28.800000000000001,108.000000000000000,48.4538498,121.710873576520380
8060,a32.4x108,32.399999999999999,108.000000000000000,56.6734085,120.991008694780700
8061,a36x108,36.000000000000000,108.000000000000000,64.3150406,120.157391358723090
8062,a39.6x108,39.600000000000001,108.000000000000000,71.3841629,119.222030778341490
8063,a43.2x108,43.200000000000003,108.000000000000000,77.8774719,118.197943324158250
8064,a46.8x108,46.799999999999997,108.000000000000000,83.8634491,117.105243236025100
8065,a50.4x108,50.399999999999999,108.000000000000000,89.3777390,115.963461946668760
8066,a54x108,54.000000000000000,108.000000000000000,94.4614334,114.790540882997330
8067,a57.6x108,57.600000000000001,108.000000000000000,99.1790390,113.599580907763880
8068,a61.2x108,61.200000000000003,108.000000000000000,103.5870514,112.394669100562510
8069,a64.8x108,64.799999999999997,108.000000000000000,107.7106018,111.195692284713000
8070,a68.4x108,68.400000000000006,108.000000000000000,111.5728989,110.021180919969080
8071,a72x108,72.000000000000000,108.000000000000000,115.1943283,108.887980276736470
8072,a75.6x108,75.599999999999994,108.000000000000000,118.6085968,107.808214744732820
8073,a79.2x108,79.200000000000003,108.000000000000000,121.8453369,106.790838864486890
8074,a82.8x108,82.799999999999997,108.000000000000000,124.9353104,105.840028850508250
8075,a86.4x108,86.400000000000006,108.000000000000000,127.8992538,104.961385356847980
8076,a90x108,90.000000000000000,108.000000000000000,130.7554016,104.159064479671770
8077,a93.6x108,93.599999999999994,108.000000000000000,133.5128937,103.449514878695990
8078,a97.2x108,97.200000000000003,108.000000000000000,136.2028198,102.813750887801180
8079,a100.8x108,100.800000000000000,108.000000000000000,138.8307190,102.264997216298700
8080,a104.4x108,104.400000000000010,108.000000000000000,141.4131470,101.795783629211090
8081,a108x108,108.000000000000000,108.000000000000000,143.9609528,101.405649040756770
8082,a111.6x108,111.599999999999990,108.000000000000000,146.4837646,101.088283506590760
8083,a115.2x108,115.200000000000000,108.000000000000000,148.9900360,100.831001871735170
8084,a118.8x108,118.800000000000000,108.000000000000000,151.4848022,100.629236753648570
8085,a122.4x108,122.400000000000010,108.000000000000000,153.9726257,100.483886396331340
8086,a126x108,126.000000000000000,108.000000000000000,156.4587250,100.395596810993540
8087,a129.6x108,129.599999999999990,108.000000000000000,158.9467163,100.350482409860660
8088,a133.2x108,133.199999999999990,108.000000000000000,161.4392853,100.345975266952340
8089,a136.8x108,136.800000000000010,108.000000000000000,163.9415588,100.384423186657390
8090,a140.4x108,140.400000000000010,108.000000000000000,166.4578705,100.462572375145160
8091,a144x108,144.000000000000000,108.000000000000000,168.9889374,100.572959044639160
8092,a147.6x108,147.599999999999990,108.000000000000000,171.5374908,100.713464839138280
8093,a151.2x108,151.199999999999990,108.000000000000000,174.1110687,100.885525864197690
8094,a154.8x108,154.800000000000010,108.000000000000000,176.7113190,101.080272636160090
8095,a158.4x108,158.400000000000010,108.000000000000000,179.3362885,101.291365901539680
8096,a162x108,162.000000000000000,108.000000000000000,181.9871826,101.515181169654280
8097,a165.6x108,165.599999999999990,108.000000000000000,184.6671753,101.747946022601410
8098,a169.2x108,169.199999999999990,108.000000000000000,187.3782043,101.984630991731480
8099,a172.8x108,172.800000000000010,108.000000000000000,190.1165771,102.221615109514970
8100,a176.4x108,176.400000000000010,108.000000000000000,192.8827057,102.455600427633160
8101,a-180x111.6,-180.000000000000000,111.599999999999990,-192.6294708,107.746127850722810
8102,a-176.4x111.6,-176.400000000000010,111.599999999999990,-189.7466278,107.488609812483110
8103,a-172.8x111.6,-172.800000000000010,111.599999999999990,-186.8953400,107.213952010035260
8104,a-169.2x111.6,-169.199999999999990,111.599999999999990,-184.0827484,106.921372913290900
8105,a-165.6x111.6,-165.599999999999990,111.599999999999990,-181.3047180,106.615186761468070
8106,a-162x111.6,-162.000000000000000,111.599999999999990,-178.5608826,106.297292321068600
8107,a-158.4x111.6,-158.400000000000010,111.599999999999990,-175.8520966,105.969216904383760
8108,a-154.8x111.6,-154.800000000000010,111.599999999999990,-173.1860962,105.631823403506530
8109,a-151.2x111.6,-151.199999999999990,111.599999999999990,-170.5556793,105.289292439274960
8110,a-147.6x111.6,-147.599999999999990,111.599999999999990,-167.9604645,104.943546981047290
8111,a-144x111.6,-144.000000000000000,111.599999999999990,-165.4050446,104.597418274271720
8112,a-140.4x111.6,-140.400000000000010,111.599999999999990,-162.8918304,104.254048740699600
8113,a-136.8x111.6,-136.800000000000010,111.599999999999990,-160.4122314,103.916299694490530
8114,a-133.2x111.6,-133.199999999999990,111.599999999999990,-157.9654541,103.587008706285130
8115,a-129.6x111.6,-129.599999999999990,111.599999999999990,-155.5561981,103.270907566509660
8116,a-126x111.6,-126.000000000000000,111.599999999999990,-153.1818542,102.972770372781720
8117,a-122.4x111.6,-122.400000000000010,111.599999999999990,-150.8374481,102.696352939714760
8118,a-118.8x111.6,-118.800000000000000,111.599999999999990,-148.5251770,102.451966511517580
8119,a-115.2x111.6,-115.200000000000000,111.599999999999990,-146.2452850,102.246491674918500
8120,a-111.6x111.6,-111.599999999999990,111.599999999999990,-143.9869232,102.081258437714950
8121,a-108x111.6,-108.000000000000000,111.599999999999990,-141.7469635,101.960610176185240
8122,a-104.4x111.6,-104.400000000000010,111.599999999999990,-139.5293427,101.901125080008800
8123,a-100.8x111.6,-100.800000000000000,111.599999999999990,-137.3211212,101.899623743301050
8124,a-97.2x111.6,-97.200000000000003,111.599999999999990,-135.1168823,101.961791702467390
8125,a-93.6x111.6,-93.599999999999994,111.599999999999990,-132.9122772,102.108537114178600
8126,a-90x111.6,-90.000000000000000,111.599999999999990,-130.6965790,102.330174417317550
8127,a-86.4x111.6,-86.400000000000006,111.599999999999990,-128.4622192,102.623114336078630
8128,a-82.8x111.6,-82.799999999999997,111.599999999999990,-126.2017059,102.995171460364530
8129,a-79.2x111.6,-79.200000000000003,111.599999999999990,-123.9039078,103.450045027242030
8130,a-75.6x111.6,-75.599999999999994,111.599999999999990,-121.5613174,103.974802864048400
8131,a-72x111.6,-72.000000000000000,111.599999999999990,-119.1622009,104.571137784551300
8132,a-68.4x111.6,-68.400000000000006,111.599999999999990,-116.6885605,105.249205840048770
8133,a-64.8x111.6,-64.799999999999997,111.599999999999990,-114.1360550,105.993549961725590
8134,a-61.2x111.6,-61.200000000000003,111.599999999999990,-111.4963531,106.797381469376030
8135,a-57.6x111.6,-57.600000000000001,111.599999999999990,-108.7585068,107.657952575211140
8136,a-54x111.6,-54.000000000000000,111.599999999999990,-105.9171066,108.564090560966060
8137,a-50.4x111.6,-50.399999999999999,111.599999999999990,-102.9371338,109.529651379858420
8138,a-46.8x111.6,-46.799999999999997,111.599999999999990,-99.7984238,110.549212954693360
8139,a-43.2x111.6,-43.200000000000003,111.599999999999990,-96.4784393,111.616868096516780
8140,a-39.6x111.6,-39.600000000000001,111.599999999999990,-92.9539642,112.725021668448110
8141,a-36x111.6,-36.000000000000000,111.599999999999990,-89.1904984,113.866957274608130
8142,a-32.4x111.6,-32.399999999999999,111.599999999999990,-85.1486511,115.032544034380180
8143,a-28.8x111.6,-28.800000000000001,111.599999999999990,-80.7914505,116.204528382469900
8144,a-25.2x111.6,-25.199999999999999,111.599999999999990,-76.0815201,117.362065507244670
8145,a-21.6x111.6,-21.600000000000001,111.599999999999990,-70.9177704,118.495371153458900
8146,a-18x111.6,-18.000000000000000,111.599999999999990,-65.2694855,119.582576237252620
8147,a-14.4x111.6,-14.400000000000000,111.599999999999990,-59.0957413,120.603775373361830
8148,a-10.8x111.6,-10.800000000000001,111.599999999999990,-52.3054199,121.535138419310440
8149,a-7.2x111.6,-7.200000000000000,111.599999999999990,-44.8944817,122.357313462189500
8150,a-3.6x111.6,-3.600000000000000,111.599999999999990,-36.8783646,123.058639784857630
8151,a0x111.6,0.000000000000000,111.599999999999990,-28.2821617,123.629447952585220
8152,a3.6x111.6,3.600000000000000,111.599999999999990,-19.0995388,124.042885596685320
8153,a7.2x111.6,7.200000000000000,111.599999999999990,-9.5457678,124.321848626936570
8154,a10.8x111.6,10.800000000000001,111.599999999999990,0.2458962,124.468888577191710
8155,a14.4x111.6,14.400000000000000,111.599999999999990,10.1357365,124.471341326501720
8156,a18x111.6,18.000000000000000,111.599999999999990,19.9290791,124.347939756215170
8157,a21.6x111.6,21.600000000000001,111.599999999999990,29.4837112,124.104823141363680
8158,a25.2x111.6,25.199999999999999,111.599999999999990,38.6460686,123.737640943146520
8159,a28.8x111.6,28.800000000000001,111.599999999999990,47.2841187,123.252316085644790
8160,a32.4x111.6,32.399999999999999,111.599999999999990,55.3979721,122.666294774517160
8161,a36x111.6,36.000000000000000,111.599999999999990,62.9652023,121.987077953337580
8162,a39.6x111.6,39.600000000000001,111.599999999999990,69.9874954,121.224305545819560
8163,a43.2x111.6,43.200000000000003,111.599999999999990,76.4836273,120.389653839200950
8164,a46.8x111.6,46.799999999999997,111.599999999999990,82.4823914,119.494732148578580
8165,a50.4x111.6,50.399999999999999,111.599999999999990,88.0112381,118.554569955210700
8166,a54x111.6,54.000000000000000,111.599999999999990,93.1420898,117.578337322380780
8167,a57.6x111.6,57.600000000000001,111.599999999999990,97.9169693,116.581623319835670
8168,a61.2x111.6,61.200000000000003,111.599999999999990,102.3720551,115.578728463864080
8169,a64.8x111.6,64.799999999999997,111.599999999999990,106.5337372,114.583112504999350
8170,a68.4x111.6,68.400000000000006,111.599999999999990,110.4409943,113.606359738707740
8171,a72x111.6,72.000000000000000,111.599999999999990,114.1262283,112.658417562564750
8172,a75.6x111.6,75.599999999999994,111.599999999999990,117.6093369,111.751463817480100
8173,a79.2x111.6,79.200000000000003,111.599999999999990,120.9196854,110.893118010410660
8174,a82.8x111.6,82.799999999999997,111.599999999999990,124.0865250,110.087088102358220
8175,a86.4x111.6,86.400000000000006,111.599999999999990,127.1291428,109.338253882578500
8176,a90x111.6,90.000000000000000,111.599999999999990,130.0617676,108.652746169957710
8177,a93.6x111.6,93.599999999999994,111.599999999999990,132.9024048,108.033723514856830
8178,a97.2x111.6,97.200000000000003,111.599999999999990,135.6691895,107.481158514603750
8179,a100.8x111.6,100.800000000000000,111.599999999999990,138.3711700,106.999329947164650
8180,a104.4x111.6,104.400000000000010,111.599999999999990,141.0238647,106.582800998438870
8181,a108x111.6,108.000000000000000,111.599999999999990,143.6358032,106.234681406168990
8182,a111.6x111.6,111.599999999999990,111.599999999999990,146.2185211,105.946312234156270
8183,a115.2x111.6,115.200000000000000,111.599999999999990,148.7801971,105.709859508232910
8184,a118.8x111.6,118.800000000000000,111.599999999999990,151.3261108,105.521812870666050
8185,a122.4x111.6,122.400000000000010,111.599999999999990,153.8606567,105.383882010789590
8186,a126x111.6,126.000000000000000,111.599999999999990,156.3894806,105.295148725501970
8187,a129.6x111.6,129.599999999999990,111.599999999999990,158.9171295,105.244181908640310
8188,a133.2x111.6,133.199999999999990,111.599999999999990,161.4466095,105.228524833493170
8189,a136.8x111.6,136.800000000000010,111.599999999999990,163.9825745,105.249809220883490
8190,a140.4x111.6,140.400000000000010,111.599999999999990,166.5291138,105.304795874436020
8191,a144x111.6,144.000000000000000,111.599999999999990,169.0874176,105.387087960122240
8192,a147.6x111.6,147.599999999999990,111.599999999999990,171.6600037,105.494769378029450
8193,a151.2x111.6,151.199999999999990,111.599999999999990,174.2531891,105.628906525048250
8194,a154.8x111.6,154.800000000000010,111.599999999999990,176.8691101,105.782572893679910
8195,a158.4x111.6,158.400000000000010,111.599999999999990,179.5062561,105.950357455618080
8196,a162x111.6,162.000000000000000,111.599999999999990,182.1658630,106.129370774254370
8197,a165.6x111.6,165.599999999999990,111.599999999999990,184.8506165,106.316695748022250
8198,a169.2x111.6,169.199999999999990,111.599999999999990,187.5632019,106.508392758692820
8199,a172.8x111.6,172.800000000000010,111.599999999999990,190.3004608,106.701288440471900
8200,a176.4x111.6,176.400000000000010,111.599999999999990,193.0630798,106.892720018858480
8201,a-180x115.2,-180.000000000000000,115.200000000000000,-192.8232269,112.013469286942840
8202,a-176.4x115.2,-176.400000000000010,115.200000000000000,-189.9533844,111.803812783238410
8203,a-172.8x115.2,-172.800000000000010,115.200000000000000,-187.1151733,111.580450720988780
8204,a-169.2x115.2,-169.199999999999990,115.200000000000000,-184.3139801,111.343384447276490
8205,a-165.6x115.2,-165.599999999999990,115.200000000000000,-181.5460968,111.095755815501380
8206,a-162x115.2,-162.000000000000000,115.200000000000000,-178.8110199,110.839077556517740
8207,a-158.4x115.2,-158.400000000000010,115.200000000000000,-176.1104126,110.574397891461270
8208,a-154.8x115.2,-154.800000000000010,115.200000000000000,-173.4496155,110.302814465293070
8209,a-151.2x115.2,-151.199999999999990,115.200000000000000,-170.8225708,110.027391400975720
8210,a-147.6x115.2,-147.599999999999990,115.200000000000000,-168.2289124,109.749709417140990
8211,a-144x115.2,-144.000000000000000,115.200000000000000,-165.6737518,109.472272986649780
8212,a-140.4x115.2,-140.400000000000010,115.200000000000000,-163.1572418,109.197900375419470
8213,a-136.8x115.2,-136.800000000000010,115.200000000000000,-160.6719208,108.928981824825310
8214,a-133.2x115.2,-133.199999999999990,115.200000000000000,-158.2168274,108.667928096999500
8215,a-129.6x115.2,-129.599999999999990,115.200000000000000,-155.7966766,108.419092636098130
8216,a-126x115.2,-126.000000000000000,115.200000000000000,-153.4069519,108.186057910649030
8217,a-122.4x115.2,-122.400000000000010,115.200000000000000,-151.0435486,107.971880941291940
8218,a-118.8x115.2,-118.800000000000000,115.200000000000000,-148.7082672,107.785259903903810
8219,a-115.2x115.2,-115.200000000000000,115.200000000000000,-146.3995514,107.631372408281320
8220,a-111.6x115.2,-111.599999999999990,115.200000000000000,-144.1081696,107.510963303916640
8221,a-108x115.2,-108.000000000000000,115.200000000000000,-141.8311005,107.427502196253220
8222,a-104.4x115.2,-104.400000000000010,115.200000000000000,-139.5702362,107.394293076017450
8223,a-100.8x115.2,-100.800000000000000,115.200000000000000,-137.3147736,107.408526546444420
8224,a-97.2x115.2,-97.200000000000003,115.200000000000000,-135.0596008,107.474428578762630
8225,a-93.6x115.2,-93.599999999999994,115.200000000000000,-132.7991638,107.606964919966570
8226,a-90x115.2,-90.000000000000000,115.200000000000000,-130.5251465,107.800347027238270
8227,a-86.4x115.2,-86.400000000000006,115.200000000000000,-128.2306824,108.050747485435290
8228,a-82.8x115.2,-82.799999999999997,115.200000000000000,-125.9090652,108.361662152702540
8229,a-79.2x115.2,-79.200000000000003,115.200000000000000,-123.5490494,108.741558589051180
8230,a-75.6x115.2,-75.599999999999994,115.200000000000000,-121.1443329,109.177991535828820
8231,a-72x115.2,-72.000000000000000,115.200000000000000,-118.6840439,109.672396587410050
8232,a-68.4x115.2,-68.400000000000006,115.200000000000000,-116.1523819,110.228621436986940
8233,a-64.8x115.2,-64.799999999999997,115.200000000000000,-113.5403214,110.842775787763230
8234,a-61.2x115.2,-61.200000000000003,115.200000000000000,-110.8420105,111.505189073294730
8235,a-57.6x115.2,-57.600000000000001,115.200000000000000,-108.0455933,112.214137451953890
8236,a-54x115.2,-54.000000000000000,115.200000000000000,-105.1383133,112.967051156818680
8237,a-50.4x115.2,-50.399999999999999,115.200000000000000,-102.1066589,113.757852708631280
8238,a-46.8x115.2,-46.799999999999997,115.200000000000000,-98.9091339,114.593493590095590
