index,cx,cy,dx,dy,newX,newY
a90x111.6,90,111.6,40.0617676,-2.94725383,130.0617676,108.6527462
a93.6x111.6,93.6,111.6,39.3024048,-3.566276485,132.9024048,108.0337235
a97.2x111.6,97.2,111.6,38.4691895,-4.118841485,135.6691895,107.4811585
a100.8x111.6,100.8,111.6,37.57117,-4.600670053,138.37117,106.9993299
a104.4x111.6,104.4,111.6,36.6238647,-5.017199002,141.0238647,106.582801
a108x111.6,108,111.6,35.6358032,-5.365318594,143.6358032,106.2346814
a111.6x111.6,111.6,111.6,34.6185211,-5.653687766,146.2185211,105.9463122
a115.2x111.6,115.2,111.6,33.5801971,-5.890140492,148.7801971,105.7098595
a118.8x111.6,118.8,111.6,32.5261108,-6.078187129,151.3261108,105.5218129
a122.4x111.6,122.4,111.6,31.4606567,-6.216117989,153.8606567,105.383882
a126x111.6,126,111.6,30.3894806,-6.304851274,156.3894806,105.2951487
a129.6x111.6,129.6,111.6,29.3171295,-6.355818091,158.9171295,105.2441819
a133.2x111.6,133.2,111.6,28.2466095,-6.371475167,161.4466095,105.2285248
a136.8x111.6,136.8,111.6,27.1825745,-6.350190779,163.9825745,105.2498092
a140.4x111.6,140.4,111.6,26.1291138,-6.295204126,166.5291138,105.3047959
a144x111.6,144,111.6,25.0874176,-6.21291204,169.0874176,105.387088
a147.6x111.6,147.6,111.6,24.0600037,-6.105230622,171.6600037,105.4947694
a151.2x111.6,151.2,111.6,23.0531891,-5.971093475,174.2531891,105.6289065
a154.8x111.6,154.8,111.6,22.0691101,-5.817427106,176.8691101,105.7825729
a158.4x111.6,158.4,111.6,21.1062561,-5.649642544,179.5062561,105.9503575
a162x111.6,162,111.6,20.165863,-5.470629226,182.165863,106.1293708
a165.6x111.6,165.6,111.6,19.2506165,-5.283304252,184.8506165,106.3166957
a169.2x111.6,169.2,111.6,18.3632019,-5.091607241,187.5632019,106.5083928
a172.8x111.6,172.8,111.6,17.5004608,-4.89871156,190.3004608,106.7012884
a176.4x111.6,176.4,111.6,16.6630798,-4.707279981,193.0630798,106.89272
a-180x115.2,-180,115.2,-12.8232269,-3.186530713,-192.8232269,112.0134693
a-176.4x115.2,-176.4,115.2,-13.5533844,-3.396187217,-189.9533844,111.8038128
a-172.8x115.2,-172.8,115.2,-14.3151733,-3.619549279,-187.1151733,111.5804507
a-169.2x115.2,-169.2,115.2,-15.1139801,-3.856615553,-184.3139801,111.3433844
a-165.6x115.2,-165.6,115.2,-15.9460968,-4.104244184,-181.5460968,111.0957558
a-162x115.2,-162,115.2,-16.8110199,-4.360922443,-178.8110199,110.8390776
a-158.4x115.2,-158.4,115.2,-17.7104126,-4.625602109,-176.1104126,110.5743979
a-154.8x115.2,-154.8,115.2,-18.6496155,-4.897185535,-173.4496155,110.3028145
a-151.2x115.2,-151.2,115.2,-19.6225708,-5.172608599,-170.8225708,110.0273914
a-147.6x115.2,-147.6,115.2,-20.6289124,-5.450290583,-168.2289124,109.7497094
a-144x115.2,-144,115.2,-21.6737518,-5.727727013,-165.6737518,109.472273
a-140.4x115.2,-140.4,115.2,-22.7572418,-6.002099625,-163.1572418,109.1979004
a-136.8x115.2,-136.8,115.2,-23.8719208,-6.271018175,-160.6719208,108.9289818
a-133.2x115.2,-133.2,115.2,-25.0168274,-6.532071903,-158.2168274,108.6679281
a-129.6x115.2,-129.6,115.2,-26.1966766,-6.780907364,-155.7966766,108.4190926
a-126x115.2,-126,115.2,-27.4069519,-7.013942089,-153.4069519,108.1860579
a-122.4x115.2,-122.4,115.2,-28.6435486,-7.228119059,-151.0435486,107.9718809
a-118.8x115.2,-118.8,115.2,-29.9082672,-7.414740096,-148.7082672,107.7852599
a-115.2x115.2,-115.2,115.2,-31.1995514,-7.568627592,-146.3995514,107.6313724
a-111.6x115.2,-111.6,115.2,-32.5081696,-7.689036696,-144.1081696,107.5109633
a-108x115.2,-108,115.2,-33.8311005,-7.772497804,-141.8311005,107.4275022
a-104.4x115.2,-104.4,115.2,-35.1702362,-7.805706924,-139.5702362,107.3942931
a-100.8x115.2,-100.8,115.2,-36.5147736,-7.791473454,-137.3147736,107.4085265
a-97.2x115.2,-97.2,115.2,-37.8596008,-7.725571421,-135.0596008,107.4744286
a-93.6x115.2,-93.6,115.2,-39.1991638,-7.59303508,-132.7991638,107.6069649
a-90x115.2,-90,115.2,-40.5251465,-7.399652973,-130.5251465,107.800347
a-86.4x115.2,-86.4,115.2,-41.8306824,-7.149252515,-128.2306824,108.0507475
a-82.8x115.2,-82.8,115.2,-43.1090652,-6.838337847,-125.9090652,108.3616622
a-79.2x115.2,-79.2,115.2,-44.3490494,-6.458441411,-123.5490494,108.7415586
a-75.6x115.2,-75.6,115.2,-45.5443329,-6.022008464,-121.1443329,109.1779915
a-72x115.2,-72,115.2,-46.6840439,-5.527603413,-118.6840439,109.6723966
a-68.4x115.2,-68.4,115.2,-47.7523819,-4.971378563,-116.1523819,110.2286214
a-64.8x115.2,-64.8,115.2,-48.7403214,-4.357224212,-113.5403214,110.8427758
a-61.2x115.2,-61.2,115.2,-49.6420105,-3.694810927,-110.8420105,111.5051891
a-57.6x115.2,-57.6,115.2,-50.4455933,-2.985862548,-108.0455933,112.2141375
a-54x115.2,-54,115.2,-51.1383133,-2.232948843,-105.1383133,112.9670512
a-50.4x115.2,-50.4,115.2,-51.7066589,-1.442147291,-102.1066589,113.7578527
a-46.8x115.2,-46.8,115.2,-52.1091339,-0.60650641,-98.9091339,114.5934936
a-43.2x115.2,-43.2,115.2,-52.3321808,0.264502474,-95.5321808,115.4645025
a-39.6x115.2,-39.6,115.2,-52.3551239,1.163779972,-91.9551239,116.36378
a-36x115.2,-36,115.2,-52.1458206,2.084857255,-88.1458206,117.2848573
a-32.4x115.2,-32.4,115.2,-51.6679169,3.019656159,-84.0679169,118.2196562
a-28.8x115.2,-28.8,115.2,-50.8805801,3.958232123,-79.6805801,119.1582321
a-25.2x115.2,-25.2,115.2,-49.7385071,4.888568164,-74.9385071,120.0885682
a-21.6x115.2,-21.6,115.2,-48.1637711,5.794136041,-69.7637711,120.994136
a-18x115.2,-18,115.2,-46.1403275,6.656290835,-64.1403275,121.8562908
a-14.4x115.2,-14.4,115.2,-43.6093498,7.462382969,-58.0093498,122.662383
a-10.8x115.2,-10.8,115.2,-40.4991753,8.19698982,-51.2991753,123.3969898
a-7.2x115.2,-7.2,115.2,-36.8154457,8.846633708,-44.0154457,124.0466337
a-3.6x115.2,-3.6,115.2,-32.5575584,9.401201596,-36.1575584,124.6012016
a0x115.2,0,115.2,-27.7356014,9.851813265,-27.7356014,125.0518133
a3.6x115.2,3.6,115.2,-22.3648029,10.1819649,-18.7648029,125.3819649
a7.2x115.2,7.2,115.2,-16.632847,10.40654541,-9.432847,125.6065454
a10.8x115.2,10.8,115.2,-10.6653619,10.52679853,0.1346381,125.7267985
a14.4x115.2,14.4,115.2,-4.5958818,10.53388459,9.8041182,125.7338846
a18x115.2,18,115.2,1.3938351,10.43970227,19.3938351,125.6397023
a21.6x115.2,21.6,115.2,7.1651215,10.25067869,28.7651215,125.4506787
a25.2x115.2,25.2,115.2,12.5887764,9.965755217,37.7887764,125.1657552
a28.8x115.2,28.8,115.2,17.5080292,9.581950434,46.3080292,124.7819504
a32.4x115.2,32.4,115.2,21.9305511,9.118402015,54.3305511,124.318402
a36x115.2,36,115.2,25.8326988,8.580594803,61.8326988,123.7805948
a39.6x115.2,39.6,115.2,29.2205414,7.974697693,68.8205414,123.1746977
a43.2x115.2,43.2,115.2,32.1141174,7.307860165,75.3141174,122.5078602
a46.8x115.2,46.8,115.2,34.5325195,6.590035454,81.3325195,121.7900355
a50.4x115.2,50.4,115.2,36.5006729,5.832627186,86.9006729,121.0326272
a54x115.2,54,115.2,38.0537643,5.048661878,92.0537643,120.2486619
a57.6x115.2,57.6,115.2,39.2514938,4.247629654,96.8514938,119.4476297
a61.2x115.2,61.2,115.2,40.1328323,3.440383256,101.3328323,118.6403833
a64.8x115.2,64.8,115.2,40.7343094,2.636862899,105.5343094,117.8368629
a68.4x115.2,68.4,115.2,41.0888306,1.846050317,109.4888306,117.0460503
a72x115.2,72,115.2,41.2263947,1.076156425,113.2263947,116.2761564
a75.6x115.2,75.6,115.2,41.1666016,0.336955737,116.7666016,115.5369557
a79.2x115.2,79.2,115.2,40.9376343,-0.365249191,120.1376343,114.8347508
a82.8x115.2,82.8,115.2,40.5673553,-1.02721662,123.3673553,114.1727834
a86.4x115.2,86.4,115.2,40.0781952,-1.64852576,126.4781952,113.5514742
a90x115.2,90,115.2,39.475647,-2.217330186,129.475647,112.9826698
a93.6x115.2,93.6,115.2,38.7804321,-2.731940355,132.3804321,112.4680596
a97.2x115.2,97.2,115.2,38.0101135,-3.194364281,135.2101135,112.0056357
a100.8x115.2,100.8,115.2,37.1729919,-3.600544898,137.9729919,111.5994551
a104.4x115.2,104.4,115.2,36.2840057,-3.954318588,140.6840057,111.2456814
a108x115.2,108,115.2,35.3492889,-4.251017859,143.3492889,110.9489821
a111.6x115.2,111.6,115.2,34.3825745,-4.500391837,145.9825745,110.6996082
a115.2x115.2,115.2,115.2,33.3913086,-4.706756099,148.5913086,110.4932439
a118.8x115.2,118.8,115.2,32.3808319,-4.872665335,151.1808319,110.3273347
a122.4x115.2,122.4,115.2,31.3552643,-4.995992563,153.7552643,110.2040074
a126x115.2,126,115.2,30.3206177,-5.078553702,156.3206177,110.1214463
a129.6x115.2,129.6,115.2,29.2820648,-5.129351584,158.8820648,110.0706484
a133.2x115.2,133.2,115.2,28.2428253,-5.150599161,161.4428253,110.0494008
a136.8x115.2,136.8,115.2,27.2072021,-5.141122214,164.0072021,110.0588778
a140.4x115.2,140.4,115.2,26.1791473,-5.103864729,166.5791473,110.0961353
a144x115.2,144,115.2,25.1603088,-5.04406849,169.1603088,110.1559315
a147.6x115.2,147.6,115.2,24.1530823,-4.963409134,171.7530823,110.2365909
a151.2x115.2,151.2,115.2,23.162915,-4.861187942,174.362915,110.3388121
a154.8x115.2,154.8,115.2,22.1923096,-4.742678864,176.9923096,110.4573211
a158.4x115.2,158.4,115.2,21.2401062,-4.612350894,179.6401062,110.5876491
a162x115.2,162,115.2,20.3075867,-4.472489443,182.3075867,110.7275106
a165.6x115.2,165.6,115.2,19.3971161,-4.325354767,184.9971161,110.8746452
a169.2x115.2,169.2,115.2,18.5118073,-4.173939432,187.7118073,111.0260606
a172.8x115.2,172.8,115.2,17.6489746,-4.020943101,190.4489746,111.1790569
a176.4x115.2,176.4,115.2,16.8094879,-3.868478725,193.2094879,111.3315213
a-180x118.8,-180,118.8,-12.9766083,-2.507304171,-192.9766083,116.2926958
a-176.4x118.8,-176.4,118.8,-13.7166229,-2.670305678,-190.1166229,116.1296943
a-172.8x118.8,-172.8,118.8,-14.4883301,-2.843738353,-187.2883301,115.9562616
a-169.2x118.8,-169.2,118.8,-15.2957275,-3.027259666,-184.4957275,115.7727403
a-165.6x118.8,-165.6,118.8,-16.1354584,-3.218714206,-181.7354584,115.5812858
a-162x118.8,-162,118.8,-17.0069427,-3.416972931,-179.0069427,115.3830271
a-158.4x118.8,-158.4,118.8,-17.9123779,-3.621333604,-176.3123779,115.1786664
a-154.8x118.8,-154.8,118.8,-18.8553802,-3.830699895,-173.6553802,114.9693001
a-151.2x118.8,-151.2,118.8,-19.8306854,-4.042833525,-171.0306854,114.7571665
a-147.6x118.8,-147.6,118.8,-20.8378662,-4.25643288,-168.4378662,114.5435671
a-144x118.8,-144,118.8,-21.8824005,-4.469402002,-165.8824005,114.330598
a-140.4x118.8,-140.4,118.8,-22.9626862,-4.679481691,-163.3626862,114.1205183
a-136.8x118.8,-136.8,118.8,-24.0721924,-4.884803124,-160.8721924,113.9151969
a-133.2x118.8,-133.2,118.8,-25.20979,-5.08344369,-158.40979,113.7165563
a-129.6x118.8,-129.6,118.8,-26.3800873,-5.271682026,-155.9800873,113.528318
a-126x118.8,-126,118.8,-27.5773468,-5.446981591,-153.5773468,113.3530184
a-122.4x118.8,-122.4,118.8,-28.7980743,-5.606941969,-151.1980743,113.193058
a-118.8x118.8,-118.8,118.8,-30.0436127,-5.744641151,-148.8436127,113.0553588
a-115.2x118.8,-115.2,118.8,-31.3114136,-5.856317433,-146.5114136,112.9436826
a-111.6x118.8,-111.6,118.8,-32.5932983,-5.941494609,-144.1932983,112.8585054
a-108x118.8,-108,118.8,-33.8863068,-5.997572331,-141.8863068,112.8024277
a-104.4x118.8,-104.4,118.8,-35.1909729,-6.014439352,-139.5909729,112.7855606
a-100.8x118.8,-100.8,118.8,-36.4980042,-5.994403868,-137.2980042,112.8055961
a-97.2x118.8,-97.2,118.8,-37.8025177,-5.934301381,-135.0025177,112.8656986
a-93.6x118.8,-93.6,118.8,-39.098349,-5.823481292,-132.698349,112.9765187
a-90x118.8,-90,118.8,-40.3785706,-5.665080843,-130.3785706,113.1349192
a-86.4x118.8,-86.4,118.8,-41.6368958,-5.462733264,-128.0368958,113.3372667
a-82.8x118.8,-82.8,118.8,-42.8675491,-5.215597498,-125.6675491,113.5844025
a-79.2x118.8,-79.2,118.8,-44.058606,-4.91410476,-123.258606,113.8858952
a-75.6x118.8,-75.6,118.8,-45.205069,-4.569106459,-120.805069,114.2308935
a-72x118.8,-72,118.8,-46.2960281,-4.179261934,-118.2960281,114.6207381
a-68.4x118.8,-68.4,118.8,-47.3193451,-3.744131194,-115.7193451,115.0558688
a-64.8x118.8,-64.8,118.8,-48.2603943,-3.2615119,-113.0603943,115.5384881
a-61.2x118.8,-61.2,118.8,-49.1153992,-2.741523011,-110.3153992,116.058477
a-57.6x118.8,-57.6,118.8,-49.8731293,-2.185756933,-107.4731293,116.6142431
a-54x118.8,-54,118.8,-50.520134,-1.595812721,-104.520134,117.2041873
a-50.4x118.8,-50.4,118.8,-51.0404526,-0.97359949,-101.4404526,117.8264005
a-46.8x118.8,-46.8,118.8,-51.3976013,-0.31988495,-98.1976013,118.480115
a-43.2x118.8,-43.2,118.8,-51.57742,0.358049978,-94.77742,119.15805
a-39.6x118.8,-39.6,118.8,-51.5600952,1.055326036,-91.1600952,119.855326
a-36x118.8,-36,118.8,-51.3162003,1.766553634,-87.3162003,120.5665536
a-32.4x118.8,-32.4,118.8,-50.810907,2.485274287,-83.210907,121.2852743
a-28.8x118.8,-28.8,118.8,-50.0061829,3.203893482,-78.8061829,122.0038935
a-25.2x118.8,-25.2,118.8,-48.8594177,3.913689122,-74.0594177,122.7136891
a-21.6x118.8,-21.6,118.8,-47.296759,4.603196692,-68.896759,123.4031967
a-18x118.8,-18,118.8,-45.2931938,5.260986842,-63.2931938,124.0609868
a-14.4x118.8,-14.4,118.8,-42.7700668,5.874651114,-57.1700668,124.6746511
a-10.8x118.8,-10.8,118.8,-39.7196419,6.432787255,-50.5196419,125.2327873
a-7.2x118.8,-7.2,118.8,-36.1220749,6.926312607,-43.3220749,125.7263126
a-3.6x118.8,-3.6,118.8,-31.9771713,7.348641129,-35.5771713,126.1486411
a0x118.8,0,118.8,-27.2841721,7.691899619,-27.2841721,126.4918996
a3.6x118.8,3.6,118.8,-22.0768028,7.944720904,-18.4768028,126.7447209
a7.2x118.8,7.2,118.8,-16.5201418,8.117401484,-9.3201418,126.9174015
a10.8x118.8,10.8,118.8,-10.7322648,8.210937787,0.0677352,127.0109378
a14.4x118.8,14.4,118.8,-4.8397564,8.218966937,9.5602436,127.0189669
a18x118.8,18,118.8,0.9874668,8.148188008,18.9874668,126.948188
a21.6x118.8,21.6,118.8,6.6144375,8.004632711,28.2144375,126.8046327
a25.2x118.8,25.2,118.8,11.9236115,7.791689446,37.1236115,126.5916894
a28.8x118.8,28.8,118.8,16.7612144,7.503769843,45.5612144,126.3037698
a32.4x118.8,32.4,118.8,21.1208092,7.151486973,53.5208092,125.951487
a36x118.8,36,118.8,24.982975,6.740917372,60.982975,125.5409174
a39.6x118.8,39.6,118.8,28.3439163,6.277616844,67.9439163,125.0776168
a43.2x118.8,43.2,118.8,31.2175186,5.767945953,74.4175186,124.567946
a46.8x118.8,46.8,118.8,33.6287949,5.218919735,80.4287949,124.0189197
a50.4x118.8,50.4,118.8,35.6013962,4.638822557,86.0013962,123.4388226
a54x118.8,54,118.8,37.1682663,4.037212928,91.1682663,122.8372129
a57.6x118.8,57.6,118.8,38.3876709,3.421554259,95.9876709,122.2215543
a61.2x118.8,61.2,118.8,39.2968338,2.799681307,100.4968338,121.5996813
a64.8x118.8,64.8,118.8,39.9314072,2.179136259,104.7314072,120.9791363
a68.4x118.8,68.4,118.8,40.3236862,1.566845694,108.7236862,120.3668457
a72x118.8,72,118.8,40.5033112,0.969166301,112.5033112,119.7691663
a75.6x118.8,75.6,118.8,40.4889969,0.393731957,116.0889969,119.193732
a79.2x118.8,79.2,118.8,40.3140915,-0.158058362,119.5140915,118.6419416
a82.8x118.8,82.8,118.8,39.9984009,-0.679875879,122.7984009,118.1201241
a86.4x118.8,86.4,118.8,39.5593735,-1.168098465,125.9593735,117.6319015
a90x118.8,90,118.8,39.0026703,-1.613368365,129.0026703,117.1866316
a93.6x118.8,93.6,118.8,38.3574432,-2.019684297,131.9574432,116.7803157
a97.2x118.8,97.2,118.8,37.6363342,-2.386406462,134.8363342,116.4135935
a100.8x118.8,100.8,118.8,36.8469727,-2.710303883,137.6469727,116.0896961
a104.4x118.8,104.4,118.8,36.0039459,-2.994026079,140.4039459,115.8059739
a108x118.8,108,118.8,35.1114655,-3.23254807,143.1114655,115.5674519
a111.6x118.8,111.6,118.8,34.1853394,-3.435121708,145.7853394,115.3648783
a115.2x118.8,115.2,118.8,33.2319763,-3.603830159,148.4319763,115.1961698
a118.8x118.8,118.8,118.8,32.2567627,-3.740554345,151.0567627,115.0594457
a122.4x118.8,122.4,118.8,31.2635132,-3.843183853,153.6635132,114.9568161
a126x118.8,126,118.8,30.2585144,-3.913830272,156.2585144,114.8861697
a129.6x118.8,129.6,118.8,29.2473511,-3.95921632,158.8473511,114.8407837
a133.2x118.8,133.2,118.8,28.2333954,-3.981125731,161.4333954,114.8188743
a136.8x118.8,136.8,118.8,27.2206604,-3.978697751,164.0206604,114.8213022
a140.4x118.8,140.4,118.8,26.2130371,-3.954445545,166.6130371,114.8455545
a144x118.8,144,118.8,25.2125244,-3.912482178,169.2125244,114.8875178
a147.6x118.8,147.6,118.8,24.2215027,-3.854147815,171.8215027,114.9458522
a151.2x118.8,151.2,118.8,23.2447632,-3.778934388,174.4447632,115.0210656
a154.8x118.8,154.8,118.8,22.2851288,-3.690801112,177.0851288,115.1091989
a158.4x118.8,158.4,118.8,21.341684,-3.593304607,179.741684,115.2066954
a162x118.8,162,118.8,20.4157715,-3.488176096,182.4157715,115.3118239
a165.6x118.8,165.6,118.8,19.5095734,-3.37710026,185.1095734,115.4228997
a169.2x118.8,169.2,118.8,18.6264313,-3.262250596,187.8264313,115.5377494
a172.8x118.8,172.8,118.8,17.7639954,-3.14581115,190.5639954,115.6541889
a176.4x118.8,176.4,118.8,16.9233337,-3.029371241,193.3233337,115.7706288
a-180x122.4,-180,122.4,-13.091095,-1.819110837,-193.091095,120.5808892
a-176.4x122.4,-176.4,122.4,-13.8382507,-1.936357955,-190.2382507,120.463642
a-172.8x122.4,-172.8,122.4,-14.6171143,-2.061033264,-187.4171143,120.3389667
a-169.2x122.4,-169.2,122.4,-15.4306915,-2.192714085,-184.6306915,120.2072859
a-165.6x122.4,-165.6,122.4,-16.275885,-2.329939442,-181.875885,120.0700606
a-162x122.4,-162,122.4,-17.1520538,-2.47189852,-179.1520538,119.9281015
a-158.4x122.4,-158.4,122.4,-18.0617615,-2.618126852,-176.4617615,119.7818731
a-154.8x122.4,-154.8,122.4,-19.0074493,-2.767722641,-173.8074493,119.6322774
a-151.2x122.4,-151.2,122.4,-19.9843109,-2.919173643,-171.1843109,119.4808264
a-147.6x122.4,-147.6,122.4,-20.9919189,-3.071546857,-168.5919189,119.3284531
a-144x122.4,-144,122.4,-22.0359344,-3.22326309,-166.0359344,119.1767369
a-140.4x122.4,-140.4,122.4,-23.1135193,-3.372640874,-163.5135193,119.0273591
a-136.8x122.4,-136.8,122.4,-24.2188141,-3.518327845,-161.0188141,118.8816722
a-133.2x122.4,-133.2,122.4,-25.3505981,-3.658918265,-158.5505981,118.7410817
a-129.6x122.4,-129.6,122.4,-26.5132507,-3.791562569,-156.1132507,118.6084374
a-126x122.4,-126,122.4,-27.7003479,-3.914589311,-153.7003479,118.4854107
a-122.4x122.4,-122.4,122.4,-28.9087921,-4.026238997,-151.3087921,118.373761
a-118.8x122.4,-118.8,122.4,-30.1395294,-4.12142653,-148.9395294,118.2785735
a-115.2x122.4,-115.2,122.4,-31.3894165,-4.197600916,-146.5894165,118.2023991
a-111.6x122.4,-111.6,122.4,-32.6510071,-4.254501047,-144.2510071,118.145499
a-108x122.4,-108,122.4,-33.921402,-4.290273471,-141.921402,118.1097265
a-104.4x122.4,-104.4,122.4,-35.2002045,-4.297729263,-139.6002045,118.1022707
a-100.8x122.4,-100.8,122.4,-36.4791595,-4.278522866,-137.2791595,118.1214771
a-97.2x122.4,-97.2,122.4,-37.7535522,-4.230525199,-134.9535522,118.1694748
a-93.6x122.4,-93.6,122.4,-39.0168976,-4.146704144,-132.6168976,118.2532959
a-90x122.4,-90,122.4,-40.2630768,-4.02861306,-130.2630768,118.3713869
a-86.4x122.4,-86.4,122.4,-41.4863449,-3.879146483,-127.8863449,118.5208535
a-82.8x122.4,-82.8,122.4,-42.6814606,-3.698186401,-125.4814606,118.7018136
a-79.2x122.4,-79.2,122.4,-43.836377,-3.478405897,-123.036377,118.9215941
a-75.6x122.4,-75.6,122.4,-44.9465927,-3.227004186,-120.5465927,119.1729958
a-72x122.4,-72,122.4,-46.0011978,-2.943462827,-118.0011978,119.4565372
a-68.4x122.4,-68.4,122.4,-46.9898239,-2.628333985,-115.3898239,119.771666
a-64.8x122.4,-64.8,122.4,-47.8971512,-2.279230914,-112.6971512,120.1207691
a-61.2x122.4,-61.2,122.4,-48.7179306,-1.902711922,-109.9179306,120.4972881
a-57.6x122.4,-57.6,122.4,-49.4418396,-1.500638227,-107.0418396,120.8993618
a-54x122.4,-54,122.4,-50.0555878,-1.074340869,-104.0555878,121.3256591
a-50.4x122.4,-50.4,122.4,-50.5432831,-0.625472328,-100.9432831,121.7745277
a-46.8x122.4,-46.8,122.4,-50.8727142,-0.154293467,-97.6727142,122.2457065
a-43.2x122.4,-43.2,122.4,-51.0141876,0.336497606,-94.2141876,122.7364976
a-39.6x122.4,-39.6,122.4,-50.959494,0.840123577,-90.559494,123.2401236
a-36x122.4,-36,122.4,-50.6878128,1.350042926,-86.6878128,123.7500429
a-32.4x122.4,-32.4,122.4,-50.1618286,1.863320868,-82.5618286,124.2633209
a-28.8x122.4,-28.8,122.4,-49.3428528,2.374949067,-78.1428528,124.7749491
a-25.2x122.4,-25.2,122.4,-48.1903427,2.878831947,-73.3903427,125.2788319
a-21.6x122.4,-21.6,122.4,-46.6343674,3.367113677,-68.2343674,125.7671137
a-18x122.4,-18,122.4,-44.6343117,3.831927295,-62.6343117,126.2319273
a-14.4x122.4,-14.4,122.4,-42.1459862,4.265168762,-56.5459862,126.6651688
a-10.8x122.4,-10.8,122.4,-39.1486542,4.659478352,-49.9486542,127.0594784
a-7.2x122.4,-7.2,122.4,-35.6214569,5.008537776,-42.8214569,127.4085378
a-3.6x122.4,-3.6,122.4,-31.5632385,5.307406679,-35.1632385,127.7074067
a0x122.4,0,122.4,-26.9661369,5.549792857,-26.9661369,127.9497929
a3.6x122.4,3.6,122.4,-21.8762547,5.729461023,-18.2762547,128.129461
a7.2x122.4,7.2,122.4,-16.443351,5.85275723,-9.243351,128.2527572
a10.8x122.4,10.8,122.4,-10.7812167,5.920065509,0.0187833,128.3200655
a14.4x122.4,14.4,122.4,-5.0129875,5.927388399,9.3870125,128.3273884
a18x122.4,18,122.4,0.6985626,5.878498667,18.6985626,128.2784987
a21.6x122.4,21.6,122.4,6.2210011,5.777637562,27.8210011,128.1776376
a25.2x122.4,25.2,122.4,11.4396103,5.626940665,36.6396103,128.0269407
a28.8x122.4,28.8,122.4,16.215316,5.424551557,45.015316,127.8245516
a32.4x122.4,32.4,122.4,20.519426,5.175454659,52.919426,127.5754547
a36x122.4,36,122.4,24.3408546,4.884917961,60.3408546,127.284918
a39.6x122.4,39.6,122.4,27.674292,4.556797268,67.274292,126.9567973
a43.2x122.4,43.2,122.4,30.5324829,4.195514796,73.7324829,126.5955148
a46.8x122.4,46.8,122.4,32.9387619,3.805997628,79.7387619,126.2059976
a50.4x122.4,50.4,122.4,34.9150253,3.393904045,85.3150253,125.793904
a54x122.4,54,122.4,36.4927597,2.96566517,90.4927597,125.3656652
a57.6x122.4,57.6,122.4,37.7289413,2.526603382,95.3289413,124.9266034
a61.2x122.4,61.2,122.4,38.6598404,2.082246597,99.8598404,124.4822466
a64.8x122.4,64.8,122.4,39.3251907,1.636698664,104.1251907,124.0366987
a68.4x122.4,68.4,122.4,39.7536942,1.195466401,108.1536942,123.5954664
a72x122.4,72,122.4,39.9710846,0.763841941,111.9710846,123.1638419
a75.6x122.4,75.6,122.4,39.9951385,0.347412693,115.5951385,122.7474127
a79.2x122.4,79.2,122.4,39.8527115,-0.050089485,119.0527115,122.3499105
a82.8x122.4,82.8,122.4,39.570903,-0.426644603,122.370903,121.9733554
a86.4x122.4,86.4,122.4,39.1644302,-0.778729571,125.5644302,121.6212704
a90x122.4,90,122.4,38.6442719,-1.10156899,128.6442719,121.298431
a93.6x122.4,93.6,122.4,38.0358032,-1.39711634,131.6358032,121.0028837
a97.2x122.4,97.2,122.4,37.3512848,-1.664720868,134.5512848,120.7352791
a100.8x122.4,100.8,122.4,36.5975067,-1.901910662,137.3975067,120.4980893
a104.4x122.4,104.4,122.4,35.7880341,-2.109998576,140.1880341,120.2900014
a108x122.4,108,122.4,34.927597,-2.285950093,142.927597,120.1140499
a111.6x122.4,111.6,122.4,34.0320343,-2.436198304,145.6320343,119.9638017
a115.2x122.4,115.2,122.4,33.107373,-2.561929164,148.307373,119.8380708
a118.8x122.4,118.8,122.4,32.1589386,-2.664399316,150.9589386,119.7356007
a122.4x122.4,122.4,122.4,31.1901642,-2.741822324,153.5901642,119.6581777
a126x122.4,126,122.4,30.2077179,-2.796114929,156.2077179,119.6038851
a129.6x122.4,129.6,122.4,29.2173828,-2.831944334,158.8173828,119.5680557
a133.2x122.4,133.2,122.4,28.2226227,-2.850645425,161.4226227,119.5493546
a136.8x122.4,136.8,122.4,27.2272217,-2.851610717,164.0272217,119.5483893
a140.4x122.4,140.4,122.4,26.2350403,-2.836747007,166.6350403,119.563253
a144x122.4,144,122.4,25.2483826,-2.809006215,169.2483826,119.5909938
a147.6x122.4,147.6,122.4,24.2695984,-2.769388528,171.8695984,119.6306115
a151.2x122.4,151.2,122.4,23.303067,-2.717591085,174.503067,119.6824089
a154.8x122.4,154.8,122.4,22.3517792,-2.656346825,177.1517792,119.7436532
a158.4x122.4,158.4,122.4,21.4150787,-2.588246255,179.8150787,119.8117537
a162x122.4,162,122.4,20.4943237,-2.514522188,182.4943237,119.8854778
a165.6x122.4,165.6,122.4,19.5915894,-2.436366235,185.1915894,119.9636338
a169.2x122.4,169.2,122.4,18.7103241,-2.355256805,187.9103241,120.0447432
a172.8x122.4,172.8,122.4,17.848468,-2.272814136,190.648468,120.1271859
a176.4x122.4,176.4,122.4,17.0072113,-2.190166968,193.4072113,120.209833
a-180x126,-180,126,-13.1687469,-1.124996887,-193.1687469,124.8750031
a-176.4x126,-176.4,126,-13.9206635,-1.197087279,-190.3206635,124.8029127
a-172.8x126,-172.8,126,-14.7042725,-1.273702045,-187.5042725,124.726298
