OBJECTID,index,cx,cy,x,y,dx,dy
8186,a126x111.6,137.6395422,109.0922049,126,111.6,11.63954221,-2.507795089
8187,a129.6x111.6,140.8076457,109.0541861,129.6,111.6,11.20764573,-2.545813867
8188,a133.2x111.6,143.9739231,109.0307031,133.2,111.6,10.77392309,-2.56929694
8189,a136.8x111.6,147.139991,109.0209643,136.8,111.6,10.33999096,-2.579035709
8190,a140.4x111.6,150.3074469,109.0242334,140.4,111.6,9.907446945,-2.57576656
8191,a144x111.6,153.477926,109.0397819,144,111.6,9.477925962,-2.560218105
8192,a147.6x111.6,156.6532068,109.0670899,147.6,111.6,9.053206824,-2.532910072
8193,a151.2x111.6,159.8362795,109.1067961,151.2,111.6,8.636279536,-2.49320386
8194,a154.8x111.6,163.0278432,109.1555865,154.8,111.6,8.227843239,-2.444413525
8195,a158.4x111.6,166.2290159,109.2121938,158.4,111.6,7.829015915,-2.387806183
8196,a162x111.6,169.4409415,109.2752894,162,111.6,7.440941494,-2.324710636
8197,a165.6x111.6,172.6644911,109.3434958,165.6,111.6,7.064491128,-2.256504241
8198,a169.2x111.6,175.9001735,109.4154166,169.2,111.6,6.70017353,-2.184583396
8199,a172.8x111.6,179.149182,109.489739,172.8,111.6,6.349181994,-2.110260952
8200,a176.4x111.6,182.412734,109.5648725,176.4,111.6,6.012733985,-2.035127516
8201,a-180x115.2,-184.1741027,113.6802163,-180,115.2,-4.174102735,-1.519783719
8202,a-176.4x115.2,-180.8782567,113.5758234,-176.4,115.2,-4.478256674,-1.624176603
8203,a-172.8x115.2,-177.6016714,113.465832,-172.8,115.2,-4.801671397,-1.734168024
8204,a-169.2x115.2,-174.3483753,113.3500905,-169.2,115.2,-5.148375345,-1.849909506
8205,a-165.6x115.2,-171.1173305,113.229932,-165.6,115.2,-5.517330534,-1.970067967
8206,a-162x115.2,-167.9078523,113.1063874,-162,115.2,-5.907852265,-2.093612627
8207,a-158.4x115.2,-164.720268,112.9802488,-158.4,115.2,-6.320267974,-2.219751168
8208,a-154.8x115.2,-161.5547715,112.8523469,-154.8,115.2,-6.754771503,-2.34765312
8209,a-151.2x115.2,-158.4114423,112.7235508,-151.2,115.2,-7.211442301,-2.476449216
8210,a-147.6x115.2,-155.2902743,112.5947758,-147.6,115.2,-7.690274257,-2.605224248
8211,a-144x115.2,-152.195168,112.4675501,-144,115.2,-8.195167985,-2.732449885
8212,a-140.4x115.2,-149.122006,112.3432121,-140.4,115.2,-8.722005952,-2.856787894
8213,a-136.8x115.2,-146.0698516,112.2231707,-136.8,115.2,-9.269851571,-2.976829271
8214,a-133.2x115.2,-143.0379717,112.1090599,-133.2,115.2,-9.837971718,-3.09094012
8215,a-129.6x115.2,-140.0254693,112.0027124,-129.6,115.2,-10.42546926,-3.197287572
8216,a-126x115.2,-137.0312498,111.9061548,-126,115.2,-11.03124975,-3.2938452
8217,a-122.4x115.2,-134.054181,111.8218817,-122.4,115.2,-11.65418097,-3.378118294
8218,a-118.8x115.2,-131.0943207,111.7555513,-118.8,115.2,-12.29432067,-3.444448735
8219,a-115.2x115.2,-128.1461582,111.7073393,-115.2,115.2,-12.94615817,-3.492660748
8220,a-111.6x115.2,-125.2067098,111.6796363,-111.6,115.2,-13.60670982,-3.520363734
8221,a-108x115.2,-122.2727129,111.6747386,-108,115.2,-14.27271286,-3.525261443
8222,a-104.4x115.2,-119.3406402,111.694764,-104.4,115.2,-14.9406402,-3.505236018
8223,a-100.8x115.2,-116.4066497,111.7415735,-100.8,115.2,-15.60664969,-3.4584265
8224,a-97.2x115.2,-113.4656983,111.818376,-97.2,115.2,-16.26569835,-3.381623968
8225,a-93.6x115.2,-110.5104107,111.9292149,-93.6,115.2,-16.91041074,-3.270785089
8226,a-90x115.2,-107.5365697,112.0700983,-90,115.2,-17.53656972,-3.129901723
8227,a-86.4x115.2,-104.5390263,112.2407724,-86.4,115.2,-18.13902633,-2.959227643
8228,a-82.8x115.2,-101.5124966,112.4405825,-82.8,115.2,-18.71249658,-2.759417475
8229,a-79.2x115.2,-98.45163518,112.6684889,-79.2,115.2,-19.25163518,-2.531511089
8230,a-75.6x115.2,-95.35122242,112.9231219,-75.6,115.2,-19.75122242,-2.276878121
8231,a-72x115.2,-92.20200125,113.2051699,-72,115.2,-20.20200125,-1.994830149
8232,a-68.4x115.2,-88.99490888,113.5132638,-68.4,115.2,-20.59490888,-1.686736165
8233,a-64.8x115.2,-85.73053475,113.8436774,-64.8,115.2,-20.93053475,-1.356322586
8234,a-61.2x115.2,-82.4037036,114.1952759,-61.2,115.2,-21.2037036,-1.004724132
8235,a-57.6x115.2,-79.00805457,114.5672764,-57.6,115.2,-21.40805457,-0.632723619
8236,a-54x115.2,-75.53639838,114.9591032,-54,115.2,-21.53639838,-0.240896762
8237,a-50.4x115.2,-71.98119826,115.370084,-50.4,115.2,-21.58119826,0.170084044
8238,a-46.8x115.2,-68.32035495,115.801221,-46.8,115.2,-21.52035495,0.601220956
8239,a-43.2x115.2,-64.54529059,116.2486693,-43.2,115.2,-21.34529059,1.048669266
8240,a-39.6x115.2,-60.65187652,116.7075091,-39.6,115.2,-21.05187652,1.507509121
8241,a-36x115.2,-56.62896102,117.1729844,-36,115.2,-20.62896102,1.972984358
8242,a-32.4x115.2,-52.466087,117.6392362,-32.4,115.2,-20.066087,2.439236184
8243,a-28.8x115.2,-48.15416505,118.0993701,-28.8,115.2,-19.35416505,2.899370131
8244,a-25.2x115.2,-43.68618934,118.5455467,-25.2,115.2,-18.48618934,3.345546749
8245,a-21.6x115.2,-39.0318479,118.9630865,-21.6,115.2,-17.4318479,3.763086512
8246,a-18x115.2,-34.21445996,119.3457418,-18,115.2,-16.21445996,4.145741838
8247,a-14.4x115.2,-29.24811548,119.6883767,-14.4,115.2,-14.84811548,4.488376744
8248,a-10.8x115.2,-24.14441308,119.9859642,-10.8,115.2,-13.34441308,4.785964187
8249,a-7.2x115.2,-18.91896824,120.2342134,-7.2,115.2,-11.71896824,5.034213447
8250,a-3.6x115.2,-13.59098501,120.4299772,-3.6,115.2,-9.990985008,5.229977236
8251,a0x115.2,-8.182150881,120.5722033,0,115.2,-8.182150881,5.372203263
8252,a3.6x115.2,-2.712255954,120.6506937,3.6,115.2,-6.312255954,5.450693725
8253,a7.2x115.2,2.776618465,120.6775435,7.2,115.2,-4.423381535,5.477543472
8254,a10.8x115.2,8.258651245,120.6530407,10.8,115.2,-2.541348755,5.453040672
8255,a14.4x115.2,13.71031997,120.580312,14.4,115.2,-0.68968003,5.380312035
8256,a18x115.2,19.11063449,120.4629683,18,115.2,1.110634493,5.262968294
8257,a21.6x115.2,24.44114443,120.3040961,21.6,115.2,2.841144434,5.104096116
8258,a25.2x115.2,29.68175435,120.1056892,25.2,115.2,4.481754346,4.905689166
8259,a28.8x115.2,34.80152113,119.8688375,28.8,115.2,6.001521126,4.668837469
8260,a32.4x115.2,39.80844986,119.6036528,32.4,115.2,7.408449864,4.403652789
8261,a36x115.2,44.69706032,119.3141303,36,115.2,8.697060317,4.11413034
8262,a39.6x115.2,49.46445326,119.0040751,39.6,115.2,9.86445326,3.804075059
8263,a43.2x115.2,54.10995691,118.6772481,43.2,115.2,10.90995691,3.477248064
8264,a46.8x115.2,58.63462555,118.3374338,46.8,115.2,11.83462555,3.137433792
8265,a50.4x115.2,63.03192333,117.9878749,50.4,115.2,12.63192333,2.787874942
8266,a54x115.2,67.30071961,117.6335431,54,115.2,13.30071961,2.433543122
8267,a57.6x115.2,71.46162657,117.2786996,57.6,115.2,13.86162657,2.078699645
8268,a61.2x115.2,75.52012339,116.9261486,61.2,115.2,14.32012339,1.726148623
8269,a64.8x115.2,79.48196074,116.5784463,64.8,115.2,14.68196074,1.378446307
8270,a68.4x115.2,83.35294831,116.2379454,68.4,115.2,14.95294831,1.037945447
8271,a72x115.2,87.13881559,115.9068393,72,115.2,15.13881559,0.706839297
8272,a75.6x115.2,90.83727128,115.5888188,75.6,115.2,15.23727128,0.388818814
8273,a79.2x115.2,94.45779379,115.2863804,79.2,115.2,15.25779379,0.086380396
8274,a82.8x115.2,98.01331854,115.0002609,82.8,115.2,15.21331854,-0.199739056
8275,a86.4x115.2,101.5096814,114.7321719,86.4,115.2,15.10968139,-0.46782806
8276,a90x115.2,104.9525218,114.4836183,90,115.2,14.95252181,-0.71638168
8277,a93.6x115.2,108.3474004,114.2558389,93.6,115.2,14.74740037,-0.94416115
8278,a97.2x115.2,111.7000396,114.0497469,97.2,115.2,14.50003956,-1.150253084
8279,a100.8x115.2,115.0117095,113.8691457,100.8,115.2,14.21170948,-1.330854291
8280,a104.4x115.2,118.2924627,113.7116581,104.4,115.2,13.89246269,-1.488341943
8281,a108x115.2,121.5489023,113.575284,108,115.2,13.54890228,-1.624715978
8282,a111.6x115.2,124.7851721,113.458896,111.6,115.2,13.18517212,-1.74110402
8283,a115.2x115.2,128.0049817,113.3611961,115.2,115.2,12.80498167,-1.838803922
8284,a118.8x115.2,131.2115412,113.2808261,118.8,115.2,12.4115412,-1.91917386
8285,a122.4x115.2,134.4074811,113.2164296,122.4,115.2,12.00748108,-1.983570421
8286,a126x115.2,137.5947279,113.1692226,126,115.2,11.59472791,-2.03077741
8287,a129.6x115.2,140.7769287,113.1354181,129.6,115.2,11.17692867,-2.064581872
8288,a133.2x115.2,143.9562768,113.1138677,133.2,115.2,10.7562768,-2.086132295
8289,a136.8x115.2,147.1344914,113.1038267,136.8,115.2,10.33449137,-2.096173279
8290,a140.4x115.2,150.3132294,113.1046087,140.4,115.2,9.913229405,-2.095391256
8291,a144x115.2,153.4941696,113.1155392,144,115.2,9.494169595,-2.084460809
8292,a147.6x115.2,156.6790378,113.1360918,147.6,115.2,9.079037837,-2.063908187
8293,a151.2x115.2,159.8705409,113.1666618,151.2,115.2,8.670540877,-2.033338181
8294,a154.8x115.2,163.069469,113.20459,154.8,115.2,8.269469046,-1.995410048
8295,a158.4x115.2,166.276841,113.2488792,158.4,115.2,7.876840969,-1.951120785
8296,a162x115.2,169.4937618,113.2984788,162,115.2,7.493761816,-1.901521185
8297,a165.6x115.2,172.7211068,113.352303,165.6,115.2,7.121106823,-1.847696994
8298,a169.2x115.2,175.9594094,113.4092579,169.2,115.2,6.759409396,-1.790742124
8299,a172.8x115.2,179.2098165,113.4683288,172.8,115.2,6.40981654,-1.731671239
8300,a176.4x115.2,182.4736368,113.5282708,176.4,115.2,6.073636848,-1.671729201
8301,a-180x118.8,-184.2546378,117.6045019,-180,118.8,-4.254637836,-1.195498108
8302,a-176.4x118.8,-180.9631446,117.5233271,-176.4,118.8,-4.563144646,-1.276672908
8303,a-172.8x118.8,-177.6905152,117.4379427,-172.8,118.8,-4.890515154,-1.362057324
8304,a-169.2x118.8,-174.4405937,117.3482292,-169.2,118.8,-5.24059367,-1.451770843
8305,a-165.6x118.8,-171.212294,117.2551555,-165.6,118.8,-5.612294023,-1.544844456
8306,a-162x118.8,-168.0049021,117.1594958,-162,118.8,-6.004902128,-1.640504207
8307,a-158.4x118.8,-164.8187069,117.0618597,-158.4,118.8,-6.418706932,-1.738140336
8308,a-154.8x118.8,-161.6538486,116.9629082,-154.8,118.8,-6.853848601,-1.837091756
8309,a-151.2x118.8,-158.5103427,116.8633564,-151.2,118.8,-7.310342733,-1.936643586
8310,a-147.6x118.8,-155.3881345,116.7639764,-147.6,118.8,-7.788134472,-2.036023617
8311,a-144x118.8,-152.2908434,116.6660527,-144,118.8,-8.290843438,-2.133947268
8312,a-140.4x118.8,-149.2143264,116.5706307,-140.4,118.8,-8.814326362,-2.229369265
8313,a-136.8x118.8,-146.1575256,116.478834,-136.8,118.8,-9.357525635,-2.321165966
8314,a-133.2x118.8,-143.1195719,116.3919533,-133.2,118.8,-9.919571909,-2.408046668
8315,a-129.6x118.8,-140.0994133,116.3114199,-129.6,118.8,-10.49941331,-2.488580052
8316,a-126x118.8,-137.0957964,116.238799,-126,118.8,-11.09579638,-2.561201041
8317,a-122.4x118.8,-134.1074408,116.1760036,-122.4,118.8,-11.70744084,-2.62399638
8318,a-118.8x118.8,-131.1339297,116.1273986,-118.8,118.8,-12.33392969,-2.672601406
8319,a-115.2x118.8,-128.1701396,116.0930292,-115.2,118.8,-12.97013956,-2.706970816
8320,a-111.6x118.8,-125.2131077,116.0747001,-111.6,118.8,-13.61310769,-2.725299859
8321,a-108x118.8,-122.2596575,116.0741017,-108,118.8,-14.25965746,-2.725898257
8322,a-104.4x118.8,-119.3063876,116.0927813,-104.4,118.8,-14.90638763,-2.707218683
8323,a-100.8x118.8,-116.3496189,116.1321154,-100.8,118.8,-15.54961891,-2.667884628
8324,a-97.2x118.8,-113.3845018,116.1945783,-97.2,118.8,-16.18450181,-2.605421677
8325,a-93.6x118.8,-110.4038547,116.2833209,-93.6,118.8,-16.80385467,-2.516679127
8326,a-90x118.8,-107.4042182,116.3952212,-90,118.8,-17.40421815,-2.404778764
8327,a-86.4x118.8,-104.3804981,116.5300814,-86.4,118.8,-17.9804981,-2.269918553
8328,a-82.8x118.8,-101.3278176,116.6873978,-82.8,118.8,-18.52781756,-2.112602186
8329,a-79.2x118.8,-98.24113339,116.866424,-79.2,118.8,-19.04113339,-1.933576
8330,a-75.6x118.8,-95.11509246,117.0662471,-75.6,118.8,-19.51509246,-1.733752937
8331,a-72x118.8,-91.94031626,117.2876527,-72,118.8,-19.94031626,-1.512347336
8332,a-68.4x118.8,-88.70863633,117.5297842,-68.4,118.8,-20.30863633,-1.270215816
8333,a-64.8x118.8,-85.4187966,117.7895818,-64.8,118.8,-20.6187966,-1.010418206
8334,a-61.2x118.8,-82.0658342,118.0660303,-61.2,118.8,-20.8658342,-0.733969719
8335,a-57.6x118.8,-78.64392165,118.3583527,-57.6,118.8,-21.04392165,-0.441647333
8336,a-54x118.8,-75.14618735,118.6658782,-54,118.8,-21.14618735,-0.134121818
8337,a-50.4x118.8,-71.56495091,118.9877824,-50.4,118.8,-21.16495091,0.187782412
8338,a-46.8x118.8,-67.87820364,119.324202,-46.8,118.8,-21.07820364,0.524202015
8339,a-43.2x118.8,-64.0791319,119.6717213,-43.2,118.8,-20.8791319,0.871721293
8340,a-39.6x118.8,-60.16520484,120.0263748,-39.6,118.8,-20.56520484,1.226374848
8341,a-36x118.8,-56.12710976,120.3843511,-36,118.8,-20.12710976,1.58435113
8342,a-32.4x118.8,-51.95632834,120.7411496,-32.4,118.8,-19.55632834,1.941149597
8343,a-28.8x118.8,-47.6455453,121.091673,-28.8,118.8,-18.8455453,2.291673009
8344,a-25.2x118.8,-43.18902517,121.4303323,-25.2,118.8,-17.98902517,2.63033228
8345,a-21.6x118.8,-38.55841755,121.7468444,-21.6,118.8,-16.95841755,2.946844441
8346,a-18x118.8,-33.77633888,122.0367267,-18,118.8,-15.77633888,3.236726652
8347,a-14.4x118.8,-28.85537341,122.2960687,-14.4,118.8,-14.45537341,3.49606868
8348,a-10.8x118.8,-23.80627015,122.521127,-10.8,118.8,-13.00627015,3.721126955
8349,a-7.2x118.8,-18.64310841,122.7093212,-7.2,118.8,-11.44310841,3.909321157
8350,a-3.6x118.8,-13.3828965,122.859078,-3.6,118.8,-9.782896496,4.059078041
8351,a0x118.8,-8.045156072,122.9693204,0,118.8,-8.045156072,4.169320395
8352,a3.6x118.8,-2.647566025,123.0310677,3.6,118.8,-6.247566025,4.231067725
8353,a7.2x118.8,2.770434606,123.053243,7.2,118.8,-4.429565394,4.253243036
8354,a10.8x118.8,8.184895948,123.0362358,10.8,118.8,-2.615104052,4.236235804
8355,a14.4x118.8,13.57370061,122.9824682,14.4,118.8,-0.826299389,4.182468244
8356,a18x118.8,18.91690499,122.8946752,18,118.8,0.916904994,4.094675174
8357,a21.6x118.8,24.1968676,122.7751801,21.6,118.8,2.596867602,3.975180124
8358,a25.2x118.8,29.39451913,122.6254654,25.2,118.8,4.194519129,3.825465428
8359,a28.8x118.8,34.48010831,122.445503,28.8,118.8,5.680108307,3.645502985
8360,a32.4x118.8,39.46003065,122.2429807,32.4,118.8,7.060030648,3.442980695
8361,a36x118.8,44.32856335,122.0211495,36,118.8,8.328563355,3.221149545
8362,a39.6x118.8,49.08215023,121.7831568,39.6,118.8,9.482150228,2.983156804
8363,a43.2x118.8,53.71933462,121.5320244,43.2,118.8,10.51933462,2.732024449
8364,a46.8x118.8,58.24055001,121.2706568,46.8,118.8,11.44055001,2.470656753
8365,a50.4x118.8,62.6394028,121.0015333,50.4,118.8,12.2394028,2.201533296
8366,a54x118.8,66.9137944,120.7280458,54,118.8,12.9137944,1.928045751
8367,a57.6x118.8,71.08346276,120.4535143,57.6,118.8,13.48346276,1.653514256
8368,a61.2x118.8,75.15335636,120.1801587,61.2,118.8,13.95335636,1.380158691
8369,a64.8x118.8,79.1287309,119.9100616,64.8,118.8,14.3287309,1.110061574
8370,a68.4x118.8,83.01504453,119.645156,68.4,118.8,14.61504453,0.84515599
8371,a72x118.8,86.81785451,119.3872248,72,118.8,14.81785451,0.587224846
8372,a75.6x118.8,90.53479922,119.1392004,75.6,118.8,14.93479922,0.339200367
8373,a79.2x118.8,94.17473025,118.9030811,79.2,118.8,14.97473025,0.103081063
8374,a82.8x118.8,97.75084115,118.6794437,82.8,118.8,14.95084115,-0.120556276
8375,a86.4x118.8,101.2685257,118.4696113,86.4,118.8,14.86852566,-0.330388674
8376,a90x118.8,104.7332013,118.274748,90,118.8,14.73320128,-0.525251964
8377,a93.6x118.8,108.1502732,118.0957987,93.6,118.8,14.55027324,-0.704201279
8378,a97.2x118.8,111.524985,117.9334294,97.2,118.8,14.32498502,-0.866570565
8379,a100.8x118.8,114.8581284,117.7904971,100.8,118.8,14.05812844,-1.009502859
8380,a104.4x118.8,118.159502,117.665208,104.4,118.8,13.75950204,-1.13479205
8381,a108x118.8,121.4353141,117.556205,108,118.8,13.43531407,-1.243795004
8382,a111.6x118.8,124.6895744,117.4627636,111.6,118.8,13.08957438,-1.337236397
8383,a115.2x118.8,127.9259441,117.3839764,115.2,118.8,12.72594414,-1.416023588
8384,a118.8x118.8,131.1476432,117.3188501,118.8,118.8,12.34764325,-1.48114987
8385,a122.4x118.8,134.3574144,117.2663903,122.4,118.8,11.95741438,-1.53360968
8386,a126x118.8,137.5571235,117.2276347,126,118.8,11.55712348,-1.572365319
8387,a129.6x118.8,140.7507161,117.1995815,129.6,118.8,11.15071607,-1.600418547
8388,a133.2x118.8,143.9405903,117.181314,133.2,118.8,10.74059034,-1.618685965
8389,a136.8x118.8,147.1285344,117.1722038,136.8,118.8,10.32853444,-1.627796232
8390,a140.4x118.8,150.3162518,117.1716459,140.4,118.8,9.916251756,-1.628354071
8391,a144x118.8,153.5054613,117.1790458,144,118.8,9.50546133,-1.620954218
8392,a147.6x118.8,156.697857,117.1939628,147.6,118.8,9.097856988,-1.606037245
8393,a151.2x118.8,159.8959509,117.2166981,151.2,118.8,8.69595091,-1.583301857
8394,a154.8x118.8,163.1006393,117.2451435,154.8,118.8,8.300639285,-1.554856454
8395,a158.4x118.8,166.3128909,117.2785164,158.4,118.8,7.912890898,-1.521483571
8396,a162x118.8,169.5337749,117.3160239,162,118.8,7.53377486,-1.483976095
8397,a165.6x118.8,172.7641678,117.3568543,165.6,118.8,7.164167819,-1.443145739
8398,a169.2x118.8,176.0046358,117.4001828,169.2,118.8,6.804635838,-1.399817249
8399,a172.8x118.8,179.2562779,117.4452446,172.8,118.8,6.456277922,-1.354755391
8400,a176.4x118.8,182.5204688,117.4911182,176.4,118.8,6.120468849,-1.30888179
8401,a-180x122.4,-184.3141022,121.5327364,-180,122.4,-4.314102181,-0.867263648
8402,a-176.4x122.4,-181.0257422,121.4743182,-176.4,122.4,-4.625742207,-0.925681814
8403,a-172.8x122.4,-177.7559512,121.4129036,-172.8,122.4,-4.955951201,-0.987096369
8404,a-169.2x122.4,-174.5084516,121.3484139,-169.2,122.4,-5.308451573,-1.051586132
8405,a-165.6x122.4,-171.2821148,121.2815599,-165.6,122.4,-5.682114774,-1.118440093
8406,a-162x122.4,-168.0762034,121.2129012,-162,122.4,-6.0762034,-1.187098845
8407,a-158.4x122.4,-164.8909705,121.14288,-158.4,122.4,-6.490970455,-1.257119992
8408,a-154.8x122.4,-161.7265134,121.0719755,-154.8,122.4,-6.926513398,-1.32802446
8409,a-151.2x122.4,-158.5827968,121.0007046,-151.2,122.4,-7.382796754,-1.399295388
8410,a-147.6x122.4,-155.4597117,120.9296233,-147.6,122.4,-7.859711747,-1.470376661
8411,a-144x122.4,-152.3606663,120.8596975,-144,122.4,-8.360666287,-1.540302517
8412,a-140.4x122.4,-149.2815175,120.7916965,-140.4,122.4,-8.881517517,-1.608303462
8413,a-136.8x122.4,-146.2211214,120.7264444,-136.8,122.4,-9.421121377,-1.673555628
8414,a-133.2x122.4,-143.1785097,120.6648786,-133.2,122.4,-9.978509683,-1.735121411
8415,a-129.6x122.4,-140.1525269,120.6080315,-129.6,122.4,-10.55252692,-1.791968502
8416,a-126x122.4,-137.1418194,120.5570245,-126,122.4,-11.14181943,-1.842975468
8417,a-122.4x122.4,-134.1450077,120.5132213,-122.4,122.4,-11.74500768,-1.886778672
8418,a-118.8x122.4,-131.1613296,120.4797495,-118.8,122.4,-12.36132958,-1.920250549
8419,a-115.2x122.4,-128.1859516,120.456587,-115.2,122.4,-12.98595161,-1.943413013
8420,a-111.6x122.4,-125.2159262,120.4449931,-111.6,122.4,-13.61592619,-1.955006911
8421,a-108x122.4,-122.2481421,120.4461663,-108,122.4,-14.24814214,-1.953833701
8422,a-104.4x122.4,-119.2792885,120.461207,-104.4,122.4,-14.87928851,-1.938792984
8423,a-100.8x122.4,-116.3057968,120.49108,-100.8,122.4,-15.50579678,-1.908920014
8424,a-97.2x122.4,-113.3229489,120.5374974,-97.2,122.4,-16.12294887,-1.862502613
8425,a-93.6x122.4,-110.3237272,120.6026427,-93.6,122.4,-16.72372721,-1.797357349
8426,a-90x122.4,-107.3051265,120.6842829,-90,122.4,-17.3051265,-1.715717073
8427,a-86.4x122.4,-104.2621841,120.7823307,-86.4,122.4,-17.86218415,-1.617669272
8428,a-82.8x122.4,-101.1902255,120.8964895,-82.8,122.4,-18.39022552,-1.503510518
8429,a-79.2x122.4,-98.08440478,121.0262988,-79.2,122.4,-18.88440478,-1.373701211
8430,a-75.6x122.4,-94.93943522,121.1711775,-75.6,122.4,-19.33943522,-1.228822486
8431,a-72x122.4,-91.74557942,121.3317033,-72,122.4,-19.74557942,-1.068296684
8432,a-68.4x122.4,-88.49516043,121.507235,-68.4,122.4,-20.09516043,-0.892764992
8433,a-64.8x122.4,-85.18685153,121.6955572,-64.8,122.4,-20.38685153,-0.704442774
8434,a-61.2x122.4,-81.81495034,121.895963,-61.2,122.4,-20.61495034,-0.504037007
8435,a-57.6x122.4,-78.37363043,122.1078252,-57.6,122.4,-20.77363043,-0.292174799
8436,a-54x122.4,-74.85647555,122.3305132,-54,122.4,-20.85647555,-0.069486805
8437,a-50.4x122.4,-71.25616123,122.5632505,-50.4,122.4,-20.85616123,0.163250532
8438,a-46.8x122.4,-67.55130816,122.8058952,-46.8,122.4,-20.75130816,0.405895177
8439,a-43.2x122.4,-63.73573657,123.0557755,-43.2,122.4,-20.53573657,0.655775461
8440,a-39.6x122.4,-59.80797467,123.309929,-39.6,122.4,-20.20797467,0.909929045
8441,a-36x122.4,-55.76000069,123.5655732,-36,122.4,-19.76000069,1.165573163
8442,a-32.4x122.4,-51.58443048,123.8195112,-32.4,122.4,-19.18443048,1.419511154
8443,a-28.8x122.4,-47.27493794,124.0681908,-28.8,122.4,-18.47493794,1.668190788
8444,a-25.2x122.4,-42.82677164,124.3077775,-25.2,122.4,-17.62677164,1.907777519
8445,a-21.6x122.4,-38.21366891,124.5312699,-21.6,122.4,-16.61366891,2.13126994
8446,a-18x122.4,-33.45745789,124.7358701,-18,122.4,-15.45745789,2.335870117
8447,a-14.4x122.4,-28.56954904,124.9190939,-14.4,122.4,-14.16954904,2.519093876
8448,a-10.8x122.4,-23.55983846,125.078397,-10.8,122.4,-12.75983846,2.678396957
8449,a-7.2x122.4,-18.44134451,125.211761,-7.2,122.4,-11.24134451,2.811761035
8450,a-3.6x122.4,-13.22984105,125.3177593,-3.6,122.4,-9.629841051,2.917759308
8451,a0x122.4,-7.943643502,125.3956219,0,122.4,-7.943643502,2.995621878
8452,a3.6x122.4,-2.598655909,125.4395702,3.6,122.4,-6.198655909,3.039570168
8453,a7.2x122.4,2.767689351,125.455959,7.2,122.4,-4.432310649,3.055959045
8454,a10.8x122.4,8.132816857,125.4448584,10.8,122.4,-2.667183143,3.04485836
8455,a14.4x122.4,13.47561254,125.4077406,14.4,122.4,-0.924387463,3.007740628
8456,a18x122.4,18.77687857,125.3463619,18,122.4,0.776878569,2.946361947
8457,a21.6x122.4,24.01955381,125.2622924,21.6,122.4,2.419553811,2.862292417
8458,a25.2x122.4,29.1852678,125.1565802,25.2,122.4,3.985267798,2.756580222
8459,a28.8x122.4,34.24514703,125.0293499,28.8,122.4,5.445147033,2.629349945
8460,a32.4x122.4,39.20449283,124.8860893,32.4,122.4,6.804492829,2.486089268
8461,a36x122.4,44.05744563,124.728905,36,122.4,8.057445632,2.32890505
8462,a39.6x122.4,48.80021734,124.5598998,39.6,122.4,9.200217337,2.159899774
8463,a43.2x122.4,53.43091871,124.3811466,43.2,122.4,10.23091871,1.981146557
8464,a46.8x122.4,57.94938438,124.1946825,46.8,122.4,11.14938438,1.794682497
8465,a50.4x122.4,62.34905497,124.0023001,50.4,122.4,11.94905497,1.602300134
8466,a54x122.4,66.6274779,123.8064014,54,122.4,12.6274779,1.406401442
8467,a57.6x122.4,70.80345671,123.6094464,57.6,122.4,13.20345671,1.209446396
8468,a61.2x122.4,74.88162943,123.4130636,61.2,122.4,13.68162943,1.013063601
8469,a64.8x122.4,78.86696601,123.2187804,64.8,122.4,14.06696601,0.818780407
8470,a68.4x122.4,82.76465164,123.0280235,68.4,122.4,14.36465164,0.628023511
8471,a72x122.4,86.57997707,122.8421228,72,122.4,14.57997707,0.442122828
8472,a75.6x122.4,90.31029482,122.6632031,75.6,122.4,14.71029482,0.26320306
8473,a79.2x122.4,93.9647544,122.492746,79.2,122.4,14.7647544,0.092745995
8474,a82.8x122.4,97.55602492,122.3311884,82.8,122.4,14.75602492,-0.068811614
8475,a86.4x122.4,101.0893727,122.1794681,86.4,122.4,14.68937269,-0.220531884
8476,a90x122.4,104.5700499,122.0383913,90,122.4,14.57004991,-0.361608744
8477,a93.6x122.4,108.0032906,121.9086096,93.6,122.4,14.40329056,-0.491390382
8478,a97.2x122.4,111.3942358,121.7906029,97.2,122.4,14.1942358,-0.609397131
8479,a100.8x122.4,114.7430534,121.6864628,100.8,122.4,13.94305337,-0.713537154
8480,a104.4x122.4,118.0594317,121.5949442,104.4,122.4,13.65943167,-0.805055849
8481,a108x122.4,121.3494934,121.5150678,108,122.4,13.3494934,-0.884932236
8482,a111.6x122.4,124.6170889,121.4463528,111.6,122.4,13.01708892,-0.953647156
8483,a115.2x122.4,127.8657822,121.3882102,115.2,122.4,12.66578221,-1.011789778
8484,a118.8x122.4,131.0987915,121.3399889,118.8,122.4,12.29879154,-1.060011069
8485,a122.4x122.4,134.3189453,121.3010116,122.4,122.4,11.91894532,-1.098988373
8486,a126x122.4,137.528025,121.2720685,126,122.4,11.52802503,-1.12793154
8487,a129.6x122.4,140.7302055,121.2509703,129.6,122.4,11.13020547,-1.149029666
8488,a133.2x122.4,143.928001,121.2370279,133.2,122.4,10.72800102,-1.162972092
8489,a136.8x122.4,147.1232418,121.2297661,136.8,122.4,10.3232418,-1.17023392
8490,a140.4x122.4,150.3176668,121.2287327,140.4,122.4,9.917666784,-1.171267311
8491,a144x122.4,153.5130292,121.2334836,144,122.4,9.513029195,-1.166516422
